x_year,organism_full,Resistant_Drug_Classes,Count,Total_Samples,Percentage,MDR_id
2020,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",45,28690,0.16,M4-021
2020,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",32,28690,0.11,M3-026
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",31,28690,0.11,M4-013
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins",30,28690,0.1,M3-001
2020,Acinetobacter baumannii,"Carbapenems, Folate pathway antagonists, β-lactam combination agents",26,28690,0.09,M3-024
2020,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones",24,28690,0.08,M3-016
2020,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",23,28690,0.08,M3-028
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",20,28690,0.07,M4-001
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones",17,28690,0.06,M3-006
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists",16,28690,0.06,M4-005
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones",13,28690,0.05,M3-002
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, β-lactam combination agents",13,28690,0.05,M3-005
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",13,28690,0.05,M4-011
2020,Acinetobacter baumannii,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",13,28690,0.05,M3-030
2020,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",12,28690,0.04,M4-028
2020,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",11,28690,0.04,M4-032
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists",10,28690,0.03,M3-003
2020,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",10,28690,0.03,M3-010
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",9,28690,0.03,M5-012
2020,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, β-lactam combination agents",7,28690,0.02,M4-007
2020,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, β-lactam combination agents",4,28690,0.01,M3-022
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",2,28690,0.01,M4-015
2020,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, β-lactam combination agents",2,28690,0.01,M3-009
2020,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",2,28690,0.01,M3-012
2020,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,28690,0.0,M4-018
2020,Acinetobacter baumannii,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,28690,0.0,M3-033
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",15215,29995,50.73,M6-002
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",3613,29995,12.05,M5-003
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1539,29995,5.13,M5-017
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1212,29995,4.04,M4-023
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, β-lactam combination agents",194,29995,0.65,M3-019
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",186,29995,0.62,M5-005
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, β-lactam combination agents",181,29995,0.6,M4-004
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",167,29995,0.56,M4-025
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists",137,29995,0.46,M3-017
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",131,29995,0.44,M4-002
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",96,29995,0.32,M5-001
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",55,29995,0.18,M4-021
2021,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",51,29995,0.17,M3-020
2021,Acinetobacter baumannii,"Carbapenems, Folate pathway antagonists, β-lactam combination agents",37,29995,0.12,M3-024
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",32,29995,0.11,M4-001
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins",30,29995,0.1,M3-001
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists, β-lactam combination agents",30,29995,0.1,M4-009
2021,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones",30,29995,0.1,M3-016
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",29,29995,0.1,M3-007
2021,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",24,29995,0.08,M3-026
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",23,29995,0.08,M5-008
2021,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",21,29995,0.07,M3-028
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones",17,29995,0.06,M3-002
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, β-lactam combination agents",14,29995,0.05,M3-005
2021,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",13,29995,0.04,M4-028
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists",11,29995,0.04,M4-005
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists",10,29995,0.03,M3-003
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",10,29995,0.03,M4-011
2021,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",10,29995,0.03,M3-010
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones",9,29995,0.03,M3-006
2021,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, β-lactam combination agents",9,29995,0.03,M3-022
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",8,29995,0.03,M5-012
2021,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",7,29995,0.02,M4-032
2021,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, β-lactam combination agents",6,29995,0.02,M4-007
2021,Acinetobacter baumannii,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",6,29995,0.02,M3-030
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",3,29995,0.01,M4-015
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",2,29995,0.01,M4-013
2021,Acinetobacter baumannii,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",2,29995,0.01,M3-014
2021,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, β-lactam combination agents",1,29995,0.0,M3-009
2021,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",1,29995,0.0,M3-012
2021,Acinetobacter baumannii,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,29995,0.0,M3-033
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",10089,19107,52.8,M6-002
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1790,19107,9.37,M5-003
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1052,19107,5.51,M5-017
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",727,19107,3.8,M4-023
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",275,19107,1.44,M5-001
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",149,19107,0.78,M4-025
2022,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",149,19107,0.78,M3-020
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",136,19107,0.71,M5-005
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, β-lactam combination agents",86,19107,0.45,M3-019
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",82,19107,0.43,M4-001
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, β-lactam combination agents",74,19107,0.39,M4-004
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists",64,19107,0.33,M3-017
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones",47,19107,0.25,M3-016
2022,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",42,19107,0.22,M4-021
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",41,19107,0.21,M4-002
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists, β-lactam combination agents",34,19107,0.18,M4-009
2022,Acinetobacter baumannii,"Carbapenems, Folate pathway antagonists, β-lactam combination agents",34,19107,0.18,M3-024
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists",21,19107,0.11,M4-005
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",21,19107,0.11,M5-008
2022,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",18,19107,0.09,M4-028
2022,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",15,19107,0.08,M3-026
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, β-lactam combination agents",10,19107,0.05,M3-005
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins",9,19107,0.05,M3-001
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",9,19107,0.05,M3-007
2022,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, β-lactam combination agents",9,19107,0.05,M3-022
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",8,19107,0.04,M4-011
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",6,19107,0.03,M5-012
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",6,19107,0.03,M4-013
2022,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",6,19107,0.03,M4-032
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones",5,19107,0.03,M3-006
2022,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",4,19107,0.02,M3-010
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists",3,19107,0.02,M3-003
2022,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",3,19107,0.02,M3-028
2022,Acinetobacter baumannii,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",3,19107,0.02,M3-030
2022,Acinetobacter baumannii,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",3,19107,0.02,M3-033
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones",2,19107,0.01,M3-002
2022,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",2,19107,0.01,M4-015
2022,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",2,19107,0.01,M3-012
2022,Acinetobacter baumannii,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",2,19107,0.01,M3-014
2022,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, β-lactam combination agents",1,19107,0.01,M4-007
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",20026,34125,58.68,M6-002
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",2626,34125,7.7,M5-003
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1756,34125,5.15,M5-017
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",828,34125,2.43,M4-023
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",437,34125,1.28,M4-025
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",249,34125,0.73,M5-005
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",148,34125,0.43,M5-001
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists",148,34125,0.43,M3-017
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, β-lactam combination agents",143,34125,0.42,M3-019
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, β-lactam combination agents",88,34125,0.26,M4-004
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists, β-lactam combination agents",86,34125,0.25,M4-009
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",77,34125,0.23,M4-002
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",46,34125,0.13,M4-021
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",41,34125,0.12,M4-001
2023,Acinetobacter baumannii,"Carbapenems, Folate pathway antagonists, β-lactam combination agents",41,34125,0.12,M3-024
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",38,34125,0.11,M3-007
2023,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones",26,34125,0.08,M3-016
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",23,34125,0.07,M5-008
2023,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",19,34125,0.06,M3-026
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins",18,34125,0.05,M3-001
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",16,34125,0.05,M4-011
2023,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",16,34125,0.05,M4-028
2023,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",16,34125,0.05,M4-032
2023,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",15,34125,0.04,M3-010
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, β-lactam combination agents",11,34125,0.03,M3-005
2023,Acinetobacter baumannii,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",11,34125,0.03,M3-030
2023,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",10,34125,0.03,M3-020
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists",8,34125,0.02,M3-003
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones",7,34125,0.02,M3-006
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",7,34125,0.02,M5-012
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",7,34125,0.02,M4-015
2023,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, β-lactam combination agents",7,34125,0.02,M3-022
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, β-lactam combination agents",6,34125,0.02,M3-009
2023,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",6,34125,0.02,M3-028
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, β-lactam combination agents",5,34125,0.01,M4-007
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists",4,34125,0.01,M4-005
2023,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",4,34125,0.01,M4-013
2023,Acinetobacter baumannii,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,34125,0.01,M3-033
2023,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones",3,34125,0.01,M3-002
2023,Acinetobacter baumannii,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",2,34125,0.01,M3-014
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",18983,32560,58.3,M6-002
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",2126,32560,6.53,M5-003
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1707,32560,5.24,M5-017
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",675,32560,2.07,M4-023
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",599,32560,1.84,M4-025
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",272,32560,0.84,M5-005
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, β-lactam combination agents",203,32560,0.62,M4-004
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",151,32560,0.46,M5-001
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, β-lactam combination agents",138,32560,0.42,M3-019
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Folate pathway antagonists",107,32560,0.33,M3-017
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",81,32560,0.25,M4-002
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",53,32560,0.16,M4-001
2024,Acinetobacter baumannii,"Carbapenems, Folate pathway antagonists, β-lactam combination agents",46,32560,0.14,M3-024
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",41,32560,0.13,M3-007
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",37,32560,0.11,M4-021
2024,Acinetobacter baumannii,"Carbapenems, Cephalosporins, Fluoroquinolones",26,32560,0.08,M3-016
2024,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",22,32560,0.07,M3-026
2024,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",21,32560,0.06,M3-020
2024,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, β-lactam combination agents",17,32560,0.05,M3-022
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Cephalosporins",16,32560,0.05,M3-001
2024,Acinetobacter baumannii,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",14,32560,0.04,M4-028
2024,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",14,32560,0.04,M3-028
2024,Acinetobacter baumannii,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",14,32560,0.04,M3-030
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",13,32560,0.04,M5-008
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists",11,32560,0.03,M4-005
2024,Acinetobacter baumannii,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",11,32560,0.03,M4-032
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",8,32560,0.02,M4-011
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",7,32560,0.02,M4-013
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones, β-lactam combination agents",6,32560,0.02,M4-007
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists, β-lactam combination agents",6,32560,0.02,M4-009
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones",6,32560,0.02,M3-006
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",6,32560,0.02,M5-012
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Fluoroquinolones",5,32560,0.02,M3-002
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, Folate pathway antagonists",5,32560,0.02,M3-003
2024,Acinetobacter baumannii,"Aminoglycosides, Carbapenems, β-lactam combination agents",5,32560,0.02,M3-005
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, β-lactam combination agents",5,32560,0.02,M3-009
2024,Acinetobacter baumannii,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,32560,0.01,M3-033
2024,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",3,32560,0.01,M3-010
2024,Acinetobacter baumannii,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",2,32560,0.01,M4-015
2024,Acinetobacter baumannii,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",1,32560,0.0,M3-012
2024,Acinetobacter baumannii,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",1,32560,0.0,M3-014
