x_year,organism_full,Resistant_Drug_Classes,Count,Total_Samples,Percentage,MDR_id
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",3,44776,0.01,M5-007
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",3,44776,0.01,M4-013
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",3,44776,0.01,M4-018
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",3,44776,0.01,M3-012
2021,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",3,44776,0.01,M4-024
2021,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",3,44776,0.01,M4-027
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,44776,0.0,M5-010
2021,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",2,44776,0.0,M3-014
2021,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",2,44776,0.0,M4-021
2021,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists",2,44776,0.0,M3-017
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",1,44776,0.0,M4-001
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,44776,0.0,M6-002
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",1,44776,0.0,M4-002
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",1,44776,0.0,M4-003
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones",1,44776,0.0,M3-002
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,44776,0.0,M6-005
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,44776,0.0,M5-008
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,44776,0.0,M5-009
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins",1,44776,0.0,M4-008
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Penicillins",1,44776,0.0,M3-004
2021,Escherichia coli,"Aminoglycosides, Carbapenems, β-lactam combination agents",1,44776,0.0,M3-005
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,44776,0.0,M5-012
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",1,44776,0.0,M3-007
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",2269,26007,8.72,M4-031
2022,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",1289,26007,4.96,M3-032
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",1131,26007,4.35,M5-011
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",1117,26007,4.29,M3-027
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",961,26007,3.7,M6-006
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",790,26007,3.04,M4-017
2022,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",707,26007,2.72,M3-013
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",700,26007,2.69,M5-021
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",644,26007,2.48,M4-014
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",565,26007,2.17,M7-001
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",565,26007,2.17,M4-012
2022,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",536,26007,2.06,M3-029
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",455,26007,1.75,M3-011
2022,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",375,26007,1.44,M6-007
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",367,26007,1.41,M6-002
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",348,26007,1.34,M4-033
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",345,26007,1.33,M5-013
2022,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",213,26007,0.82,M3-041
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",191,26007,0.73,M3-008
2022,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",168,26007,0.65,M4-034
2022,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",149,26007,0.57,M3-031
2022,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",145,26007,0.56,M4-035
2022,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",125,26007,0.48,M3-039
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",111,26007,0.43,M5-015
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",98,26007,0.38,M5-014
2022,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",59,26007,0.23,M4-020
2022,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",46,26007,0.18,M5-018
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",43,26007,0.17,M4-019
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",42,26007,0.16,M4-016
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",37,26007,0.14,M3-010
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",36,26007,0.14,M6-003
2022,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",19,26007,0.07,M4-026
2022,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",14,26007,0.05,M3-015
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",13,26007,0.05,M3-026
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",12,26007,0.05,M6-004
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",11,26007,0.04,M5-001
2022,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",10,26007,0.04,M5-019
2022,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",9,26007,0.03,M5-016
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",7,26007,0.03,M6-001
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",7,26007,0.03,M4-011
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",6,26007,0.02,M5-006
2022,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",6,26007,0.02,M3-025
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",5,26007,0.02,M4-018
2022,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",5,26007,0.02,M4-022
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",4,26007,0.02,M3-006
2022,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",4,26007,0.02,M4-027
2022,Escherichia coli,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",3,26007,0.01,M3-012
2022,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",3,26007,0.01,M5-020
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",2,26007,0.01,M5-004
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Penicillins",2,26007,0.01,M3-004
2022,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,26007,0.01,M4-030
2022,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",2,26007,0.01,M3-028
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",1,26007,0.0,M4-001
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,26007,0.0,M5-002
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,26007,0.0,M5-003
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",1,26007,0.0,M4-002
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",1,26007,0.0,M4-003
2022,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins",1,26007,0.0,M4-008
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,26007,0.0,M5-012
2022,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",1,26007,0.0,M3-007
2022,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",1,26007,0.0,M4-021
2022,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",1,26007,0.0,M4-024
2022,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",1,26007,0.0,M3-018
2022,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",1,26007,0.0,M3-020
2022,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,26007,0.0,M4-029
2022,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,26007,0.0,M3-033
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",3526,39921,8.83,M4-031
2023,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",1925,39921,4.82,M3-032
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",1711,39921,4.29,M5-011
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",1581,39921,3.96,M3-027
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1272,39921,3.19,M6-006
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",1243,39921,3.11,M4-017
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",1227,39921,3.07,M4-014
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1145,39921,2.87,M5-021
2023,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",1115,39921,2.79,M3-013
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",922,39921,2.31,M4-012
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",912,39921,2.28,M7-001
2023,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",888,39921,2.22,M3-029
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",802,39921,2.01,M3-011
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",539,39921,1.35,M4-033
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",477,39921,1.19,M6-007
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",462,39921,1.16,M5-013
2023,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",325,39921,0.81,M3-031
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",318,39921,0.8,M3-008
2023,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",314,39921,0.79,M4-034
2023,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",302,39921,0.76,M3-041
2023,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",259,39921,0.65,M4-035
2023,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",177,39921,0.44,M3-039
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",149,39921,0.37,M5-014
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",115,39921,0.29,M5-015
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",104,39921,0.26,M5-018
2023,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",79,39921,0.2,M4-020
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",74,39921,0.19,M4-019
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",58,39921,0.15,M4-016
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",39,39921,0.1,M6-003
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",38,39921,0.1,M3-010
2023,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",24,39921,0.06,M4-026
2023,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",18,39921,0.05,M3-015
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",17,39921,0.04,M6-004
2023,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",16,39921,0.04,M5-019
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",15,39921,0.04,M3-026
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",8,39921,0.02,M5-006
2023,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",8,39921,0.02,M3-033
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",7,39921,0.02,M5-016
2023,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",7,39921,0.02,M3-025
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4,39921,0.01,M6-001
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",4,39921,0.01,M3-006
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",4,39921,0.01,M3-007
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",3,39921,0.01,M5-007
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",3,39921,0.01,M3-012
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",3,39921,0.01,M4-022
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",2,39921,0.01,M4-011
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,39921,0.01,M5-012
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",2,39921,0.01,M4-015
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",2,39921,0.01,M4-021
2023,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",2,39921,0.01,M4-023
2023,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",2,39921,0.01,M4-024
2023,Escherichia coli,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",2,39921,0.01,M3-030
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins",1,39921,0.0,M3-001
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,39921,0.0,M6-002
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,39921,0.0,M5-002
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,39921,0.0,M5-003
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",1,39921,0.0,M5-004
2023,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,39921,0.0,M5-010
2023,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,39921,0.0,M4-013
2023,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,39921,0.0,M4-018
2023,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",1,39921,0.0,M3-014
2023,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",1,39921,0.0,M3-018
2023,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,39921,0.0,M4-027
2023,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,39921,0.0,M5-020
2023,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,39921,0.0,M4-030
2023,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,39921,0.0,M3-028
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",3491,37696,9.26,M4-031
2024,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",1812,37696,4.81,M3-032
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",1717,37696,4.55,M3-027
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",1690,37696,4.48,M5-011
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",1177,37696,3.12,M4-014
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1091,37696,2.89,M6-006
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1078,37696,2.86,M5-021
2024,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",1017,37696,2.7,M4-017
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",963,37696,2.55,M4-012
2024,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",897,37696,2.38,M3-029
2024,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",888,37696,2.36,M3-013
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",835,37696,2.22,M7-001
2024,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",720,37696,1.91,M3-011
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",599,37696,1.59,M4-033
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",550,37696,1.46,M6-007
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",444,37696,1.18,M5-013
2024,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",352,37696,0.93,M3-031
2024,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",331,37696,0.88,M4-034
2024,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",302,37696,0.8,M3-041
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",291,37696,0.77,M3-008
2024,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",270,37696,0.72,M4-035
2024,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",202,37696,0.54,M3-039
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",111,37696,0.29,M5-018
2024,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",98,37696,0.26,M5-015
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",95,37696,0.25,M5-014
2024,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",64,37696,0.17,M4-019
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",59,37696,0.16,M4-016
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",50,37696,0.13,M6-003
2024,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",47,37696,0.12,M4-020
2024,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",37,37696,0.1,M3-010
2024,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",27,37696,0.07,M4-026
2024,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",26,37696,0.07,M5-019
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",22,37696,0.06,M3-026
2024,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",20,37696,0.05,M3-015
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",14,37696,0.04,M6-004
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",10,37696,0.03,M5-006
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",8,37696,0.02,M3-006
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",8,37696,0.02,M4-022
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",7,37696,0.02,M6-001
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",6,37696,0.02,M5-016
2024,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",6,37696,0.02,M3-025
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",6,37696,0.02,M4-032
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",5,37696,0.01,M4-011
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",5,37696,0.01,M3-007
2024,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",4,37696,0.01,M5-020
2024,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins",4,37696,0.01,M3-021
2024,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,37696,0.01,M3-033
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",3,37696,0.01,M5-002
2024,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",3,37696,0.01,M3-018
2024,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",3,37696,0.01,M4-029
2024,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins",3,37696,0.01,M3-023
2024,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",3,37696,0.01,M3-028
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,37696,0.01,M6-002
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,37696,0.01,M6-005
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones",2,37696,0.01,M3-016
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",2,37696,0.01,M4-021
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,37696,0.01,M5-017
2024,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",2,37696,0.01,M4-027
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",1,37696,0.0,M5-004
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,37696,0.0,M5-007
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,37696,0.0,M5-009
2024,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins",1,37696,0.0,M4-008
2024,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,37696,0.0,M5-012
2024,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,37696,0.0,M4-023
2024,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",1,37696,0.0,M4-024
2024,Escherichia coli,"Carbapenems, Cephalosporins, β-lactam combination agents",1,37696,0.0,M3-019
2024,Escherichia coli,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,37696,0.0,M3-030
