x_year,organism_full,Resistant_Drug_Classes,Count,Total_Samples,Percentage,MDR_id
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",28,34334,0.08,M6-004
2019,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",25,34334,0.07,M4-019
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",17,34334,0.05,M5-006
2019,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",14,34334,0.04,M4-020
2019,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",9,34334,0.03,M3-025
2019,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",7,34334,0.02,M5-016
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4,34334,0.01,M6-001
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",4,34334,0.01,M5-002
2019,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",4,34334,0.01,M3-018
2019,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",3,34334,0.01,M3-015
2019,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",3,34334,0.01,M4-029
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",2,34334,0.01,M5-009
2019,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,34334,0.01,M5-020
2019,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,34334,0.01,M4-030
2019,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,34334,0.0,M6-005
2019,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,34334,0.0,M4-022
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2680,32512,8.24,M7-001
2020,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2182,32512,6.71,M5-021
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1563,32512,4.81,M6-006
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1402,32512,4.31,M6-007
2020,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",1091,32512,3.36,M4-031
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",699,32512,2.15,M5-011
2020,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins",573,32512,1.76,M3-029
2020,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins",555,32512,1.71,M3-032
2020,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins",471,32512,1.45,M3-027
2020,Klebsiella pneumoniae,"Cephalosporins, Penicillins, β-lactam combination agents",441,32512,1.36,M3-031
2020,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",377,32512,1.16,M4-034
2020,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",319,32512,0.98,M4-033
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",316,32512,0.97,M5-018
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",204,32512,0.63,M4-014
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",203,32512,0.62,M4-012
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",199,32512,0.61,M6-003
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",199,32512,0.61,M5-013
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins",169,32512,0.52,M3-008
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",159,32512,0.49,M5-014
2020,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",131,32512,0.4,M4-017
2020,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",114,32512,0.35,M4-035
2020,Klebsiella pneumoniae,"Folate pathway antagonists, Penicillins, β-lactam combination agents",99,32512,0.3,M3-041
2020,Klebsiella pneumoniae,"Fluoroquinolones, Penicillins, β-lactam combination agents",93,32512,0.29,M3-039
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",66,32512,0.2,M4-026
2020,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",63,32512,0.19,M4-016
2020,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins",61,32512,0.19,M3-013
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",56,32512,0.17,M5-019
2020,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins",54,32512,0.17,M3-011
2020,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",47,32512,0.14,M5-015
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",39,32512,0.12,M6-001
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",24,32512,0.07,M6-004
2020,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",21,32512,0.06,M4-019
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",19,32512,0.06,M5-006
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",12,32512,0.04,M3-018
2020,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",9,32512,0.03,M3-015
2020,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",7,32512,0.02,M4-020
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",6,32512,0.02,M5-016
2020,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins",6,32512,0.02,M3-021
2020,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",5,32512,0.02,M5-020
2020,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",5,32512,0.02,M4-029
2020,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",5,32512,0.02,M3-025
2020,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",3,32512,0.01,M4-022
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",2,32512,0.01,M4-003
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,32512,0.0,M5-002
2020,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,32512,0.0,M6-005
2020,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,32512,0.0,M4-027
2020,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,32512,0.0,M4-030
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",3104,34810,8.92,M7-001
2021,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2637,34810,7.58,M5-021
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2124,34810,6.1,M6-007
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1377,34810,3.96,M6-006
2021,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",1069,34810,3.07,M4-031
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",690,34810,1.98,M5-011
2021,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins",536,34810,1.54,M3-027
2021,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins",508,34810,1.46,M3-032
2021,Klebsiella pneumoniae,"Cephalosporins, Penicillins, β-lactam combination agents",482,34810,1.38,M3-031
2021,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins",478,34810,1.37,M3-029
2021,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",373,34810,1.07,M4-034
2021,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",366,34810,1.05,M4-033
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",326,34810,0.94,M5-018
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",303,34810,0.87,M6-003
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",242,34810,0.7,M4-012
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",167,34810,0.48,M4-014
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",165,34810,0.47,M5-013
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",142,34810,0.41,M5-014
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins",138,34810,0.4,M3-008
2021,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",101,34810,0.29,M4-017
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",87,34810,0.25,M4-026
2021,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",87,34810,0.25,M4-035
2021,Klebsiella pneumoniae,"Folate pathway antagonists, Penicillins, β-lactam combination agents",83,34810,0.24,M3-041
2021,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",77,34810,0.22,M4-016
2021,Klebsiella pneumoniae,"Fluoroquinolones, Penicillins, β-lactam combination agents",72,34810,0.21,M3-039
2021,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins",63,34810,0.18,M3-013
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",55,34810,0.16,M5-019
2021,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",48,34810,0.14,M5-015
2021,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins",46,34810,0.13,M3-011
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",36,34810,0.1,M3-018
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",26,34810,0.07,M6-004
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",24,34810,0.07,M5-006
2021,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",18,34810,0.05,M3-025
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",17,34810,0.05,M5-016
2021,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",15,34810,0.04,M4-019
2021,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",15,34810,0.04,M4-029
2021,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",12,34810,0.03,M4-020
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",11,34810,0.03,M6-001
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",10,34810,0.03,M4-022
2021,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",9,34810,0.03,M3-015
2021,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",9,34810,0.03,M4-024
2021,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",8,34810,0.02,M5-020
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",7,34810,0.02,M5-002
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",6,34810,0.02,M4-003
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",3,34810,0.01,M5-004
2021,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins",3,34810,0.01,M3-021
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,34810,0.0,M5-007
2021,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,34810,0.0,M6-005
2021,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,34810,0.0,M4-027
2021,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,34810,0.0,M4-030
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2579,21000,12.28,M7-001
2022,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1466,21000,6.98,M5-021
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1413,21000,6.73,M6-007
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",690,21000,3.29,M6-006
2022,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",517,21000,2.46,M4-031
2022,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins",330,21000,1.57,M3-029
2022,Klebsiella pneumoniae,"Cephalosporins, Penicillins, β-lactam combination agents",288,21000,1.37,M3-031
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",261,21000,1.24,M5-011
2022,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins",246,21000,1.17,M3-032
2022,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",237,21000,1.13,M4-034
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",184,21000,0.88,M5-018
2022,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins",177,21000,0.84,M3-027
2022,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",171,21000,0.81,M4-033
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",115,21000,0.55,M5-014
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",101,21000,0.48,M4-014
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",94,21000,0.45,M6-003
2022,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",76,21000,0.36,M4-035
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",70,21000,0.33,M6-001
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins",70,21000,0.33,M3-008
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",67,21000,0.32,M5-013
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",63,21000,0.3,M4-012
2022,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",56,21000,0.27,M4-017
2022,Klebsiella pneumoniae,"Fluoroquinolones, Penicillins, β-lactam combination agents",51,21000,0.24,M3-039
2022,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins",41,21000,0.2,M3-013
2022,Klebsiella pneumoniae,"Folate pathway antagonists, Penicillins, β-lactam combination agents",37,21000,0.18,M3-041
2022,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",33,21000,0.16,M4-016
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",33,21000,0.16,M4-026
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",26,21000,0.12,M5-019
2022,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",20,21000,0.1,M5-015
2022,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins",16,21000,0.08,M3-011
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",15,21000,0.07,M6-004
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",13,21000,0.06,M3-018
2022,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",12,21000,0.06,M4-019
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",11,21000,0.05,M5-006
2022,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",9,21000,0.04,M3-015
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",8,21000,0.04,M4-024
2022,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",7,21000,0.03,M4-020
2022,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",6,21000,0.03,M3-025
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",5,21000,0.02,M5-002
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",4,21000,0.02,M4-022
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",3,21000,0.01,M5-004
2022,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",3,21000,0.01,M5-016
2022,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",3,21000,0.01,M5-020
2022,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",3,21000,0.01,M4-029
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",1,21000,0.0,M4-003
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,21000,0.0,M5-010
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Penicillins",1,21000,0.0,M3-004
2022,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Penicillins, β-lactam combination agents",1,21000,0.0,M4-010
2022,Klebsiella pneumoniae,"Carbapenems, Folate pathway antagonists, Penicillins",1,21000,0.0,M3-023
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2899,28124,10.31,M7-001
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1723,28124,6.13,M6-007
2023,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1681,28124,5.98,M5-021
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",938,28124,3.34,M6-006
2023,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins",578,28124,2.06,M3-029
2023,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",573,28124,2.04,M4-031
2023,Klebsiella pneumoniae,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",396,28124,1.41,M4-034
2023,Klebsiella pneumoniae,"Cephalosporins, Penicillins, β-lactam combination agents",385,28124,1.37,M3-031
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",320,28124,1.14,M5-011
2023,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins",306,28124,1.09,M3-032
2023,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",261,28124,0.93,M4-033
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",257,28124,0.91,M5-018
2023,Klebsiella pneumoniae,"Cephalosporins, Fluoroquinolones, Penicillins",191,28124,0.68,M3-027
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",171,28124,0.61,M5-014
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",162,28124,0.58,M6-003
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",140,28124,0.5,M4-014
2023,Klebsiella pneumoniae,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",107,28124,0.38,M4-035
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",104,28124,0.37,M5-019
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins",85,28124,0.3,M3-008
2023,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",73,28124,0.26,M4-017
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",71,28124,0.25,M4-012
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",67,28124,0.24,M5-013
2023,Klebsiella pneumoniae,"Fluoroquinolones, Penicillins, β-lactam combination agents",56,28124,0.2,M3-039
2023,Klebsiella pneumoniae,"Folate pathway antagonists, Penicillins, β-lactam combination agents",51,28124,0.18,M3-041
2023,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins",45,28124,0.16,M3-013
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",44,28124,0.16,M4-026
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",41,28124,0.15,M6-004
2023,Klebsiella pneumoniae,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",35,28124,0.12,M4-016
2023,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",29,28124,0.1,M5-015
2023,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins",22,28124,0.08,M3-011
2023,Klebsiella pneumoniae,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",15,28124,0.05,M4-019
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",14,28124,0.05,M6-001
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Penicillins",14,28124,0.05,M3-018
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",13,28124,0.05,M5-006
2023,Klebsiella pneumoniae,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",11,28124,0.04,M4-020
2023,Klebsiella pneumoniae,"Aminoglycosides, Penicillins, β-lactam combination agents",8,28124,0.03,M3-015
2023,Klebsiella pneumoniae,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",6,28124,0.02,M5-020
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",5,28124,0.02,M4-003
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",5,28124,0.02,M5-016
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",4,28124,0.01,M5-004
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",4,28124,0.01,M4-022
2023,Klebsiella pneumoniae,"Carbapenems, Penicillins, β-lactam combination agents",4,28124,0.01,M3-025
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",3,28124,0.01,M5-002
2023,Klebsiella pneumoniae,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",2,28124,0.01,M4-024
2023,Klebsiella pneumoniae,"Aminoglycosides, Carbapenems, Penicillins",1,28124,0.0,M3-004
