"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","future_year","fitted_mean","predicted_percent"
"Acinetobacter baumannii",2024,9,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",27,257,10.51,0.1051,9,-1,-1.83697019872103e-16,"rainy",2,7,202409,117,2,NA,0.146889254276598,14.6889254276598
"Acinetobacter baumannii",2024,9,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",19,257,7.39,0.0739,9,-1,-1.83697019872103e-16,"rainy",2,7,202409,117,3,NA,0.0760368559551098,7.60368559551098
"Acinetobacter baumannii",2024,9,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,257,5.45,0.0545,9,-1,-1.83697019872103e-16,"rainy",2,7,202409,117,5,NA,0.033964424043553,3.3964424043553
"Acinetobacter baumannii",2024,9,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",208,264,78.79,0.7879,9,-1,-1.83697019872103e-16,"rainy",2,8,202409,117,1,NA,0.670425940187233,67.0425940187233
"Acinetobacter baumannii",2024,9,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",31,264,11.74,0.1174,9,-1,-1.83697019872103e-16,"rainy",2,8,202409,117,2,NA,0.146307286047258,14.6307286047258
"Acinetobacter baumannii",2024,9,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,264,3.41,0.0341,9,-1,-1.83697019872103e-16,"rainy",2,8,202409,117,3,NA,0.0757108592082856,7.57108592082856
"Acinetobacter baumannii",2024,9,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,264,1.89,0.0189,9,-1,-1.83697019872103e-16,"rainy",2,8,202409,117,5,NA,0.0338121283384474,3.38121283384474
"Acinetobacter baumannii",2024,9,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,264,1.52,0.0152,9,-1,-1.83697019872103e-16,"rainy",2,8,202409,117,4,NA,0.0701801364552403,7.01801364552403
"Acinetobacter baumannii",2024,9,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",256,351,72.93,0.7293,9,-1,-1.83697019872103e-16,"rainy",2,9,202409,117,1,NA,0.659471739875344,65.9471739875344
"Acinetobacter baumannii",2024,9,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,351,5.98,0.0598,9,-1,-1.83697019872103e-16,"rainy",2,9,202409,117,2,NA,0.140268845443126,14.0268845443126
"Acinetobacter baumannii",2024,9,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",13,351,3.7,0.037,9,-1,-1.83697019872103e-16,"rainy",2,9,202409,117,3,NA,0.0723395856551481,7.23395856551481
"Acinetobacter baumannii",2024,9,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,351,3.13,0.0313,9,-1,-1.83697019872103e-16,"rainy",2,9,202409,117,5,NA,0.032240863074869,3.2240863074869
"Acinetobacter baumannii",2024,9,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,351,2.85,0.0285,9,-1,-1.83697019872103e-16,"rainy",2,9,202409,117,4,NA,0.0670371830311199,6.70371830311199
"Acinetobacter baumannii",2024,10,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",96,132,72.73,0.7273,10,-0.866025403784439,0.5,"winter",3,1,202410,118,1,NA,0.673279210791354,67.3279210791354
"Acinetobacter baumannii",2024,10,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,132,9.85,0.0985,10,-0.866025403784439,0.5,"winter",3,1,202410,118,2,NA,0.147931084177316,14.7931084177316
"Acinetobacter baumannii",2024,10,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,132,7.58,0.0758,10,-0.866025403784439,0.5,"winter",3,1,202410,118,3,NA,0.0766225125405862,7.66225125405862
"Acinetobacter baumannii",2024,10,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,132,3.79,0.0379,10,-0.866025403784439,0.5,"winter",3,1,202410,118,4,NA,0.0710298414909384,7.10298414909384
"Acinetobacter baumannii",2024,10,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,132,1.52,0.0152,10,-0.866025403784439,0.5,"winter",3,1,202410,118,5,NA,0.0342376867408823,3.42376867408823
"Acinetobacter baumannii",2024,10,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",117,241,48.55,0.4855,10,-0.866025403784439,0.5,"winter",3,10,202410,118,1,NA,0.706269675178751,70.6269675178751
"Acinetobacter baumannii",2024,10,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",57,241,23.65,0.2365,10,-0.866025403784439,0.5,"winter",3,10,202410,118,3,NA,0.088297152849894,8.8297152849894
"Acinetobacter baumannii",2024,10,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",43,241,17.84,0.1784,10,-0.866025403784439,0.5,"winter",3,10,202410,118,2,NA,0.168480603649683,16.8480603649683
"Acinetobacter baumannii",2024,10,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,241,4.56,0.0456,10,-0.866025403784439,0.5,"winter",3,10,202410,118,4,NA,0.0819269863508095,8.19269863508095
"Acinetobacter baumannii",2024,10,10,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,241,2.49,0.0249,10,-0.866025403784439,0.5,"winter",3,10,202410,118,5,NA,0.039732999806912,3.9732999806912
"Acinetobacter baumannii",2024,10,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",149,237,62.87,0.6287,10,-0.866025403784439,0.5,"winter",3,11,202410,118,1,NA,0.658744018184684,65.8744018184684
"Acinetobacter baumannii",2024,10,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,237,13.92,0.1392,10,-0.866025403784439,0.5,"winter",3,11,202410,118,2,NA,0.13988491883829,13.988491883829
"Acinetobacter baumannii",2024,10,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,237,3.38,0.0338,10,-0.866025403784439,0.5,"winter",3,11,202410,118,3,NA,0.072126851771707,7.2126851771707
"Acinetobacter baumannii",2024,10,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,237,3.38,0.0338,10,-0.866025403784439,0.5,"winter",3,11,202410,118,4,NA,0.0668387712657125,6.68387712657125
"Acinetobacter baumannii",2024,10,11,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,237,2.53,0.0253,10,-0.866025403784439,0.5,"winter",3,11,202410,118,5,NA,0.032142087686525,3.2142087686525
"Acinetobacter baumannii",2024,10,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",120,177,67.8,0.678,10,-0.866025403784439,0.5,"winter",3,12,202410,118,1,NA,0.650417062959036,65.0417062959036
"Acinetobacter baumannii",2024,10,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",26,177,14.69,0.1469,10,-0.866025403784439,0.5,"winter",3,12,202410,118,2,NA,0.135515816114773,13.5515816114773
"Acinetobacter baumannii",2024,10,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,177,6.21,0.0621,10,-0.866025403784439,0.5,"winter",3,12,202410,118,4,NA,0.0645805690851979,6.45805690851979
"Acinetobacter baumannii",2024,10,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,177,5.65,0.0565,10,-0.866025403784439,0.5,"winter",3,12,202410,118,3,NA,0.0697019527056892,6.97019527056892
"Acinetobacter baumannii",2024,10,12,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,177,2.82,0.0282,10,-0.866025403784439,0.5,"winter",3,12,202410,118,5,NA,0.0310164956429161,3.10164956429161
"Acinetobacter baumannii",2024,10,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",117,151,77.48,0.7748,10,-0.866025403784439,0.5,"winter",3,13,202410,118,1,NA,0.68322314334591,68.322314334591
"Acinetobacter baumannii",2024,10,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,151,7.28,0.0728,10,-0.866025403784439,0.5,"winter",3,13,202410,118,2,NA,0.153765644583989,15.3765644583989
"Acinetobacter baumannii",2024,10,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,151,4.64,0.0464,10,-0.866025403784439,0.5,"winter",3,13,202410,118,3,NA,0.0799087725369187,7.99087725369187
"Acinetobacter baumannii",2024,10,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,151,3.31,0.0331,10,-0.866025403784439,0.5,"winter",3,13,202410,118,4,NA,0.0740956682974468,7.40956682974468
"Acinetobacter baumannii",2024,10,13,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,151,0.66,0.0066,10,-0.866025403784439,0.5,"winter",3,13,202410,118,5,NA,0.0357775547579627,3.57775547579627
"Acinetobacter baumannii",2024,10,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",40,48,83.33,0.8333,10,-0.866025403784439,0.5,"winter",3,2,202410,118,1,NA,0.67785842819065,67.785842819065
"Acinetobacter baumannii",2024,10,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,48,6.25,0.0625,10,-0.866025403784439,0.5,"winter",3,2,202410,118,2,NA,0.1505793262739,15.05793262739
"Acinetobacter baumannii",2024,10,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,48,2.08,0.0208,10,-0.866025403784439,0.5,"winter",3,2,202410,118,3,NA,0.0781111252985459,7.81111252985459
"Acinetobacter baumannii",2024,10,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,48,2.08,0.0208,10,-0.866025403784439,0.5,"winter",3,2,202410,118,4,NA,0.0724184886774073,7.24184886774073
"Acinetobacter baumannii",2024,10,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",35,65,53.85,0.5385,10,-0.866025403784439,0.5,"winter",3,3,202410,118,1,NA,0.667945048759343,66.7945048759343
"Acinetobacter baumannii",2024,10,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,65,21.54,0.2154,10,-0.866025403784439,0.5,"winter",3,3,202410,118,3,NA,0.0749385756214887,7.49385756214887
"Acinetobacter baumannii",2024,10,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,65,16.92,0.1692,10,-0.866025403784439,0.5,"winter",3,3,202410,118,2,NA,0.144923621296011,14.4923621296011
"Acinetobacter baumannii",2024,10,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,65,3.08,0.0308,10,-0.866025403784439,0.5,"winter",3,3,202410,118,4,NA,0.0694593130263392,6.94593130263392
"Acinetobacter baumannii",2024,10,3,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,65,1.54,0.0154,10,-0.866025403784439,0.5,"winter",3,3,202410,118,5,NA,0.0334519699818817,3.34519699818817
"Acinetobacter baumannii",2024,10,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",79,102,77.45,0.7745,10,-0.866025403784439,0.5,"winter",3,4,202410,118,1,NA,0.671898581840477,67.1898581840477
"Acinetobacter baumannii",2024,10,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,102,8.82,0.0882,10,-0.866025403784439,0.5,"winter",3,4,202410,118,2,NA,0.147135127261456,14.7135127261456
"Acinetobacter baumannii",2024,10,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,102,8.82,0.0882,10,-0.866025403784439,0.5,"winter",3,4,202410,118,3,NA,0.0761758470555308,7.61758470555308
"Acinetobacter baumannii",2024,10,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,102,0.98,0.0098,10,-0.866025403784439,0.5,"winter",3,4,202410,118,4,NA,0.0706132668181606,7.06132668181606
"Acinetobacter baumannii",2024,10,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",153,195,78.46,0.7846,10,-0.866025403784439,0.5,"winter",3,5,202410,118,1,NA,0.67251608755841,67.251608755841
"Acinetobacter baumannii",2024,10,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,195,10.77,0.1077,10,-0.866025403784439,0.5,"winter",3,5,202410,118,3,NA,0.0763746330294287,7.63746330294286
"Acinetobacter baumannii",2024,10,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,195,5.13,0.0513,10,-0.866025403784439,0.5,"winter",3,5,202410,118,2,NA,0.147489531777855,14.7489531777855
"Acinetobacter baumannii",2024,10,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,195,3.08,0.0308,10,-0.866025403784439,0.5,"winter",3,5,202410,118,4,NA,0.0707974289227215,7.07974289227215
"Acinetobacter baumannii",2024,10,5,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,195,1.03,0.0103,10,-0.866025403784439,0.5,"winter",3,5,202410,118,5,NA,0.0341215993263995,3.41215993263995
"Acinetobacter baumannii",2024,10,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",259,312,83.01,0.8301,10,-0.866025403784439,0.5,"winter",3,7,202410,118,1,NA,0.670083529448952,67.0083529448952
"Acinetobacter baumannii",2024,10,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,312,6.73,0.0673,10,-0.866025403784439,0.5,"winter",3,7,202410,118,2,NA,0.146108246521922,14.6108246521922
"Acinetobacter baumannii",2024,10,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,312,3.21,0.0321,10,-0.866025403784439,0.5,"winter",3,7,202410,118,3,NA,0.0755991819176426,7.55991819176426
"Acinetobacter baumannii",2024,10,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,312,3.21,0.0321,10,-0.866025403784439,0.5,"winter",3,7,202410,118,5,NA,0.0337601012139886,3.37601012139886
"Acinetobacter baumannii",2024,10,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,312,1.28,0.0128,10,-0.866025403784439,0.5,"winter",3,7,202410,118,4,NA,0.0700758215505578,7.00758215505578
"Acinetobacter baumannii",2024,10,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",170,225,75.56,0.7556,10,-0.866025403784439,0.5,"winter",3,8,202410,118,1,NA,0.669043150590125,66.9043150590125
"Acinetobacter baumannii",2024,10,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",30,225,13.33,0.1333,10,-0.866025403784439,0.5,"winter",3,8,202410,118,2,NA,0.145528867223739,14.5528867223739
"Acinetobacter baumannii",2024,10,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,225,5.33,0.0533,10,-0.866025403784439,0.5,"winter",3,8,202410,118,3,NA,0.0752749191028256,7.52749191028256
"Acinetobacter baumannii",2024,10,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,225,1.33,0.0133,10,-0.866025403784439,0.5,"winter",3,8,202410,118,4,NA,0.0697735990679569,6.97735990679569
"Acinetobacter baumannii",2024,10,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,225,1.33,0.0133,10,-0.866025403784439,0.5,"winter",3,8,202410,118,5,NA,0.0336086937604519,3.36086937604519
"Acinetobacter baumannii",2024,10,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",240,361,66.48,0.6648,10,-0.866025403784439,0.5,"winter",3,9,202410,118,1,NA,0.658066399205168,65.8066399205168
"Acinetobacter baumannii",2024,10,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",31,361,8.59,0.0859,10,-0.866025403784439,0.5,"winter",3,9,202410,118,2,NA,0.139517344698816,13.9517344698817
"Acinetobacter baumannii",2024,10,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,361,5.82,0.0582,10,-0.866025403784439,0.5,"winter",3,9,202410,118,3,NA,0.0719215751060299,7.19215751060299
"Acinetobacter baumannii",2024,10,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",16,361,4.43,0.0443,10,-0.866025403784439,0.5,"winter",3,9,202410,118,5,NA,0.032046583115793,3.2046583115793
"Acinetobacter baumannii",2024,10,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,361,3.05,0.0305,10,-0.866025403784439,0.5,"winter",3,9,202410,118,4,NA,0.0666475732670474,6.66475732670474
"Acinetobacter baumannii",2024,11,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",73,111,65.77,0.6577,11,-0.5,0.866025403784438,"winter",3,1,202411,119,1,NA,0.671684519041665,67.1684519041665
"Acinetobacter baumannii",2024,11,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,111,17.12,0.1712,11,-0.5,0.866025403784438,"winter",3,1,202411,119,2,NA,0.147022264761708,14.7022264761708
"Acinetobacter baumannii",2024,11,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,111,3.6,0.036,11,-0.5,0.866025403784438,"winter",3,1,202411,119,3,NA,0.0761126579349459,7.61126579349459
"Acinetobacter baumannii",2024,11,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,111,3.6,0.036,11,-0.5,0.866025403784438,"winter",3,1,202411,119,4,NA,0.070554318823501,7.0554318823501
"Acinetobacter baumannii",2024,11,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,111,2.7,0.027,11,-0.5,0.866025403784438,"winter",3,1,202411,119,5,NA,0.0339995294117375,3.39995294117375
"Acinetobacter baumannii",2024,11,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",116,207,56.04,0.5604,11,-0.5,0.866025403784438,"winter",3,10,202411,119,1,NA,0.704765422833757,70.4765422833757
"Acinetobacter baumannii",2024,11,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,207,22.71,0.2271,11,-0.5,0.866025403784438,"winter",3,10,202411,119,3,NA,0.0877170267977098,8.77170267977098
"Acinetobacter baumannii",2024,11,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,207,11.11,0.1111,11,-0.5,0.866025403784438,"winter",3,10,202411,119,2,NA,0.16747039406824,16.747039406824
"Acinetobacter baumannii",2024,11,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,207,4.83,0.0483,11,-0.5,0.866025403784438,"winter",3,10,202411,119,4,NA,0.0813849334221724,8.13849334221724
"Acinetobacter baumannii",2024,11,10,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,207,1.93,0.0193,11,-0.5,0.866025403784438,"winter",3,10,202411,119,5,NA,0.0394581902842825,3.94581902842825
"Acinetobacter baumannii",2024,11,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",153,229,66.81,0.6681,11,-0.5,0.866025403784438,"winter",3,11,202411,119,1,NA,0.657114708311241,65.7114708311241
"Acinetobacter baumannii",2024,11,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,229,10.04,0.1004,11,-0.5,0.866025403784438,"winter",3,11,202411,119,2,NA,0.139017342787043,13.9017342787043
"Acinetobacter baumannii",2024,11,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,229,4.8,0.048,11,-0.5,0.866025403784438,"winter",3,11,202411,119,4,NA,0.0663892151402215,6.63892151402215
"Acinetobacter baumannii",2024,11,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,229,3.93,0.0393,11,-0.5,0.866025403784438,"winter",3,11,202411,119,3,NA,0.071644500204821,7.1644500204821
"Acinetobacter baumannii",2024,11,11,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,229,2.18,0.0218,11,-0.5,0.866025403784438,"winter",3,11,202411,119,5,NA,0.0319179779432796,3.19179779432796
"Acinetobacter baumannii",2024,11,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",101,147,68.71,0.6871,11,-0.5,0.866025403784438,"winter",3,12,202411,119,1,NA,0.648769243717979,64.8769243717979
"Acinetobacter baumannii",2024,11,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,147,11.56,0.1156,11,-0.5,0.866025403784438,"winter",3,12,202411,119,2,NA,0.13467111981622,13.467111981622
"Acinetobacter baumannii",2024,11,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,147,5.44,0.0544,11,-0.5,0.866025403784438,"winter",3,12,202411,119,3,NA,0.0692346176358561,6.92346176358561
"Acinetobacter baumannii",2024,11,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,147,5.44,0.0544,11,-0.5,0.866025403784438,"winter",3,12,202411,119,4,NA,0.0641451677744905,6.41451677744905
"Acinetobacter baumannii",2024,11,12,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,147,3.4,0.034,11,-0.5,0.866025403784438,"winter",3,12,202411,119,5,NA,0.0307999883052159,3.07999883052159
"Acinetobacter baumannii",2024,11,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",94,123,76.42,0.7642,11,-0.5,0.866025403784438,"winter",3,13,202411,119,1,NA,0.681654009461104,68.1654009461104
