column,nan_count,year,total_rows,nan_pct
CPD_NM,442123,2020,442123,100.0
FDC_ND,442123,2020,442123,100.0
FOS_NM,442123,2020,442123,100.0
FDC_NM,442123,2020,442123,100.0
FDC_NE,442123,2020,442123,100.0
CCV_NE,442123,2020,442123,100.0
CZA_ND30,442123,2020,442123,100.0
CZA_NM,442123,2020,442123,100.0
CZT_NM,442123,2020,442123,100.0
IMR_ND10,442123,2020,442123,100.0
IMR_NM,442123,2020,442123,100.0
IMR_NE,442123,2020,442123,100.0
MEV_NM,442123,2020,442123,100.0
AMB_ND10,442123,2020,442123,100.0
AXS_NM,442123,2020,442123,100.0
AXS_ND,442123,2020,442123,100.0
AMX_NM,442123,2020,442123,100.0
FOS_NE,442123,2020,442123,100.0
NIT_NM,442123,2020,442123,100.0
NIT_NE,442123,2020,442123,100.0
SXT_NM,442123,2020,442123,100.0
SXT_NE,442123,2020,442123,100.0
DOR_NM,442123,2020,442123,100.0
DOR_NE,442123,2020,442123,100.0
MNO_ND30,442123,2020,442123,100.0
MNO_NM,442123,2020,442123,100.0
MNO_NE,442123,2020,442123,100.0
SPT_NM,442123,2020,442123,100.0
SPT_NE,442123,2020,442123,100.0
TGC_NM,442123,2020,442123,100.0
TGC_NE,442123,2020,442123,100.0
CFM_NM,442123,2020,442123,100.0
CTC_NM,442123,2020,442123,100.0
CCV_NM,442123,2020,442123,100.0
CEP_NM,442123,2020,442123,100.0
MFX_NM,442123,2020,442123,100.0
RIF_NM,442123,2020,442123,100.0
AMX_ND30,442123,2020,442123,100.0
ERY_NM,442123,2020,442123,100.0
MEV_NE,442123,2020,442123,100.0
ETP_NM,442123,2020,442123,100.0
X_REF_NO,442123,2020,442123,100.0
POL_ND300,442123,2020,442123,100.0
CZX_ND30,442123,2020,442123,100.0
BETA_LACT,442123,2020,442123,100.0
DISTRICT,442123,2020,442123,100.0
X_ADRESS,442123,2020,442123,100.0
MRSA,442123,2020,442123,100.0
ORIGIN,442123,2020,442123,100.0
SEROTYPE,442123,2020,442123,100.0
INSTITUT,442123,2020,442123,100.0
NOSOCOMIAL,442123,2020,442123,100.0
CFM_ND5,442123,2020,442123,100.0
OCCUPATION,442123,2020,442123,100.0
DAP_NE,442123,2020,442123,100.0
X_REFER,442123,2020,442123,100.0
CXA_ND30,442123,2020,442123,100.0
STR_ND10,442123,2020,442123,100.0
PROVINCE,442123,2020,442123,100.0
CZX_NE,442123,2020,442123,100.0
CZX_NM,442123,2020,442123,100.0
DAP_NM,442123,2020,442123,100.0
COL_NE,442123,2020,442123,100.0
CLI_NE,442123,2020,442123,100.0
CLI_NM,442123,2020,442123,100.0
CIP_NE,442123,2020,442123,100.0
CIP_NM,442123,2020,442123,100.0
CHL_NE,442123,2020,442123,100.0
CHL_NM,442123,2020,442123,100.0
CRO_NE,442123,2020,442123,100.0
CRO_NM,442123,2020,442123,100.0
NATIONALTY,442123,2020,442123,100.0
CAZ_NE,442123,2020,442123,100.0
CAZ_NM,442123,2020,442123,100.0
CTX_NE,442123,2020,442123,100.0
CTX_NM,442123,2020,442123,100.0
STH_ND300,442049,2020,442123,99.9833
NAL_ND30,441934,2020,442123,99.9573
CPD_ND10,440836,2020,442123,99.7089
CEP_ND30,440824,2020,442123,99.7062
CZT_ND30,440354,2020,442123,99.5999
AZM_ND15,439809,2020,442123,99.4766
FUS_ND10,439462,2020,442123,99.3981
ESBL,439110,2020,442123,99.3185
PIP_ND100,437953,2020,442123,99.0568
CTC_ND30,437069,2020,442123,98.8569
CCV_ND30,436092,2020,442123,98.6359
CZA_NE,435502,2020,442123,98.5025
OFX_ND5,433076,2020,442123,97.9537
NOR_ND10,428791,2020,442123,96.9845
ORG_TYPE,428700,2020,442123,96.964
NIT_ND300,424495,2020,442123,96.0129
GEH_ND120,423857,2020,442123,95.8686
DAP_ND30,421442,2020,442123,95.3223
RIF_ND5,421142,2020,442123,95.2545
MFX_ND5,420851,2020,442123,95.1887
TEC_ND30,409943,2020,442123,92.7215
FOS_ND200,404471,2020,442123,91.4838
CHL_ND30,403565,2020,442123,91.2789
CXM_ND30,386208,2020,442123,87.3531
OXA_ND1,386173,2020,442123,87.3452
SAM_ND10,383568,2020,442123,86.7559
TCY_ND30,373984,2020,442123,84.5882
CZO_ND30,372858,2020,442123,84.3335
PEN_ND10,369485,2020,442123,83.5706
NET_ND30,364245,2020,442123,82.3854
TGC_ND15,361832,2020,442123,81.8397
DOR_ND10,358329,2020,442123,81.0474
COL_NM,358208,2020,442123,81.02
CLI_ND2,351399,2020,442123,79.4799
CSL_ND30,347440,2020,442123,78.5845
VAN_ND30,342803,2020,442123,77.5357
ERY_ND15,341620,2020,442123,77.2681
FEP_ND30,306900,2020,442123,69.4151
FOX_ND30,274682,2020,442123,62.128
AMC_ND20,262522,2020,442123,59.3776
CTX_ND30,251849,2020,442123,56.9636
ETP_ND10,239748,2020,442123,54.2265
LVX_ND5,236276,2020,442123,53.4412
CRO_ND30,235875,2020,442123,53.3505
DEPARTMENT,235362,2020,442123,53.2345
COMMENT,227380,2020,442123,51.4291
AMP_ND10,224916,2020,442123,50.8718
DATE_BIRTH,223202,2020,442123,50.4841
IPM_ND10,210724,2020,442123,47.6618
TZP_ND100,195617,2020,442123,44.2449
CAZ_ND30,180426,2020,442123,40.809
AMK_ND30,178712,2020,442123,40.4213
MEM_ND10,175940,2020,442123,39.7944
WARD,175735,2020,442123,39.748
GEN_ND10,138846,2020,442123,31.4044
SXT_ND1_2,137967,2020,442123,31.2056
SEX,130888,2020,442123,29.6044
CIP_ND5,124881,2020,442123,28.2458
WARD_TYPE,26670,2020,442123,6.0323
PATIENT_ID,18223,2020,442123,4.1217
SPEC_TYPE,9732,2020,442123,2.2012
X_SPEC_FUL,9732,2020,442123,2.2012
SPEC_CODE,9732,2020,442123,2.2012
SPEC_DATE,943,2020,442123,0.2133
X_ORG_FULL,27,2020,442123,0.0061
X_HOS_CODE,0,2020,442123,0.0
X_YEAR,0,2020,442123,0.0
COUNTRY_A,0,2020,442123,0.0
X_HOS_NAME,0,2020,442123,0.0
ORGANISM,0,2020,442123,0.0
LABORATORY,0,2020,442123,0.0
REGION,0,2020,442123,0.0
AGE,0,2020,442123,0.0
SPEC_NUM,0,2020,442123,0.0
ROW_IDX,0,2020,442123,0.0
