column,nan_count,year,total_rows,nan_pct
CZX_ND30,341654,2022,341654,100.0
NATIONALTY,341654,2022,341654,100.0
OCCUPATION,341654,2022,341654,100.0
DISTRICT,341654,2022,341654,100.0
PROVINCE,341654,2022,341654,100.0
POL_ND300,341654,2022,341654,100.0
CTX_NM,341654,2022,341654,100.0
X_ADRESS,341654,2022,341654,100.0
CAZ_NM,341654,2022,341654,100.0
DAP_NM,341654,2022,341654,100.0
CIP_NM,341654,2022,341654,100.0
CIP_NE,341654,2022,341654,100.0
CRO_NE,341654,2022,341654,100.0
CAZ_NE,341654,2022,341654,100.0
CLI_NM,341654,2022,341654,100.0
CLI_NE,341654,2022,341654,100.0
COL_NE,341654,2022,341654,100.0
CRO_NM,341654,2022,341654,100.0
CHL_NE,341654,2022,341654,100.0
CHL_NM,341654,2022,341654,100.0
CZX_NE,341654,2022,341654,100.0
CZX_NM,341654,2022,341654,100.0
ORIGIN,341646,2022,341654,99.9977
CXA_ND30,341621,2022,341654,99.9903
NAL_ND30,341591,2022,341654,99.9816
STH_ND300,341559,2022,341654,99.9722
STR_ND10,341296,2022,341654,99.8952
CFM_ND5,341154,2022,341654,99.8537
CPD_ND10,341109,2022,341654,99.8405
CEP_ND30,341026,2022,341654,99.8162
CZA_NE,340886,2022,341654,99.7752
CZT_ND30,340802,2022,341654,99.7506
PIP_ND100,340635,2022,341654,99.7017
AZM_ND15,339966,2022,341654,99.5059
CTC_ND30,337373,2022,341654,98.747
ESBL,336887,2022,341654,98.6047
FUS_ND10,335538,2022,341654,98.2099
OFX_ND5,335469,2022,341654,98.1897
GEH_ND120,333448,2022,341654,97.5982
CCV_ND30,332470,2022,341654,97.3119
NIT_ND300,331125,2022,341654,96.9182
RIF_ND5,329937,2022,341654,96.5705
NOR_ND10,329118,2022,341654,96.3308
ORG_TYPE,328400,2022,341654,96.1206
DAP_ND30,326427,2022,341654,95.5432
MFX_ND5,324805,2022,341654,95.0684
TEC_ND30,321877,2022,341654,94.2114
CHL_ND30,315840,2022,341654,92.4444
FOS_ND200,311723,2022,341654,91.2394
OXA_ND1,308347,2022,341654,90.2512
CZO_ND30,303097,2022,341654,88.7146
CXM_ND30,296378,2022,341654,86.748
PEN_ND10,293910,2022,341654,86.0256
TCY_ND30,292272,2022,341654,85.5462
TGC_ND15,291486,2022,341654,85.3161
VAN_ND30,289940,2022,341654,84.8636
SAM_ND10,287760,2022,341654,84.2256
CSL_ND30,287305,2022,341654,84.0924
NET_ND30,277471,2022,341654,81.214
CLI_ND2,274058,2022,341654,80.2151
ERY_ND15,267342,2022,341654,78.2493
DOR_ND10,265104,2022,341654,77.5943
COL_NM,251898,2022,341654,73.729
FOX_ND30,231640,2022,341654,67.7996
FEP_ND30,229726,2022,341654,67.2394
AMC_ND20,208137,2022,341654,60.9204
CTX_ND30,207620,2022,341654,60.7691
LVX_ND5,196894,2022,341654,57.6296
AMP_ND10,191658,2022,341654,56.0971
ETP_ND10,185413,2022,341654,54.2692
CRO_ND30,172586,2022,341654,50.5148
CAZ_ND30,167632,2022,341654,49.0648
IPM_ND10,166298,2022,341654,48.6744
AMK_ND30,151757,2022,341654,44.4183
TZP_ND100,145336,2022,341654,42.5389
GEN_ND10,144187,2022,341654,42.2026
MEM_ND10,142052,2022,341654,41.5777
DEPARTMENT,138982,2022,341654,40.6792
SXT_ND1_2,126365,2022,341654,36.9862
COMMENT,110826,2022,341654,32.4381
CIP_ND5,102509,2022,341654,30.0037
DATE_BIRTH,74806,2022,341654,21.8953
WARD,34757,2022,341654,10.1732
PATIENT_ID,13828,2022,341654,4.0474
REGION,4358,2022,341654,1.2756
X_HOS_NAME,4358,2022,341654,1.2756
WARD_TYPE,4263,2022,341654,1.2478
SEX,3923,2022,341654,1.1482
SPEC_DATE,2686,2022,341654,0.7862
X_ORG_FULL,18,2022,341654,0.0053
SPEC_TYPE,1,2022,341654,0.0003
AGE,0,2022,341654,0.0
SPEC_NUM,0,2022,341654,0.0
SPEC_CODE,0,2022,341654,0.0
X_SPEC_FUL,0,2022,341654,0.0
LABORATORY,0,2022,341654,0.0
X_YEAR,0,2022,341654,0.0
ORGANISM,0,2022,341654,0.0
X_HOS_CODE,0,2022,341654,0.0
COUNTRY_A,0,2022,341654,0.0
ROW_IDX,0,2022,341654,0.0
