column,nan_count,year,total_rows,nan_pct
CTC_ND30,456245,2021,460744,99.0235
MNO_ND30,455978,2021,460744,98.9656
FUS_ND10,454494,2021,460744,98.6435
ORG_TYPE,450832,2021,460744,97.8487
OFX_ND5,449773,2021,460744,97.6189
CCV_ND30,449440,2021,460744,97.5466
NOR_ND10,448028,2021,460744,97.2401
NIT_ND300,447958,2021,460744,97.2249
RIF_ND5,440964,2021,460744,95.7069
GEH_ND120,440545,2021,460744,95.616
MFX_ND5,436939,2021,460744,94.8334
DAP_ND30,436618,2021,460744,94.7637
FOS_ND200,429641,2021,460744,93.2494
TEC_ND30,428622,2021,460744,93.0282
CHL_ND30,421742,2021,460744,91.535
OXA_ND1,413435,2021,460744,89.732
SAM_ND10,407249,2021,460744,88.3894
CZO_ND30,396781,2021,460744,86.1175
TCY_ND30,392198,2021,460744,85.1228
CXM_ND30,388156,2021,460744,84.2455
PEN_ND10,387771,2021,460744,84.1619
TGC_ND15,372358,2021,460744,80.8167
CLI_ND2,369250,2021,460744,80.1421
CSL_ND30,368407,2021,460744,79.9592
NET_ND30,367976,2021,460744,79.8656
VAN_ND30,362516,2021,460744,78.6806
ERY_ND15,360874,2021,460744,78.3242
DOR_ND10,346253,2021,460744,75.1508
COL_NM,342699,2021,460744,74.3795
FEP_ND30,302977,2021,460744,65.7582
FOX_ND30,290997,2021,460744,63.1581
CTX_ND30,264105,2021,460744,57.3214
AMC_ND20,255708,2021,460744,55.4989
ETP_ND10,240813,2021,460744,52.2661
AMP_ND10,235568,2021,460744,51.1277
LVX_ND5,234348,2021,460744,50.863
CRO_ND30,229110,2021,460744,49.7261
DEPARTMENT,214853,2021,460744,46.6318
IPM_ND10,198096,2021,460744,42.9948
TZP_ND100,192075,2021,460744,41.688
CAZ_ND30,179510,2021,460744,38.9609
AMK_ND30,178162,2021,460744,38.6683
COMMENT,168942,2021,460744,36.6672
MEM_ND10,167789,2021,460744,36.417
DATE_BIRTH,161024,2021,460744,34.9487
GEN_ND10,152576,2021,460744,33.1151
SXT_ND1_2,151196,2021,460744,32.8156
CIP_ND5,113871,2021,460744,24.7146
WARD,75923,2021,460744,16.4783
SEX,41804,2021,460744,9.0732
PATIENT_ID,21428,2021,460744,4.6507
WARD_TYPE,13547,2021,460744,2.9402
SPEC_DATE,9502,2021,460744,2.0623
X_HOS_NAME,3190,2021,460744,0.6924
REGION,3190,2021,460744,0.6924
SPEC_NUM,1767,2021,460744,0.3835
X_ORG_FULL,172,2021,460744,0.0373
SPEC_TYPE,28,2021,460744,0.0061
SPEC_CODE,28,2021,460744,0.0061
X_SPEC_FUL,28,2021,460744,0.0061
COUNTRY_A,0,2021,460744,0.0
X_HOS_CODE,0,2021,460744,0.0
AGE,0,2021,460744,0.0
X_YEAR,0,2021,460744,0.0
LABORATORY,0,2021,460744,0.0
ORGANISM,0,2021,460744,0.0
ROW_IDX,0,2021,460744,0.0
