column,nan_count,year,total_rows,nan_pct
BETA_LACT,411042,2024,411042,100.0
MRSA,411042,2024,411042,100.0
OCCUPATION,411042,2024,411042,100.0
SEROTYPE,411042,2024,411042,100.0
NATIONALTY,411042,2024,411042,100.0
CZX_ND30,411042,2024,411042,100.0
CTX_NM,411042,2024,411042,100.0
CTX_NE,411042,2024,411042,100.0
CAZ_NM,411042,2024,411042,100.0
CAZ_NE,411042,2024,411042,100.0
CZX_NM,411042,2024,411042,100.0
CZX_NE,411042,2024,411042,100.0
CRO_NM,411042,2024,411042,100.0
CRO_NE,411042,2024,411042,100.0
CHL_NM,411042,2024,411042,100.0
CHL_NE,411042,2024,411042,100.0
CIP_NM,411042,2024,411042,100.0
CIP_NE,411042,2024,411042,100.0
CLI_NM,411042,2024,411042,100.0
CLI_NE,411042,2024,411042,100.0
POL_ND300,411042,2024,411042,100.0
CXA_ND30,411039,2024,411042,99.9993
CFM_ND5,411038,2024,411042,99.999
STH_ND300,411038,2024,411042,99.999
SPT_ND100,411023,2024,411042,99.9954
STR_ND10,411022,2024,411042,99.9951
NAL_ND30,410983,2024,411042,99.9856
VAM_ND,410885,2024,411042,99.9618
AMB_ND10,410764,2024,411042,99.9324
AMX_ND30,410751,2024,411042,99.9292
VOR_ND1,410582,2024,411042,99.8881
ESBL,410411,2024,411042,99.8465
PIP_ND100,410033,2024,411042,99.7545
X_REFER,409698,2024,411042,99.673
CZT_ND30,409153,2024,411042,99.5404
CPD_ND10,409148,2024,411042,99.5392
OFX_ND5,408994,2024,411042,99.5018
AZM_ND15,408604,2024,411042,99.4069
MNO_ND30,407493,2024,411042,99.1366
FUS_ND10,406001,2024,411042,98.7736
GEH_ND120,405995,2024,411042,98.7721
CTC_ND30,402360,2024,411042,97.8878
CCV_ND30,401823,2024,411042,97.7572
NOSOCOMIAL,401503,2024,411042,97.6793
DISTRICT,399984,2024,411042,97.3098
PROVINCE,399984,2024,411042,97.3098
NOR_ND10,399460,2024,411042,97.1823
ORIGIN,397257,2024,411042,96.6463
DAP_ND30,393262,2024,411042,95.6744
ORG_TYPE,390925,2024,411042,95.1059
INSTITUT,390623,2024,411042,95.0324
NIT_ND300,390427,2024,411042,94.9847
COMMENT,387278,2024,411042,94.2186
CZO_ND30,386861,2024,411042,94.1171
RIF_ND5,381833,2024,411042,92.8939
CZA_NE,380099,2024,411042,92.4721
CHL_ND30,377183,2024,411042,91.7626
TEC_ND30,373101,2024,411042,90.7696
MFX_ND5,371158,2024,411042,90.2969
FOS_ND200,350356,2024,411042,85.2361
OXA_ND1,350354,2024,411042,85.2356
SAM_ND10,347697,2024,411042,84.5892
NET_ND30,346834,2024,411042,84.3792
PEN_ND10,343663,2024,411042,83.6078
TCY_ND30,335288,2024,411042,81.5703
CXM_ND30,334680,2024,411042,81.4223
CLI_ND2,330733,2024,411042,80.4621
DOR_ND10,325067,2024,411042,79.0836
ERY_ND15,315568,2024,411042,76.7727
VAN_ND30,312250,2024,411042,75.9655
CSL_ND30,309805,2024,411042,75.3706
FOX_ND30,288870,2024,411042,70.2775
TGC_ND15,266067,2024,411042,64.7299
CTX_ND30,265524,2024,411042,64.5978
COL_NM,249457,2024,411042,60.6889
AMP_ND10,233885,2024,411042,56.9005
FEP_ND30,225147,2024,411042,54.7747
AMC_ND20,220725,2024,411042,53.6989
LVX_ND5,212553,2024,411042,51.7108
ETP_ND10,208668,2024,411042,50.7656
CRO_ND30,191523,2024,411042,46.5945
AMK_ND30,163678,2024,411042,39.8203
CAZ_ND30,159203,2024,411042,38.7316
IPM_ND10,157925,2024,411042,38.4206
TZP_ND100,153181,2024,411042,37.2665
X_REF_NO,151164,2024,411042,36.7758
DEPARTMENT,149431,2024,411042,36.3542
GEN_ND10,135407,2024,411042,32.9424
MEM_ND10,133604,2024,411042,32.5037
SXT_ND1_2,107205,2024,411042,26.0813
DATE_BIRTH,75396,2024,411042,18.3427
CIP_ND5,65014,2024,411042,15.8169
WARD,38271,2024,411042,9.3107
PATIENT_ID,12905,2024,411042,3.1396
WARD_TYPE,11815,2024,411042,2.8744
X_SPEC_FUL,4816,2024,411042,1.1717
SPEC_NUM,4682,2024,411042,1.1391
SEX,4646,2024,411042,1.1303
X_ORG_FULL,901,2024,411042,0.2192
SPEC_CODE,706,2024,411042,0.1718
SPEC_TYPE,706,2024,411042,0.1718
X_YEAR,0,2024,411042,0.0
COUNTRY_A,0,2024,411042,0.0
X_HOS_NAME,0,2024,411042,0.0
X_HOS_CODE,0,2024,411042,0.0
SPEC_DATE,0,2024,411042,0.0
LABORATORY,0,2024,411042,0.0
REGION,0,2024,411042,0.0
AGE,0,2024,411042,0.0
ORGANISM,0,2024,411042,0.0
ROW_IDX,0,2024,411042,0.0
