column,nan_count,year,total_rows,nan_pct
DAP_ND30,439479,2017,439479,100.0
MRSA,439479,2017,439479,100.0
ERY_NE,439479,2017,439479,100.0
CZX_ND30,439479,2017,439479,100.0
CAZ_NM,439479,2017,439479,100.0
POL_ND300,439479,2017,439479,100.0
CZX_NM,439479,2017,439479,100.0
CIP_NM,439479,2017,439479,100.0
ERY_NM,439479,2017,439479,100.0
ETP_NE,439479,2017,439479,100.0
ETP_NM,439479,2017,439479,100.0
DAP_NE,439479,2017,439479,100.0
DAP_NM,439479,2017,439479,100.0
COL_NE,439479,2017,439479,100.0
CLI_NE,439479,2017,439479,100.0
CZX_NE,439479,2017,439479,100.0
CIP_NE,439479,2017,439479,100.0
CLI_NM,439479,2017,439479,100.0
CHL_NE,439479,2017,439479,100.0
CRO_NE,439479,2017,439479,100.0
CRO_NM,439479,2017,439479,100.0
CHL_NM,439479,2017,439479,100.0
SEROTYPE,439431,2017,439479,99.9891
STH_ND300,439405,2017,439479,99.9832
STR_ND10,439025,2017,439479,99.8967
AZM_ND15,438961,2017,439479,99.8821
COL_NM,438258,2017,439479,99.7222
CXA_ND30,437975,2017,439479,99.6578
X_HOS_CODE,437719,2017,439479,99.5995
FUS_ND10,437437,2017,439479,99.5354
DOR_ND10,437027,2017,439479,99.4421
NAL_ND30,436408,2017,439479,99.3012
OXA_ND1,434522,2017,439479,98.8721
NIT_ND300,432115,2017,439479,98.3244
PIP_ND100,431758,2017,439479,98.2431
TEC_ND30,426028,2017,439479,96.9393
ETP_ND10,424663,2017,439479,96.6287
GEH_ND120,412761,2017,439479,93.9205
CHL_ND30,412454,2017,439479,93.8507
OFX_ND5,407804,2017,439479,92.7926
ESBL,402722,2017,439479,91.6362
FEP_ND30,386696,2017,439479,87.9896
NET_ND30,383488,2017,439479,87.2597
TCY_ND30,381620,2017,439479,86.8346
SAM_ND10,380867,2017,439479,86.6633
CXM_ND30,379176,2017,439479,86.2785
PEN_ND10,365467,2017,439479,83.1591
FOS_ND200,361851,2017,439479,82.3364
CZO_ND30,358231,2017,439479,81.5127
CLI_ND2,357894,2017,439479,81.436
VAN_ND30,357392,2017,439479,81.3217
ERY_ND15,350837,2017,439479,79.8302
NOR_ND10,345837,2017,439479,78.6925
FOX_ND30,302443,2017,439479,68.8185
LVX_ND5,302245,2017,439479,68.7735
ORIGIN,293313,2017,439479,66.7411
CSL_ND30,261659,2017,439479,59.5385
AMC_ND20,258868,2017,439479,58.9034
CRO_ND30,244960,2017,439479,55.7387
AMP_ND10,241813,2017,439479,55.0227
CTX_ND30,240426,2017,439479,54.7071
IPM_ND10,239429,2017,439479,54.4802
TZP_ND100,235760,2017,439479,53.6453
MEM_ND10,194444,2017,439479,44.2442
INSTITUT,185120,2017,439479,42.1226
AMK_ND30,172934,2017,439479,39.3498
CAZ_ND30,162840,2017,439479,37.053
CIP_ND5,155942,2017,439479,35.4834
GEN_ND10,143647,2017,439479,32.6857
SXT_ND1_2,142261,2017,439479,32.3704
WARD_TYPE,129364,2017,439479,29.4358
DEPARTMENT,127837,2017,439479,29.0883
SPEC_TYPE,92433,2017,439479,21.0324
SPEC_CODE,92405,2017,439479,21.026
X_SPEC_FUL,92403,2017,439479,21.0256
DATE_BIRTH,77769,2017,439479,17.6957
COMMENT,40518,2017,439479,9.2196
SEX,13701,2017,439479,3.1176
PATIENT_ID,2009,2017,439479,0.4571
WARD,1565,2017,439479,0.3561
SPEC_NUM,1288,2017,439479,0.2931
SPEC_DATE,359,2017,439479,0.0817
ORG_TYPE,342,2017,439479,0.0778
X_ORG_FULL,3,2017,439479,0.0007
AGE,0,2017,439479,0.0
ORGANISM,0,2017,439479,0.0
REGION,0,2017,439479,0.0
LABORATORY,0,2017,439479,0.0
X_YEAR,0,2017,439479,0.0
X_HOS_NAME,0,2017,439479,0.0
COUNTRY_A,0,2017,439479,0.0
ROW_IDX,0,2017,439479,0.0
