organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Escherichia coli,2015,1,4.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",19,249,7.63,0.07629999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201501,1,4
Escherichia coli,2015,1,4.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,249,4.82,0.0482,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201501,1,3
Escherichia coli,2015,1,5.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,96,18.75,0.1875,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201501,1,2
Escherichia coli,2015,1,5.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,96,12.5,0.125,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201501,1,1
Escherichia coli,2015,1,5.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,96,11.46,0.11460000000000001,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201501,1,3
Escherichia coli,2015,1,5.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,96,10.42,0.1042,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201501,1,4
Escherichia coli,2015,1,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,96,7.29,0.0729,1.0,0.49999999999999994,0.8660254037844387,winter,3,5,201501,1,5
Escherichia coli,2015,1,6.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,83,19.28,0.1928,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201501,1,2
Escherichia coli,2015,1,6.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,83,10.84,0.1084,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201501,1,1
Escherichia coli,2015,1,6.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,83,7.23,0.0723,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201501,1,3
Escherichia coli,2015,1,6.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,83,4.82,0.0482,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201501,1,4
Escherichia coli,2015,1,6.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,83,1.2,0.012,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,201501,1,5
Escherichia coli,2015,1,7.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",14,53,26.42,0.2642,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,4
Escherichia coli,2015,1,7.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,53,11.32,0.11320000000000001,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,1
Escherichia coli,2015,1,7.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,53,9.43,0.0943,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,2
Escherichia coli,2015,1,7.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,53,7.55,0.0755,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,3
Escherichia coli,2015,1,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,53,1.89,0.0189,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,5
Escherichia coli,2015,1,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,94,12.77,0.1277,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,1
Escherichia coli,2015,1,8.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,94,11.7,0.11699999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,2
Escherichia coli,2015,1,8.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,94,10.64,0.10640000000000001,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,5
Escherichia coli,2015,1,8.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,94,9.57,0.09570000000000001,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,3
Escherichia coli,2015,1,8.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,94,5.32,0.053200000000000004,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,4
Escherichia coli,2015,1,9.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,84,19.05,0.1905,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,2
Escherichia coli,2015,1,9.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,84,13.1,0.131,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,4
Escherichia coli,2015,1,9.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,84,13.1,0.131,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,3
Escherichia coli,2015,1,9.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,84,9.52,0.09519999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,1
Escherichia coli,2015,1,9.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,84,4.76,0.047599999999999996,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,5
Escherichia coli,2015,2,1.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",30,111,27.03,0.2703,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,4
Escherichia coli,2015,2,1.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,111,18.92,0.1892,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,3
Escherichia coli,2015,2,1.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,111,11.71,0.11710000000000001,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,5
