"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2025 Prediction",35.9513082111099,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2026 Prediction",38.5766285890821,2.62532037797217,"+2.63%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2027 Prediction",41.446582135452,5.49527392434213,"+5.50%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2025 Prediction",26.5255516041846,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2026 Prediction",29.6243516440058,3.09880003982123,"+3.10%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2027 Prediction",33.6452409268768,7.11968932269216,"+7.12%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2025 Prediction",33.2936611692321,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2026 Prediction",36.0952295492074,2.80156837997539,"+2.80%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2027 Prediction",39.3193319194877,6.02567075025567,"+6.03%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2025 Prediction",23.6787595950456,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",26.8335657451792,3.1548061501336,"+3.15%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",31.1330273070947,7.45426771204912,"+7.45%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2025 Prediction",27.198839658147,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2026 Prediction",30.2781827719804,3.07934311383334,"+3.08%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2027 Prediction",34.2277134589462,7.02887380079918,"+7.03%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2025 Prediction",35.5694156794139,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2026 Prediction",38.2356089178118,2.66619323839786,"+2.67%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2027 Prediction",41.1689182918122,5.59950261239832,"+5.60%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2025 Prediction",27.2028871063202,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2026 Prediction",30.2793097155179,3.07642260919774,"+3.08%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2027 Prediction",34.2240944151412,7.02120730882096,"+7.02%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2025 Prediction",25.3766880004611,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2026 Prediction",28.5019650471244,3.1252770466633,"+3.13%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2027 Prediction",32.6373915626209,7.26070356215975,"+7.26%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2025 Prediction",32.6757344943832,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2026 Prediction",35.5148203091533,2.83908581477015,"+2.84%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2027 Prediction",38.8212724812218,6.14553798683868,"+6.15%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2025 Prediction",29.4320817714331,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2026 Prediction",32.4277635950193,2.99568182358617,"+3.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2027 Prediction",36.1243234609564,6.69224168952335,"+6.69%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2025 Prediction",56.232945348856,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2026 Prediction",65.3454386812364,9.11249333238045,"+9.11%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2027 Prediction",70.4573170753586,14.2243717265026,"+14.22%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2025 Prediction",64.1884449052317,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2026 Prediction",71.9284473981963,7.74000249296457,"+7.74%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2027 Prediction",75.6204001455704,11.4319552403387,"+11.43%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2025 Prediction",67.5729942174525,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2026 Prediction",74.6666103748769,7.09361615742447,"+7.09%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2027 Prediction",77.7761361733043,10.2031419558518,"+10.20%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2025 Prediction",70.0002446692619,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2026 Prediction",76.5960382510111,6.5957935817492,"+6.60%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",4,"2027 Prediction",79.3062839117787,9.30603924251674,"+9.31%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2025 Prediction",60.151566173101,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2026 Prediction",68.6253569767871,8.47379080368618,"+8.47%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",5,"2027 Prediction",73.0319699209216,12.8804037478206,"+12.88%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2025 Prediction",67.5806721156378,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2026 Prediction",74.668436331824,7.0877642161862,"+7.09%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",6,"2027 Prediction",77.7765114078549,10.1958392922171,"+10.20%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2025 Prediction",56.48648865073,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",65.5666449511208,9.08015630039073,"+9.08%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",70.6346862200409,14.1481975693108,"+14.15%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2025 Prediction",60.9661333172958,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2026 Prediction",69.2975764201451,8.33144310284924,"+8.33%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",8,"2027 Prediction",73.5589596675991,12.5928263503032,"+12.59%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2025 Prediction",69.7909812890966,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2026 Prediction",76.4434024533423,6.65242116424572,"+6.65%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",9,"2027 Prediction",79.1809837897242,9.39000250062763,"+9.39%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2025 Prediction",60.9509732548044,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2026 Prediction",69.279215721674,8.32824246686961,"+8.33%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",10,"2027 Prediction",73.5419904069704,12.591017152166,"+12.59%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2025 Prediction",58.7032592854815,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2026 Prediction",67.4199799385571,8.71672065307557,"+8.72%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",11,"2027 Prediction",72.0862982942926,13.3830390088111,"+13.38%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2025 Prediction",67.0025112695678,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2026 Prediction",74.2119503524324,7.20943908286464,"+7.21%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",12,"2027 Prediction",77.4181818446749,10.4156705751071,"+10.42%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2025 Prediction",63.540504149615,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2026 Prediction",71.4035418080649,7.86303765844986,"+7.86%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",13,"2027 Prediction",75.2083971403349,11.6678929907199,"+11.67%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",1,"2025 Prediction",5.89343457781367,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",1,"2026 Prediction",7.8707415570062,1.97730697919253,"+1.98%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",1,"2027 Prediction",11.6307687434796,5.73733416566592,"+5.74%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",2,"2025 Prediction",8.12637749093904,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",2,"2026 Prediction",10.4490053515168,2.32262786057778,"+2.32%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",2,"2027 Prediction",14.4858507172168,6.35947322627779,"+6.36%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",3,"2025 Prediction",9.34788750317823,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",3,"2026 Prediction",11.8017199905777,2.45383248739949,"+2.45%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",3,"2027 Prediction",15.9133581355703,6.56547063239212,"+6.57%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",4,"2025 Prediction",10.4898307964332,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",4,"2026 Prediction",13.0215433702148,2.53171257378164,"+2.53%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",4,"2027 Prediction",17.1481445494812,6.65831375304804,"+6.66%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",5,"2025 Prediction",6.88158755894313,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",5,"2026 Prediction",9.0288034771712,2.14721591822807,"+2.15%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",5,"2027 Prediction",12.9400669035074,6.05847934456426,"+6.06%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",6,"2025 Prediction",9.36715531467221,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",6,"2026 Prediction",11.8227756099579,2.45562029528571,"+2.46%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",6,"2027 Prediction",15.933429914151,6.5662745994788,"+6.57%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",7,"2025 Prediction",5.94508948723386,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",7.93061869515511,1.98552920792125,"+1.99%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",11.7010615894224,5.75597210218852,"+5.76%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",8,"2025 Prediction",7.11210052366607,0,"+0.00%"
"Pseudomonas aeruginosa","CARBAPENEMS, CEPHEMS, Β-LACTAM COMBINATION AGENTS",8,"2026 Prediction",9.29488031743517,2.1827797937691,"+2.18%"
