organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Klebsiella pneumoniae ,2015,1,7.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,22,9.09,0.0909,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,4
Klebsiella pneumoniae ,2015,1,7.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,22,9.09,0.0909,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,201501,1,5
Klebsiella pneumoniae ,2015,1,8.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,27,18.52,0.1852,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,3
Klebsiella pneumoniae ,2015,1,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,27,11.11,0.11109999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,2
Klebsiella pneumoniae ,2015,1,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,27,7.41,0.0741,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,5
Klebsiella pneumoniae ,2015,1,8.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,27,3.7,0.037000000000000005,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,201501,1,1
Klebsiella pneumoniae ,2015,1,9.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,40,17.5,0.175,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,3
Klebsiella pneumoniae ,2015,1,9.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,40,15.0,0.15,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,2
Klebsiella pneumoniae ,2015,1,9.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,40,12.5,0.125,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,5
Klebsiella pneumoniae ,2015,1,9.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,40,10.0,0.1,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,4
Klebsiella pneumoniae ,2015,1,9.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,40,5.0,0.05,1.0,0.49999999999999994,0.8660254037844387,winter,3,9,201501,1,1
Klebsiella pneumoniae ,2015,2,1.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",18,42,42.86,0.4286,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,2
Klebsiella pneumoniae ,2015,2,1.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,42,23.81,0.23809999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,3
Klebsiella pneumoniae ,2015,2,1.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,42,2.38,0.023799999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,1,201502,2,4
Klebsiella pneumoniae ,2015,2,11.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,11,36.36,0.3636,2.0,0.8660254037844386,0.5000000000000001,winter,3,11,201502,2,3
Klebsiella pneumoniae ,2015,2,12.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,15,33.33,0.3333,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,2
Klebsiella pneumoniae ,2015,2,12.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,15,26.67,0.2667,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,3
Klebsiella pneumoniae ,2015,2,12.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,15,13.33,0.1333,2.0,0.8660254037844386,0.5000000000000001,winter,3,12,201502,2,5
Klebsiella pneumoniae ,2015,2,13.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,20,35.0,0.35,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,3
Klebsiella pneumoniae ,2015,2,13.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,20,20.0,0.2,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,2
Klebsiella pneumoniae ,2015,2,13.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,20,5.0,0.05,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,1
Klebsiella pneumoniae ,2015,2,13.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,20,5.0,0.05,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,4
Klebsiella pneumoniae ,2015,2,13.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,20,5.0,0.05,2.0,0.8660254037844386,0.5000000000000001,winter,3,13,201502,2,5
Klebsiella pneumoniae ,2015,2,2.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,15,33.33,0.3333,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,3
Klebsiella pneumoniae ,2015,2,2.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,15,20.0,0.2,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,2
Klebsiella pneumoniae ,2015,2,2.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,15,6.67,0.0667,2.0,0.8660254037844386,0.5000000000000001,winter,3,2,201502,2,5
Klebsiella pneumoniae ,2015,2,3.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,9,22.22,0.22219999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,3
Klebsiella pneumoniae ,2015,2,3.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,9,22.22,0.22219999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,2
Klebsiella pneumoniae ,2015,2,3.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,9,11.11,0.11109999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,5
Klebsiella pneumoniae ,2015,2,4.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",20,92,21.74,0.21739999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,2
Klebsiella pneumoniae ,2015,2,4.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,92,14.13,0.1413,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,3
Klebsiella pneumoniae ,2015,2,4.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,92,8.7,0.087,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,5
Klebsiella pneumoniae ,2015,2,4.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,92,4.35,0.0435,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,1
Klebsiella pneumoniae ,2015,2,4.0,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,92,1.09,0.0109,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,4
Klebsiella pneumoniae ,2015,2,5.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,41,21.95,0.2195,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,3
Klebsiella pneumoniae ,2015,2,5.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,41,19.51,0.19510000000000002,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,2
Klebsiella pneumoniae ,2015,2,5.0,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,41,4.88,0.048799999999999996,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,1
Klebsiella pneumoniae ,2015,2,5.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,41,2.44,0.024399999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,5
Klebsiella pneumoniae ,2015,2,6.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,36,25.0,0.25,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,2
Klebsiella pneumoniae ,2015,2,6.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,36,22.22,0.22219999999999998,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,5
Klebsiella pneumoniae ,2015,2,6.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,36,11.11,0.11109999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,3
