"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2026 Prediction",32.144483497023,14.7305905992487,"+14.73%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2027 Prediction",40.490825847638,23.0769329498638,"+23.08%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2025 Prediction",18.6317605456909,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",33.1415634095629,14.5098028638721,"+14.51%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",41.1612690061226,22.5295084604317,"+22.53%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2025 Prediction",17.9614581669543,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2026 Prediction",32.5969720462206,14.6355138792663,"+14.64%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2027 Prediction",40.7958109513132,22.8343527843588,"+22.83%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2025 Prediction",19.1208169843716,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2026 Prediction",33.5326917953485,14.4118748109769,"+14.41%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2027 Prediction",41.4226809526139,22.3018639682423,"+22.30%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2025 Prediction",19.8759959236607,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2026 Prediction",34.1269137473193,14.2509178236587,"+14.25%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2027 Prediction",41.8181831031228,21.9421871794622,"+21.94%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2025 Prediction",16.948284251254,0,"+0.00%"
