"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Escherichia coli","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2025 Prediction",6.65192425546229,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2026 Prediction",7.01941880029648,0.367494544834195,"+0.37%"
"Escherichia coli","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2027 Prediction",7.7343049651644,1.08238070970211,"+1.08%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,"2025 Prediction",3.90385272806455,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,"2026 Prediction",3.5681348937209,-0.335717834343651,"-0.34%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,"2027 Prediction",3.46020296344345,-0.443649764621105,"-0.44%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,"2025 Prediction",4.34076011031204,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,"2026 Prediction",3.96709735363955,-0.373662756672491,"-0.37%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,"2027 Prediction",3.84302154179227,-0.497738568519767,"-0.50%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,"2025 Prediction",4.00811141929689,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,"2026 Prediction",3.66330612851483,-0.34480529078206,"-0.34%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,"2027 Prediction",3.55154255667296,-0.45656886262393,"-0.46%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,"2025 Prediction",4.05346716300909,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,"2026 Prediction",3.70475305127988,-0.348714111729206,"-0.35%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,"2027 Prediction",3.59136646124638,-0.462100701762701,"-0.46%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,"2025 Prediction",4.02690083465094,0,"+0.00%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,"2026 Prediction",3.6804664298447,-0.346434404806239,"-0.35%"
"Escherichia coli","AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,"2027 Prediction",3.56802768581618,-0.458873148834763,"-0.46%"
