organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2018,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,87,11.49
Escherichia coli,2018,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,87,6.9
Escherichia coli,2018,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,87,5.75
Escherichia coli,2018,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,87,4.6
Escherichia coli,2018,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,92,13.04
Escherichia coli,2018,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,92,9.78
Escherichia coli,2018,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,92,8.7
Escherichia coli,2018,8,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,92,7.61
Escherichia coli,2018,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,92,2.17
Escherichia coli,2018,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,91,15.38
Escherichia coli,2018,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,91,9.89
Escherichia coli,2018,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,91,9.89
Escherichia coli,2018,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,91,5.49
Escherichia coli,2018,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,91,3.3
Escherichia coli,2018,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,78,16.67
Escherichia coli,2018,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,78,8.97
Escherichia coli,2018,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,78,8.97
Escherichia coli,2018,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,78,5.13
Escherichia coli,2018,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",2,78,2.56
Escherichia coli,2018,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,68,11.76
Escherichia coli,2018,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,68,11.76
Escherichia coli,2018,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,68,8.82
Escherichia coli,2018,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,68,7.35
Escherichia coli,2018,11,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,68,4.41
Escherichia coli,2018,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,80,11.25
Escherichia coli,2018,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,80,11.25
Escherichia coli,2018,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,80,7.5
Escherichia coli,2018,12,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,80,7.5
Escherichia coli,2018,12,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,80,6.25
Escherichia coli,2019,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,159,16.98
Escherichia coli,2019,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,159,16.35
Escherichia coli,2019,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,159,6.29
Escherichia coli,2019,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,159,5.03
Escherichia coli,2019,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,159,4.4
Escherichia coli,2019,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,133,21.05
Escherichia coli,2019,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,133,13.53
Escherichia coli,2019,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,133,6.02
Escherichia coli,2019,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,133,4.51
Escherichia coli,2019,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,133,1.5
Escherichia coli,2019,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,171,15.79
Escherichia coli,2019,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,171,9.36
Escherichia coli,2019,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,171,7.02
Escherichia coli,2019,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,171,5.26
Escherichia coli,2019,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,171,5.26
Escherichia coli,2019,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,138,14.49
Escherichia coli,2019,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,138,13.77
Escherichia coli,2019,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,138,7.25
Escherichia coli,2019,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,138,7.25
Escherichia coli,2019,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,138,4.35
Escherichia coli,2019,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,126,13.49
Escherichia coli,2019,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,126,11.9
Escherichia coli,2019,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,126,11.9
Escherichia coli,2019,5,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,126,4.76
Escherichia coli,2019,5,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,126,2.38
Escherichia coli,2019,6,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,130,13.85
Escherichia coli,2019,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,130,10.77
Escherichia coli,2019,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,130,9.23
Escherichia coli,2019,6,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,130,8.46
Escherichia coli,2019,6,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,130,7.69
Escherichia coli,2019,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,135,14.81
Escherichia coli,2019,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,135,14.81
Escherichia coli,2019,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,135,7.41
Escherichia coli,2019,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,135,5.93
Escherichia coli,2019,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,135,5.19
Escherichia coli,2019,8,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,108,12.96
Escherichia coli,2019,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,108,12.04
Escherichia coli,2019,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,108,8.33
Escherichia coli,2019,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,108,7.41
Escherichia coli,2019,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,108,6.48
Escherichia coli,2019,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,109,13.76
Escherichia coli,2019,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,109,9.17
Escherichia coli,2019,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,109,9.17
Escherichia coli,2019,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,109,5.5
Escherichia coli,2019,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,109,5.5
Escherichia coli,2019,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,131,12.98
Escherichia coli,2019,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,131,12.21
Escherichia coli,2019,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,131,10.69
Escherichia coli,2019,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,131,6.11
Escherichia coli,2019,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,131,5.34
Escherichia coli,2019,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,117,17.09
Escherichia coli,2019,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,117,8.55
Escherichia coli,2019,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,117,8.55
Escherichia coli,2019,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,117,7.69
Escherichia coli,2019,11,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,117,5.98
Escherichia coli,2019,12,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,109,14.68
Escherichia coli,2019,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,109,10.09
Escherichia coli,2019,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,109,8.26
Escherichia coli,2019,12,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,109,7.34
Escherichia coli,2019,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,109,5.5
Escherichia coli,2020,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,149,13.42
Escherichia coli,2020,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,149,9.4
Escherichia coli,2020,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,149,8.05
Escherichia coli,2020,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,149,7.38
Escherichia coli,2020,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,149,3.36
Escherichia coli,2020,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,112,16.07
Escherichia coli,2020,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,112,12.5
Escherichia coli,2020,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,112,9.82
Escherichia coli,2020,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,112,5.36
Escherichia coli,2020,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,112,2.68
Escherichia coli,2020,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,119,16.81
Escherichia coli,2020,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,119,10.08
Escherichia coli,2020,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,119,10.08
Escherichia coli,2020,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,119,5.04
Escherichia coli,2020,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,119,4.2
Escherichia coli,2020,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,104,12.5
Escherichia coli,2020,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,104,12.5
Escherichia coli,2020,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,104,6.73
Escherichia coli,2020,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,104,4.81
Escherichia coli,2020,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,104,3.85
Escherichia coli,2020,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,126,18.25
Escherichia coli,2020,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,126,8.73
Escherichia coli,2020,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,126,5.56
Escherichia coli,2020,5,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,126,5.56
Escherichia coli,2020,5,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,126,3.97
Escherichia coli,2020,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,116,12.93
Escherichia coli,2020,6,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,116,10.34
Escherichia coli,2020,6,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,116,8.62
Escherichia coli,2020,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,116,6.9
Escherichia coli,2020,6,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,116,4.31
Escherichia coli,2020,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,173,19.08
Escherichia coli,2020,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,173,6.94
Escherichia coli,2020,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,173,6.94
Escherichia coli,2020,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,173,6.36
Escherichia coli,2020,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,173,6.36
Escherichia coli,2020,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,152,10.53
Escherichia coli,2020,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,152,10.53
Escherichia coli,2020,8,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,152,9.87
Escherichia coli,2020,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,152,5.26
Escherichia coli,2020,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,152,5.26
Escherichia coli,2020,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,156,14.74
Escherichia coli,2020,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,156,12.82
Escherichia coli,2020,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,156,5.77
Escherichia coli,2020,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,156,5.13
Escherichia coli,2020,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,156,3.21
Escherichia coli,2020,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,159,13.21
Escherichia coli,2020,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,159,10.06
Escherichia coli,2020,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,159,9.43
Escherichia coli,2020,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,159,7.55
Escherichia coli,2020,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,159,4.4
Escherichia coli,2020,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,141,14.89
Escherichia coli,2020,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,141,9.22
Escherichia coli,2020,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,141,7.09
Escherichia coli,2020,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,141,7.09
Escherichia coli,2020,11,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,141,3.55
Escherichia coli,2020,12,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,141,12.77
Escherichia coli,2020,12,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,141,9.22
Escherichia coli,2020,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,141,7.8
Escherichia coli,2020,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,141,7.8
Escherichia coli,2020,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,141,7.8
Escherichia coli,2021,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,178,15.73
Escherichia coli,2021,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",18,178,10.11
Escherichia coli,2021,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,178,9.55
Escherichia coli,2021,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,178,7.87
Escherichia coli,2021,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,178,7.3
Escherichia coli,2021,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,157,14.65
Escherichia coli,2021,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,157,9.55
Escherichia coli,2021,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,157,9.55
Escherichia coli,2021,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,157,7.01
Escherichia coli,2021,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,157,7.01
Escherichia coli,2021,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,144,11.11
Escherichia coli,2021,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,144,9.72
Escherichia coli,2021,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,144,8.33
Escherichia coli,2021,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,144,5.56
Escherichia coli,2021,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,144,4.17
Escherichia coli,2021,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,129,10.85
Escherichia coli,2021,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,129,10.85
Escherichia coli,2021,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,129,8.53
Escherichia coli,2021,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,129,8.53
Escherichia coli,2021,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,129,8.53
Escherichia coli,2021,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,141,18.44
