organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2017,12,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",99,896,11.05
Escherichia coli,2017,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",98,896,10.94
Escherichia coli,2017,12,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,896,9.6
Escherichia coli,2017,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",71,896,7.92
Escherichia coli,2017,12,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",53,896,5.92
Escherichia coli,2018,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",148,1185,12.49
Escherichia coli,2018,1,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",136,1185,11.48
Escherichia coli,2018,1,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,1185,10.63
Escherichia coli,2018,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",103,1185,8.69
Escherichia coli,2018,1,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",69,1185,5.82
Escherichia coli,2018,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",129,1006,12.82
Escherichia coli,2018,2,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",111,1006,11.03
Escherichia coli,2018,2,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",97,1006,9.64
Escherichia coli,2018,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",92,1006,9.15
Escherichia coli,2018,2,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",69,1006,6.86
Escherichia coli,2018,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",158,1120,14.11
Escherichia coli,2018,3,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",141,1120,12.59
Escherichia coli,2018,3,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",127,1120,11.34
Escherichia coli,2018,3,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",78,1120,6.96
Escherichia coli,2018,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",74,1120,6.61
Escherichia coli,2018,4,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",128,1019,12.56
Escherichia coli,2018,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",108,1019,10.6
Escherichia coli,2018,4,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",103,1019,10.11
Escherichia coli,2018,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",92,1019,9.03
Escherichia coli,2018,4,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",61,1019,5.99
Escherichia coli,2018,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",124,1078,11.5
Escherichia coli,2018,5,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",118,1078,10.95
Escherichia coli,2018,5,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",115,1078,10.67
Escherichia coli,2018,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",93,1078,8.63
Escherichia coli,2018,5,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,1078,6.49
Escherichia coli,2018,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",130,1020,12.75
Escherichia coli,2018,6,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",109,1020,10.69
Escherichia coli,2018,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",104,1020,10.2
Escherichia coli,2018,6,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",87,1020,8.53
Escherichia coli,2018,6,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",63,1020,6.18
Escherichia coli,2018,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",110,993,11.08
Escherichia coli,2018,7,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",102,993,10.27
Escherichia coli,2018,7,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",95,993,9.57
Escherichia coli,2018,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",85,993,8.56
Escherichia coli,2018,7,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",62,993,6.24
Escherichia coli,2018,8,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",119,995,11.96
Escherichia coli,2018,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",114,995,11.46
Escherichia coli,2018,8,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",95,995,9.55
Escherichia coli,2018,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",81,995,8.14
Escherichia coli,2018,8,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",79,995,7.94
Escherichia coli,2018,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",114,949,12.01
Escherichia coli,2018,9,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",107,949,11.28
Escherichia coli,2018,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",106,949,11.17
Escherichia coli,2018,9,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",82,949,8.64
Escherichia coli,2018,9,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",56,949,5.9
Escherichia coli,2018,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",111,909,12.21
Escherichia coli,2018,10,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",100,909,11.0
Escherichia coli,2018,10,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",100,909,11.0
Escherichia coli,2018,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",73,909,8.03
Escherichia coli,2018,10,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",61,909,6.71
Escherichia coli,2018,11,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",109,936,11.65
Escherichia coli,2018,11,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",106,936,11.32
Escherichia coli,2018,11,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,936,9.94
Escherichia coli,2018,11,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",70,936,7.48
Escherichia coli,2018,11,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",64,936,6.84
Escherichia coli,2018,12,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",123,946,13.0
Escherichia coli,2018,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",105,946,11.1
Escherichia coli,2018,12,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",95,946,10.04
Escherichia coli,2018,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",69,946,7.29
Escherichia coli,2018,12,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",55,946,5.81
Escherichia coli,2019,1,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",229,1783,12.84
Escherichia coli,2019,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",198,1783,11.1
Escherichia coli,2019,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",150,1783,8.41
Escherichia coli,2019,1,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",145,1783,8.13
Escherichia coli,2019,1,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",121,1783,6.79
Escherichia coli,2019,2,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",189,1442,13.11
Escherichia coli,2019,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",157,1442,10.89
Escherichia coli,2019,2,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",134,1442,9.29
Escherichia coli,2019,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",121,1442,8.39
Escherichia coli,2019,2,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",106,1442,7.35
Escherichia coli,2019,3,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",225,1620,13.89
Escherichia coli,2019,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",177,1620,10.93
Escherichia coli,2019,3,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",164,1620,10.12
Escherichia coli,2019,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",112,1620,6.91
Escherichia coli,2019,3,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",103,1620,6.36
Escherichia coli,2019,4,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",206,1523,13.53
Escherichia coli,2019,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",191,1523,12.54
Escherichia coli,2019,4,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",154,1523,10.11
Escherichia coli,2019,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",107,1523,7.03
Escherichia coli,2019,4,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",106,1523,6.96
Escherichia coli,2019,5,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",221,1605,13.77
Escherichia coli,2019,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",174,1605,10.84
Escherichia coli,2019,5,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",158,1605,9.84
Escherichia coli,2019,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",124,1605,7.73
Escherichia coli,2019,5,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",103,1605,6.42
Escherichia coli,2019,6,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",171,1362,12.56
Escherichia coli,2019,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",151,1362,11.09
Escherichia coli,2019,6,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",133,1362,9.77
Escherichia coli,2019,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",118,1362,8.66
Escherichia coli,2019,6,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",81,1362,5.95
Escherichia coli,2019,7,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",197,1379,14.29
Escherichia coli,2019,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",156,1379,11.31
Escherichia coli,2019,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",135,1379,9.79
Escherichia coli,2019,7,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",130,1379,9.43
Escherichia coli,2019,7,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",96,1379,6.96
Escherichia coli,2019,8,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",168,1343,12.51
Escherichia coli,2019,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",125,1343,9.31
Escherichia coli,2019,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",125,1343,9.31
Escherichia coli,2019,8,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",116,1343,8.64
Escherichia coli,2019,8,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",103,1343,7.67
Escherichia coli,2019,9,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",158,1215,13.0
Escherichia coli,2019,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",130,1215,10.7
Escherichia coli,2019,9,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",128,1215,10.53
Escherichia coli,2019,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",95,1215,7.82
Escherichia coli,2019,9,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",94,1215,7.74
Escherichia coli,2019,10,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",183,1264,14.48
Escherichia coli,2019,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",128,1264,10.13
Escherichia coli,2019,10,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",119,1264,9.41
Escherichia coli,2019,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",109,1264,8.62
Escherichia coli,2019,10,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",101,1264,7.99
Escherichia coli,2019,11,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",147,1127,13.04
Escherichia coli,2019,11,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",115,1127,10.2
Escherichia coli,2019,11,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",105,1127,9.32
Escherichia coli,2019,11,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",92,1127,8.16
Escherichia coli,2019,11,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",69,1127,6.12
Escherichia coli,2019,12,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",140,990,14.14
Escherichia coli,2019,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",108,990,10.91
Escherichia coli,2019,12,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",105,990,10.61
Escherichia coli,2019,12,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",76,990,7.68
Escherichia coli,2019,12,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",76,990,7.68
Escherichia coli,2020,1,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",294,1999,14.71
Escherichia coli,2020,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",209,1999,10.46
Escherichia coli,2020,1,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",178,1999,8.9
Escherichia coli,2020,1,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",162,1999,8.1
Escherichia coli,2020,1,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",161,1999,8.05
Escherichia coli,2020,2,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",247,1659,14.89
Escherichia coli,2020,2,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",171,1659,10.31
Escherichia coli,2020,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",160,1659,9.64
Escherichia coli,2020,2,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",123,1659,7.41
Escherichia coli,2020,2,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",107,1659,6.45
Escherichia coli,2020,3,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",223,1510,14.77
Escherichia coli,2020,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",164,1510,10.86
Escherichia coli,2020,3,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",149,1510,9.87
Escherichia coli,2020,3,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",92,1510,6.09
Escherichia coli,2020,3,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",78,1510,5.17
Escherichia coli,2020,4,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",150,1172,12.8
Escherichia coli,2020,4,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,1172,10.75
Escherichia coli,2020,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",115,1172,9.81
Escherichia coli,2020,4,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",99,1172,8.45
Escherichia coli,2020,4,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",74,1172,6.31
Escherichia coli,2020,5,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",179,1335,13.41
Escherichia coli,2020,5,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",144,1335,10.79
Escherichia coli,2020,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,1335,9.44
Escherichia coli,2020,5,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",99,1335,7.42
Escherichia coli,2020,5,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",89,1335,6.67
Escherichia coli,2020,6,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",194,1381,14.05
Escherichia coli,2020,6,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",139,1381,10.07
Escherichia coli,2020,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",134,1381,9.7
Escherichia coli,2020,6,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",122,1381,8.83
Escherichia coli,2020,6,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",109,1381,7.89
Escherichia coli,2020,7,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",195,1450,13.45
Escherichia coli,2020,7,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",132,1450,9.1
Escherichia coli,2020,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",119,1450,8.21
Escherichia coli,2020,7,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",117,1450,8.07
Escherichia coli,2020,7,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",104,1450,7.17
Escherichia coli,2020,8,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",207,1604,12.91
Escherichia coli,2020,8,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",166,1604,10.35
Escherichia coli,2020,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",157,1604,9.79
Escherichia coli,2020,8,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",135,1604,8.42
Escherichia coli,2020,8,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",92,1604,5.74
Escherichia coli,2020,9,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",182,1601,11.37
Escherichia coli,2020,9,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",167,1601,10.43
Escherichia coli,2020,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",135,1601,8.43
Escherichia coli,2020,9,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",124,1601,7.75
Escherichia coli,2020,9,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",106,1601,6.62
Escherichia coli,2020,10,ur,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",196,1635,11.99
Escherichia coli,2020,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",153,1635,9.36
Escherichia coli,2020,10,ur,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",144,1635,8.81
Escherichia coli,2020,10,ur,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",132,1635,8.07
Escherichia coli,2020,10,ur,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",129,1635,7.89
