GROUP_NAME,ANTIBIOTIC,REGION,SPEC_DATE,Year,R_percent,month_num,month_id,R_scaled
Acinetobacter baumannii,Meropenem,2.0,2016-02,2016,81.14,2,14,0.8114100000000001
Acinetobacter baumannii,Meropenem,2.0,2016-03,2016,79.43,3,15,0.7943100000000001
Acinetobacter baumannii,Meropenem,2.0,2016-04,2016,70.43,4,16,0.7043100000000001
Acinetobacter baumannii,Meropenem,2.0,2016-05,2016,64.23,5,17,0.64231
Acinetobacter baumannii,Meropenem,2.0,2016-06,2016,65.77,6,18,0.65771
Acinetobacter baumannii,Meropenem,2.0,2016-07,2016,67.46,7,19,0.6746099999999999
Acinetobacter baumannii,Meropenem,2.0,2016-08,2016,65.61,8,20,0.6561100000000001
Acinetobacter baumannii,Meropenem,2.0,2016-09,2016,67.86,9,21,0.67861
Acinetobacter baumannii,Meropenem,2.0,2016-10,2016,76.16,10,22,0.76161
Acinetobacter baumannii,Meropenem,2.0,2016-11,2016,69.96,11,23,0.69961
Acinetobacter baumannii,Meropenem,2.0,2016-12,2016,73.65,12,24,0.7365100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-01,2017,78.15,1,25,0.7815100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-02,2017,72.41,2,26,0.72411
Acinetobacter baumannii,Meropenem,2.0,2017-03,2017,73.25,3,27,0.73251
Acinetobacter baumannii,Meropenem,2.0,2017-04,2017,74.73,4,28,0.7473100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-05,2017,64.84,5,29,0.64841
Acinetobacter baumannii,Meropenem,2.0,2017-06,2017,62.04,6,30,0.62041
Acinetobacter baumannii,Meropenem,2.0,2017-07,2017,70.82,7,31,0.70821
Acinetobacter baumannii,Meropenem,2.0,2017-08,2017,72.16,8,32,0.72161
Acinetobacter baumannii,Meropenem,2.0,2017-09,2017,71.03,9,33,0.7103100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-10,2017,70.37,10,34,0.7037100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-11,2017,72.73,11,35,0.7273100000000001
Acinetobacter baumannii,Meropenem,2.0,2017-12,2017,76.78,12,36,0.7678100000000001
Acinetobacter baumannii,Meropenem,2.0,2018-01,2018,82.03,1,37,0.8203100000000001
Acinetobacter baumannii,Meropenem,2.0,2018-02,2018,83.77,2,38,0.83771
Acinetobacter baumannii,Meropenem,2.0,2018-03,2018,75.63,3,39,0.75631
Acinetobacter baumannii,Meropenem,2.0,2018-04,2018,75.46,4,40,0.75461
Acinetobacter baumannii,Meropenem,2.0,2018-05,2018,73.46,5,41,0.73461
Acinetobacter baumannii,Meropenem,2.0,2018-06,2018,68.23,6,42,0.6823100000000001
Acinetobacter baumannii,Meropenem,2.0,2018-07,2018,77.04,7,43,0.7704100000000002
Acinetobacter baumannii,Meropenem,2.0,2018-08,2018,69.44,8,44,0.69441
Acinetobacter baumannii,Meropenem,2.0,2018-09,2018,74.15,9,45,0.7415100000000001
Acinetobacter baumannii,Meropenem,2.0,2018-10,2018,72.12,10,46,0.7212100000000001
Acinetobacter baumannii,Meropenem,2.0,2018-11,2018,74.53,11,47,0.74531
Acinetobacter baumannii,Meropenem,2.0,2018-12,2018,71.67,12,48,0.7167100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-01,2019,81.82,1,49,0.81821
Acinetobacter baumannii,Meropenem,2.0,2019-02,2019,78.24,2,50,0.78241
Acinetobacter baumannii,Meropenem,2.0,2019-03,2019,78.84,3,51,0.78841
Acinetobacter baumannii,Meropenem,2.0,2019-04,2019,76.56,4,52,0.7656100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-05,2019,76.43,5,53,0.7643100000000002
Acinetobacter baumannii,Meropenem,2.0,2019-06,2019,72.89,6,54,0.7289100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-07,2019,69.93,7,55,0.6993100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-08,2019,77.42,8,56,0.7742100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-09,2019,84.66,9,57,0.84661
Acinetobacter baumannii,Meropenem,2.0,2019-10,2019,82.16,10,58,0.8216100000000001
Acinetobacter baumannii,Meropenem,2.0,2019-11,2019,80.0,11,59,0.80001
Acinetobacter baumannii,Meropenem,2.0,2019-12,2019,83.5,12,60,0.83501
Acinetobacter baumannii,Meropenem,2.0,2020-01,2020,83.96,1,61,0.83961
Acinetobacter baumannii,Meropenem,2.0,2020-02,2020,88.14,2,62,0.88141
Acinetobacter baumannii,Meropenem,2.0,2020-03,2020,83.87,3,63,0.8387100000000001
Acinetobacter baumannii,Meropenem,2.0,2020-04,2020,84.1,4,64,0.84101
Acinetobacter baumannii,Meropenem,2.0,2020-05,2020,78.8,5,65,0.78801
Acinetobacter baumannii,Meropenem,2.0,2020-06,2020,76.63,6,66,0.76631
Acinetobacter baumannii,Meropenem,2.0,2020-07,2020,80.4,7,67,0.8040100000000001
Acinetobacter baumannii,Meropenem,2.0,2020-08,2020,74.88,8,68,0.74881
Acinetobacter baumannii,Meropenem,2.0,2020-09,2020,69.11,9,69,0.69111
Acinetobacter baumannii,Meropenem,2.0,2020-10,2020,78.79,10,70,0.7879100000000001
Acinetobacter baumannii,Meropenem,2.0,2020-11,2020,86.64,11,71,0.86641
Acinetobacter baumannii,Meropenem,2.0,2020-12,2020,84.82,12,72,0.84821
Acinetobacter baumannii,Meropenem,2.0,2021-01,2021,89.8,1,73,0.89801
Acinetobacter baumannii,Meropenem,2.0,2021-02,2021,87.59,2,74,0.8759100000000001
Acinetobacter baumannii,Meropenem,2.0,2021-03,2021,83.33,3,75,0.83331
Acinetobacter baumannii,Meropenem,2.0,2021-04,2021,81.5,4,76,0.81501
Acinetobacter baumannii,Meropenem,2.0,2021-05,2021,81.64,5,77,0.8164100000000001
Acinetobacter baumannii,Meropenem,2.0,2021-06,2021,80.0,6,78,0.80001
Acinetobacter baumannii,Meropenem,2.0,2021-07,2021,78.79,7,79,0.7879100000000001
Acinetobacter baumannii,Meropenem,2.0,2021-08,2021,81.2,8,80,0.8120100000000001
Acinetobacter baumannii,Meropenem,2.0,2021-09,2021,85.05,9,81,0.85051
Acinetobacter baumannii,Meropenem,2.0,2021-10,2021,84.46,10,82,0.84461
Acinetobacter baumannii,Meropenem,2.0,2021-11,2021,85.17,11,83,0.8517100000000001
Acinetobacter baumannii,Meropenem,2.0,2021-12,2021,84.53,12,84,0.84531
Acinetobacter baumannii,Meropenem,2.0,2022-01,2022,88.48,1,85,0.8848100000000001
Acinetobacter baumannii,Meropenem,2.0,2022-02,2022,87.88,2,86,0.87881
Acinetobacter baumannii,Meropenem,2.0,2022-03,2022,90.91,3,87,0.90911
Acinetobacter baumannii,Meropenem,2.0,2022-04,2022,85.53,4,88,0.85531
Acinetobacter baumannii,Meropenem,2.0,2022-05,2022,74.12,5,89,0.7412100000000001
Acinetobacter baumannii,Meropenem,2.0,2022-06,2022,84.21,6,90,0.84211
Acinetobacter baumannii,Meropenem,2.0,2022-07,2022,79.49,7,91,0.79491
Acinetobacter baumannii,Meropenem,2.0,2022-08,2022,84.62,8,92,0.8462100000000001
Acinetobacter baumannii,Meropenem,2.0,2022-09,2022,78.57,9,93,0.78571
Acinetobacter baumannii,Meropenem,2.0,2022-10,2022,94.0,10,94,0.94001
Acinetobacter baumannii,Meropenem,2.0,2022-11,2022,90.91,11,95,0.90911
Acinetobacter baumannii,Meropenem,2.0,2022-12,2022,82.76,12,96,0.8276100000000001
Acinetobacter baumannii,Meropenem,2.0,2023-01,2023,88.93,1,97,0.8893100000000002
Acinetobacter baumannii,Meropenem,2.0,2023-02,2023,89.73,2,98,0.89731
Acinetobacter baumannii,Meropenem,2.0,2023-03,2023,86.11,3,99,0.86111
Acinetobacter baumannii,Meropenem,2.0,2023-04,2023,84.18,4,100,0.8418100000000002
Acinetobacter baumannii,Meropenem,2.0,2023-05,2023,80.32,5,101,0.80321
Acinetobacter baumannii,Meropenem,2.0,2023-06,2023,80.14,6,102,0.8014100000000001
Acinetobacter baumannii,Meropenem,2.0,2023-07,2023,82.94,7,103,0.82941
Acinetobacter baumannii,Meropenem,2.0,2023-08,2023,80.72,8,104,0.80721
Acinetobacter baumannii,Meropenem,2.0,2023-09,2023,76.25,9,105,0.76251
Acinetobacter baumannii,Meropenem,2.0,2023-10,2023,84.16,10,106,0.84161
Acinetobacter baumannii,Meropenem,2.0,2023-11,2023,84.4,11,107,0.8440100000000001
Acinetobacter baumannii,Meropenem,2.0,2023-12,2023,86.69,12,108,0.8669100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-01,2024,84.66,1,109,0.84661
Acinetobacter baumannii,Meropenem,2.0,2024-02,2024,88.18,2,110,0.8818100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-03,2024,84.32,3,111,0.84321
Acinetobacter baumannii,Meropenem,2.0,2024-04,2024,80.54,4,112,0.8054100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-05,2024,77.57,5,113,0.77571
Acinetobacter baumannii,Meropenem,2.0,2024-06,2024,79.58,6,114,0.79581
Acinetobacter baumannii,Meropenem,2.0,2024-07,2024,77.31,7,115,0.7731100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-08,2024,81.62,8,116,0.8162100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-09,2024,78.15,9,117,0.7815100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-10,2024,76.47,10,118,0.76471
Acinetobacter baumannii,Meropenem,2.0,2024-11,2024,77.11,11,119,0.7711100000000001
Acinetobacter baumannii,Meropenem,2.0,2024-12,2024,76.74,12,120,0.76741
Acinetobacter baumannii,Meropenem,2.0,2025-01,2025,,1,121,
Acinetobacter baumannii,Meropenem,2.0,2025-02,2025,,2,122,
Acinetobacter baumannii,Meropenem,2.0,2025-03,2025,,3,123,
Acinetobacter baumannii,Meropenem,2.0,2025-04,2025,,4,124,
Acinetobacter baumannii,Meropenem,2.0,2025-05,2025,,5,125,
Acinetobacter baumannii,Meropenem,2.0,2025-06,2025,,6,126,
Acinetobacter baumannii,Meropenem,2.0,2025-07,2025,,7,127,
Acinetobacter baumannii,Meropenem,2.0,2025-08,2025,,8,128,
Acinetobacter baumannii,Meropenem,2.0,2025-09,2025,,9,129,
Acinetobacter baumannii,Meropenem,2.0,2025-10,2025,,10,130,
Acinetobacter baumannii,Meropenem,2.0,2025-11,2025,,11,131,
Acinetobacter baumannii,Meropenem,2.0,2025-12,2025,,12,132,
Acinetobacter baumannii,Meropenem,2.0,2026-01,2026,,1,133,
Acinetobacter baumannii,Meropenem,2.0,2026-02,2026,,2,134,
Acinetobacter baumannii,Meropenem,2.0,2026-03,2026,,3,135,
Acinetobacter baumannii,Meropenem,2.0,2026-04,2026,,4,136,
Acinetobacter baumannii,Meropenem,2.0,2026-05,2026,,5,137,
Acinetobacter baumannii,Meropenem,2.0,2026-06,2026,,6,138,
Acinetobacter baumannii,Meropenem,2.0,2026-07,2026,,7,139,
Acinetobacter baumannii,Meropenem,2.0,2026-08,2026,,8,140,
Acinetobacter baumannii,Meropenem,2.0,2026-09,2026,,9,141,
Acinetobacter baumannii,Meropenem,2.0,2026-10,2026,,10,142,
Acinetobacter baumannii,Meropenem,2.0,2026-11,2026,,11,143,
Acinetobacter baumannii,Meropenem,2.0,2026-12,2026,,12,144,
Acinetobacter baumannii,Meropenem,2.0,2027-01,2027,,1,145,
Acinetobacter baumannii,Meropenem,2.0,2027-02,2027,,2,146,
Acinetobacter baumannii,Meropenem,2.0,2027-03,2027,,3,147,
Acinetobacter baumannii,Meropenem,2.0,2027-04,2027,,4,148,
Acinetobacter baumannii,Meropenem,2.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Meropenem,2.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Meropenem,2.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Meropenem,2.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Meropenem,2.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Meropenem,2.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Meropenem,2.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Meropenem,2.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Meropenem,2.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Meropenem,2.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Meropenem,2.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Meropenem,2.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Meropenem,2.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Meropenem,2.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Meropenem,2.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Meropenem,2.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Meropenem,2.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Meropenem,2.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Meropenem,2.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Meropenem,2.0,2028-12,2028,,12,168,
Acinetobacter baumannii,Meropenem,2.0,2029-01,2029,,1,169,
Acinetobacter baumannii,Meropenem,2.0,2029-02,2029,,2,170,
Acinetobacter baumannii,Meropenem,2.0,2029-03,2029,,3,171,
Acinetobacter baumannii,Meropenem,2.0,2029-04,2029,,4,172,
Acinetobacter baumannii,Meropenem,2.0,2029-05,2029,,5,173,
Acinetobacter baumannii,Meropenem,2.0,2029-06,2029,,6,174,
Acinetobacter baumannii,Meropenem,2.0,2029-07,2029,,7,175,
Acinetobacter baumannii,Meropenem,2.0,2029-08,2029,,8,176,
Acinetobacter baumannii,Meropenem,2.0,2029-09,2029,,9,177,
Acinetobacter baumannii,Meropenem,2.0,2029-10,2029,,10,178,
Acinetobacter baumannii,Meropenem,2.0,2029-11,2029,,11,179,
Acinetobacter baumannii,Meropenem,2.0,2029-12,2029,,12,180,
Acinetobacter baumannii,Meropenem,3.0,2015-01,2015,,1,1,
Acinetobacter baumannii,Meropenem,3.0,2015-02,2015,,2,2,
Acinetobacter baumannii,Meropenem,3.0,2015-03,2015,,3,3,
Acinetobacter baumannii,Meropenem,3.0,2015-04,2015,,4,4,
Acinetobacter baumannii,Meropenem,3.0,2015-05,2015,81.08,5,5,0.81081
Acinetobacter baumannii,Meropenem,3.0,2015-06,2015,,6,6,
Acinetobacter baumannii,Meropenem,3.0,2015-07,2015,,7,7,
Acinetobacter baumannii,Meropenem,3.0,2015-08,2015,,8,8,
Acinetobacter baumannii,Meropenem,3.0,2015-09,2015,,9,9,
Acinetobacter baumannii,Meropenem,3.0,2015-10,2015,,10,10,
Acinetobacter baumannii,Meropenem,3.0,2015-11,2015,,11,11,
Acinetobacter baumannii,Meropenem,3.0,2015-12,2015,73.33,12,12,0.73331
Acinetobacter baumannii,Meropenem,3.0,2016-01,2016,72.27,1,13,0.72271
Acinetobacter baumannii,Meropenem,3.0,2016-02,2016,64.71,2,14,0.64711
Acinetobacter baumannii,Meropenem,3.0,2016-03,2016,69.29,3,15,0.6929100000000001
Acinetobacter baumannii,Meropenem,3.0,2016-04,2016,60.96,4,16,0.60961
Acinetobacter baumannii,Meropenem,3.0,2016-05,2016,55.14,5,17,0.55141
Acinetobacter baumannii,Meropenem,3.0,2016-06,2016,52.94,6,18,0.5294099999999999
Acinetobacter baumannii,Meropenem,3.0,2016-07,2016,53.57,7,19,0.53571
Acinetobacter baumannii,Meropenem,3.0,2016-08,2016,46.15,8,20,0.46151
Acinetobacter baumannii,Meropenem,3.0,2016-09,2016,55.78,9,21,0.55781
Acinetobacter baumannii,Meropenem,3.0,2016-10,2016,65.68,10,22,0.6568100000000001
Acinetobacter baumannii,Meropenem,3.0,2016-11,2016,62.88,11,23,0.62881
Acinetobacter baumannii,Meropenem,3.0,2016-12,2016,67.21,12,24,0.67211
Acinetobacter baumannii,Meropenem,3.0,2017-01,2017,66.05,1,25,0.66051
Acinetobacter baumannii,Meropenem,3.0,2017-02,2017,74.42,2,26,0.74421
Acinetobacter baumannii,Meropenem,3.0,2017-03,2017,70.56,3,27,0.7056100000000001
Acinetobacter baumannii,Meropenem,3.0,2017-04,2017,60.24,4,28,0.60241
Acinetobacter baumannii,Meropenem,3.0,2017-05,2017,61.62,5,29,0.6162099999999999
Acinetobacter baumannii,Meropenem,3.0,2017-06,2017,56.41,6,30,0.5641099999999999
Acinetobacter baumannii,Meropenem,3.0,2017-07,2017,54.39,7,31,0.54391
Acinetobacter baumannii,Meropenem,3.0,2017-08,2017,59.13,8,32,0.59131
Acinetobacter baumannii,Meropenem,3.0,2017-09,2017,63.84,9,33,0.63841
Acinetobacter baumannii,Meropenem,3.0,2017-10,2017,62.04,10,34,0.62041
Acinetobacter baumannii,Meropenem,3.0,2017-11,2017,69.36,11,35,0.6936100000000001
Acinetobacter baumannii,Meropenem,3.0,2017-12,2017,75.29,12,36,0.7529100000000001
Acinetobacter baumannii,Meropenem,3.0,2018-01,2018,71.05,1,37,0.71051
Acinetobacter baumannii,Meropenem,3.0,2018-02,2018,71.2,2,38,0.71201
Acinetobacter baumannii,Meropenem,3.0,2018-03,2018,69.08,3,39,0.69081
Acinetobacter baumannii,Meropenem,3.0,2018-04,2018,70.45,4,40,0.7045100000000001
Acinetobacter baumannii,Meropenem,3.0,2018-05,2018,68.03,5,41,0.6803100000000001
Acinetobacter baumannii,Meropenem,3.0,2018-06,2018,66.28,6,42,0.66281
Acinetobacter baumannii,Meropenem,3.0,2018-07,2018,67.13,7,43,0.67131
Acinetobacter baumannii,Meropenem,3.0,2018-08,2018,71.3,8,44,0.71301
Acinetobacter baumannii,Meropenem,3.0,2018-09,2018,56.32,9,45,0.56321
Acinetobacter baumannii,Meropenem,3.0,2018-10,2018,62.96,10,46,0.62961
Acinetobacter baumannii,Meropenem,3.0,2018-11,2018,69.38,11,47,0.69381
Acinetobacter baumannii,Meropenem,3.0,2018-12,2018,71.72,12,48,0.71721
Acinetobacter baumannii,Meropenem,3.0,2019-01,2019,74.72,1,49,0.74721
Acinetobacter baumannii,Meropenem,3.0,2019-02,2019,73.65,2,50,0.7365100000000001
Acinetobacter baumannii,Meropenem,3.0,2019-03,2019,70.79,3,51,0.7079100000000002
Acinetobacter baumannii,Meropenem,3.0,2019-04,2019,72.6,4,52,0.72601
Acinetobacter baumannii,Meropenem,3.0,2019-05,2019,75.0,5,53,0.7500100000000001
Acinetobacter baumannii,Meropenem,3.0,2019-06,2019,72.5,6,54,0.72501
Acinetobacter baumannii,Meropenem,3.0,2019-07,2019,73.04,7,55,0.7304100000000001
Acinetobacter baumannii,Meropenem,3.0,2019-08,2019,74.89,8,56,0.7489100000000001
Acinetobacter baumannii,Meropenem,3.0,2019-09,2019,71.83,9,57,0.71831
Acinetobacter baumannii,Meropenem,3.0,2019-10,2019,72.08,10,58,0.7208100000000001
Acinetobacter baumannii,Meropenem,3.0,2019-11,2019,69.07,11,59,0.6907099999999999
Acinetobacter baumannii,Meropenem,3.0,2019-12,2019,85.59,12,60,0.8559100000000001
Acinetobacter baumannii,Meropenem,3.0,2020-01,2020,82.31,1,61,0.8231100000000001
Acinetobacter baumannii,Meropenem,3.0,2020-02,2020,77.85,2,62,0.77851
Acinetobacter baumannii,Meropenem,3.0,2020-03,2020,78.7,3,63,0.7870100000000001
Acinetobacter baumannii,Meropenem,3.0,2020-04,2020,77.63,4,64,0.7763100000000001
Acinetobacter baumannii,Meropenem,3.0,2020-05,2020,71.0,5,65,0.71001
Acinetobacter baumannii,Meropenem,3.0,2020-06,2020,72.46,6,66,0.72461
Acinetobacter baumannii,Meropenem,3.0,2020-07,2020,66.67,7,67,0.66671
Acinetobacter baumannii,Meropenem,3.0,2020-08,2020,76.77,8,68,0.76771
Acinetobacter baumannii,Meropenem,3.0,2020-09,2020,78.35,9,69,0.78351
Acinetobacter baumannii,Meropenem,3.0,2020-10,2020,80.2,10,70,0.8020100000000001
Acinetobacter baumannii,Meropenem,3.0,2020-11,2020,85.71,11,71,0.85711
Acinetobacter baumannii,Meropenem,3.0,2020-12,2020,79.73,12,72,0.7973100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-01,2021,89.68,1,73,0.8968100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-02,2021,81.77,2,74,0.81771
Acinetobacter baumannii,Meropenem,3.0,2021-03,2021,82.7,3,75,0.82701
Acinetobacter baumannii,Meropenem,3.0,2021-04,2021,83.47,4,76,0.8347100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-05,2021,76.32,5,77,0.7632099999999999
Acinetobacter baumannii,Meropenem,3.0,2021-06,2021,80.32,6,78,0.80321
Acinetobacter baumannii,Meropenem,3.0,2021-07,2021,78.72,7,79,0.7872100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-08,2021,80.87,8,80,0.80871
Acinetobacter baumannii,Meropenem,3.0,2021-09,2021,75.19,9,81,0.7519100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-10,2021,79.43,10,82,0.7943100000000001
Acinetobacter baumannii,Meropenem,3.0,2021-11,2021,74.91,11,83,0.74911
Acinetobacter baumannii,Meropenem,3.0,2021-12,2021,86.83,12,84,0.86831
Acinetobacter baumannii,Meropenem,3.0,2022-01,2022,87.29,1,85,0.8729100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-02,2022,83.33,2,86,0.83331
Acinetobacter baumannii,Meropenem,3.0,2022-03,2022,82.78,3,87,0.82781
Acinetobacter baumannii,Meropenem,3.0,2022-04,2022,85.38,4,88,0.85381
Acinetobacter baumannii,Meropenem,3.0,2022-05,2022,80.62,5,89,0.8062100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-06,2022,72.86,6,90,0.7286100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-07,2022,72.62,7,91,0.7262100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-08,2022,74.73,8,92,0.7473100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-09,2022,78.22,9,93,0.7822100000000001
Acinetobacter baumannii,Meropenem,3.0,2022-10,2022,83.57,10,94,0.83571
Acinetobacter baumannii,Meropenem,3.0,2022-11,2022,83.5,11,95,0.83501
Acinetobacter baumannii,Meropenem,3.0,2022-12,2022,82.65,12,96,0.8265100000000001
Acinetobacter baumannii,Meropenem,3.0,2023-01,2023,87.92,1,97,0.87921
Acinetobacter baumannii,Meropenem,3.0,2023-02,2023,88.24,2,98,0.88241
Acinetobacter baumannii,Meropenem,3.0,2023-03,2023,84.49,3,99,0.84491
Acinetobacter baumannii,Meropenem,3.0,2023-04,2023,76.44,4,100,0.76441
Acinetobacter baumannii,Meropenem,3.0,2023-05,2023,74.6,5,101,0.74601
Acinetobacter baumannii,Meropenem,3.0,2023-06,2023,73.22,6,102,0.73221
Acinetobacter baumannii,Meropenem,3.0,2023-07,2023,76.7,7,103,0.7670100000000001
Acinetobacter baumannii,Meropenem,3.0,2023-08,2023,76.6,8,104,0.76601
Acinetobacter baumannii,Meropenem,3.0,2023-09,2023,81.1,9,105,0.81101
Acinetobacter baumannii,Meropenem,3.0,2023-10,2023,71.18,10,106,0.7118100000000002
Acinetobacter baumannii,Meropenem,3.0,2023-11,2023,74.66,11,107,0.74661
Acinetobacter baumannii,Meropenem,3.0,2023-12,2023,86.27,12,108,0.86271
Acinetobacter baumannii,Meropenem,3.0,2024-01,2024,84.91,1,109,0.84911
Acinetobacter baumannii,Meropenem,3.0,2024-02,2024,83.8,2,110,0.83801
Acinetobacter baumannii,Meropenem,3.0,2024-03,2024,78.79,3,111,0.7879100000000001
Acinetobacter baumannii,Meropenem,3.0,2024-04,2024,80.08,4,112,0.80081
Acinetobacter baumannii,Meropenem,3.0,2024-05,2024,73.66,5,113,0.73661
Acinetobacter baumannii,Meropenem,3.0,2024-06,2024,73.0,6,114,0.73001
Acinetobacter baumannii,Meropenem,3.0,2024-07,2024,70.85,7,115,0.70851
Acinetobacter baumannii,Meropenem,3.0,2024-08,2024,77.98,8,116,0.7798100000000001
Acinetobacter baumannii,Meropenem,3.0,2024-09,2024,69.57,9,117,0.6957099999999999
Acinetobacter baumannii,Meropenem,3.0,2024-10,2024,72.45,10,118,0.7245100000000001
Acinetobacter baumannii,Meropenem,3.0,2024-11,2024,77.25,11,119,0.77251
Acinetobacter baumannii,Meropenem,3.0,2024-12,2024,82.01,12,120,0.8201100000000001
Acinetobacter baumannii,Meropenem,3.0,2025-01,2025,,1,121,
Acinetobacter baumannii,Meropenem,3.0,2025-02,2025,,2,122,
Acinetobacter baumannii,Meropenem,3.0,2025-03,2025,,3,123,
Acinetobacter baumannii,Meropenem,3.0,2025-04,2025,,4,124,
Acinetobacter baumannii,Meropenem,3.0,2025-05,2025,,5,125,
Acinetobacter baumannii,Meropenem,3.0,2025-06,2025,,6,126,
Acinetobacter baumannii,Meropenem,3.0,2025-07,2025,,7,127,
Acinetobacter baumannii,Meropenem,3.0,2025-08,2025,,8,128,
Acinetobacter baumannii,Meropenem,3.0,2025-09,2025,,9,129,
Acinetobacter baumannii,Meropenem,3.0,2025-10,2025,,10,130,
Acinetobacter baumannii,Meropenem,3.0,2025-11,2025,,11,131,
Acinetobacter baumannii,Meropenem,3.0,2025-12,2025,,12,132,
Acinetobacter baumannii,Meropenem,3.0,2026-01,2026,,1,133,
Acinetobacter baumannii,Meropenem,3.0,2026-02,2026,,2,134,
Acinetobacter baumannii,Meropenem,3.0,2026-03,2026,,3,135,
Acinetobacter baumannii,Meropenem,3.0,2026-04,2026,,4,136,
Acinetobacter baumannii,Meropenem,3.0,2026-05,2026,,5,137,
Acinetobacter baumannii,Meropenem,3.0,2026-06,2026,,6,138,
Acinetobacter baumannii,Meropenem,3.0,2026-07,2026,,7,139,
Acinetobacter baumannii,Meropenem,3.0,2026-08,2026,,8,140,
Acinetobacter baumannii,Meropenem,3.0,2026-09,2026,,9,141,
Acinetobacter baumannii,Meropenem,3.0,2026-10,2026,,10,142,
Acinetobacter baumannii,Meropenem,3.0,2026-11,2026,,11,143,
Acinetobacter baumannii,Meropenem,3.0,2026-12,2026,,12,144,
Acinetobacter baumannii,Meropenem,3.0,2027-01,2027,,1,145,
Acinetobacter baumannii,Meropenem,3.0,2027-02,2027,,2,146,
Acinetobacter baumannii,Meropenem,3.0,2027-03,2027,,3,147,
Acinetobacter baumannii,Meropenem,3.0,2027-04,2027,,4,148,
Acinetobacter baumannii,Meropenem,3.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Meropenem,3.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Meropenem,3.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Meropenem,3.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Meropenem,3.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Meropenem,3.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Meropenem,3.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Meropenem,3.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Meropenem,3.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Meropenem,3.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Meropenem,3.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Meropenem,3.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Meropenem,3.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Meropenem,3.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Meropenem,3.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Meropenem,3.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Meropenem,3.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Meropenem,3.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Meropenem,3.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Meropenem,3.0,2028-12,2028,,12,168,
