organism_full,year,month,province,Resistant_Drug_Classes,pattern_count,total_rows_in_month,percentage
Staphylococcus aureus,2021,6,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,6,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2021,6,นครปฐม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2021,6,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,6,พิจิตร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,6,มหาสารคาม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,6,33.33
Staphylococcus aureus,2021,6,มหาสารคาม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2021,6,มหาสารคาม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2021,6,ราชบุรี,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,10,20.0
Staphylococcus aureus,2021,6,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2021,6,ศรีสะเกษ,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,6,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2021,6,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,6,หนองคาย,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2021,7,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,7,42.86
Staphylococcus aureus,2021,7,กรุงเทพมหานคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,7,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2021,7,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0
Staphylococcus aureus,2021,7,ขอนแก่น,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,7,ชุมพร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,7,ชุมพร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,7,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,7,ปราจีนบุรี,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2021,7,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2021,7,มหาสารคาม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,7,ราชบุรี,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,7,28.57
Staphylococcus aureus,2021,7,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,7,28.57
Staphylococcus aureus,2021,7,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,8,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,8,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0
Staphylococcus aureus,2021,8,ขอนแก่น,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,8,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,8,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,6,66.67
Staphylococcus aureus,2021,8,นครปฐม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2021,8,นครปฐม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2021,8,ปราจีนบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,8,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,8,ราชบุรี,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,8,ราชบุรี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2021,8,ศรีสะเกษ,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2021,8,ศรีสะเกษ,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,8,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2021,8,หนองคาย,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,8,หนองคาย,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,8,เพชรบุรี,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2021,8,เพชรบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,9,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,7,28.57
Staphylococcus aureus,2021,9,กรุงเทพมหานคร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,9,กรุงเทพมหานคร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,9,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,4,75.0
Staphylococcus aureus,2021,9,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,9,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0
Staphylococcus aureus,2021,9,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,5,40.0
Staphylococcus aureus,2021,9,ขอนแก่น,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,9,ชุมพร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,9,22.22
Staphylococcus aureus,2021,9,ชุมพร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2021,9,ชุมพร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,9,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,7,57.14
Staphylococcus aureus,2021,9,นครปฐม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,9,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2021,9,มหาสารคาม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2021,9,ราชบุรี,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,5,60.0
Staphylococcus aureus,2021,9,ราชบุรี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,9,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,9,เพชรบุรี,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,9,แม่ฮ่องสอน,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2021,10,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2021,10,กรุงเทพมหานคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,10,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2021,10,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,8,12.5
Staphylococcus aureus,2021,10,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,8,12.5
Staphylococcus aureus,2021,10,ชุมพร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,10,ชุมพร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2021,10,นครปฐม,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2021,10,นครสวรรค์,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,10,มหาสารคาม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2021,10,ราชบุรี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2021,10,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,10,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2021,11,กรุงเทพมหานคร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,11,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,11,กรุงเทพมหานคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,11,ขอนแก่น,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2021,11,ฉะเชิงเทรา,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2021,11,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,11,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,11,ชุมพร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,8,12.5
Staphylococcus aureus,2021,11,ชุมพร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,8,12.5
Staphylococcus aureus,2021,11,นครปฐม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,4,50.0
Staphylococcus aureus,2021,11,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2021,11,ปราจีนบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,11,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2021,11,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,11,ราชบุรี,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2021,12,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,6,33.33
Staphylococcus aureus,2021,12,กรุงเทพมหานคร,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67
Staphylococcus aureus,2021,12,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,12,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,7,28.57
Staphylococcus aureus,2021,12,ขอนแก่น,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,12,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,12,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,12,นครปฐม,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,7,42.86
Staphylococcus aureus,2021,12,นครปฐม,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,12,นครปฐม,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,12,นครปฐม,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2021,12,ปราจีนบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2021,12,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,3,100.0
Staphylococcus aureus,2021,12,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2021,12,สงขลา,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,1,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2022,1,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,1,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,1,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2022,1,เลย,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,4,50.0
Staphylococcus aureus,2022,2,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,2,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2022,2,เลย,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2022,3,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2022,4,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,4,75.0
Staphylococcus aureus,2022,4,กรุงเทพมหานคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2022,4,กาฬสินธุ์,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,4,ศรีสะเกษ,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2022,5,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,3,100.0
Staphylococcus aureus,2022,5,กาฬสินธุ์,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,5,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2022,6,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,2,100.0
Staphylococcus aureus,2022,6,เชียงใหม่,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,6,เลย,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,7,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,7,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2022,7,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,8,ขอนแก่น,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2022,8,ฉะเชิงเทรา,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2022,8,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,8,สุราษฎร์ธานี,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2022,8,เชียงใหม่,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2022,9,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,9,น่าน,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,9,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2022,9,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,2,100.0
Staphylococcus aureus,2022,10,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,11,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2022,11,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,11,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,11,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2022,12,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,12,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2022,12,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,1,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,1,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,1,ศรีสะเกษ,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0
Staphylococcus aureus,2023,1,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,2,จันทบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,2,สุราษฎร์ธานี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,3,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2023,3,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,3,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,3,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,3,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33
Staphylococcus aureus,2023,3,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2023,3,สุราษฎร์ธานี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,3,เชียงใหม่,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,4,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2023,4,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2023,4,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2023,4,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2023,5,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,5,จันทบุรี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,5,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,4,75.0
Staphylococcus aureus,2023,5,ระนอง,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,5,ศรีสะเกษ,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2023,5,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,6,ขอนแก่น,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,6,ขอนแก่น,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,6,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2023,6,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,7,นราธิวาส,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,7,บุรีรัมย์,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,7,พิจิตร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,4,75.0
Staphylococcus aureus,2023,7,พิจิตร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,7,ราชบุรี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2023,7,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,7,ราชบุรี,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,7,สุราษฎร์ธานี,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2023,8,กรุงเทพมหานคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2023,8,กำแพงเพชร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2023,8,ราชบุรี,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2023,8,สมุทรสาคร,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2023,8,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,8,สมุทรสาคร,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
