region,organism,year,date,n_tested,n_resistant,drug,percent_R
1,Acinetobacter baumannii,2015,2015/01,94,64,Meropenem,68.09
1,Acinetobacter baumannii,2015,2015/02,63,52,Meropenem,82.54
1,Acinetobacter baumannii,2015,2015/03,75,59,Meropenem,78.67
1,Acinetobacter baumannii,2015,2015/04,84,69,Meropenem,82.14
1,Acinetobacter baumannii,2015,2015/05,83,56,Meropenem,67.47
1,Acinetobacter baumannii,2015,2015/06,92,61,Meropenem,66.3
1,Acinetobacter baumannii,2015,2015/07,97,74,Meropenem,76.29
1,Acinetobacter baumannii,2015,2015/08,63,41,Meropenem,65.08
1,Acinetobacter baumannii,2015,2015/09,85,62,Meropenem,72.94
1,Acinetobacter baumannii,2015,2015/10,84,63,Meropenem,75.0
1,Acinetobacter baumannii,2015,2015/11,62,50,Meropenem,80.65
1,Acinetobacter baumannii,2015,2015/12,71,58,Meropenem,81.69
1,Acinetobacter baumannii,2016,2016/01,68,40,Meropenem,58.82
1,Acinetobacter baumannii,2016,2016/02,47,26,Meropenem,55.32
1,Acinetobacter baumannii,2016,2016/03,73,49,Meropenem,67.12
1,Acinetobacter baumannii,2016,2016/04,77,40,Meropenem,51.95
1,Acinetobacter baumannii,2016,2016/05,83,38,Meropenem,45.78
1,Acinetobacter baumannii,2016,2016/06,72,38,Meropenem,52.78
1,Acinetobacter baumannii,2016,2016/07,49,21,Meropenem,42.86
1,Acinetobacter baumannii,2016,2016/08,68,34,Meropenem,50.0
1,Acinetobacter baumannii,2016,2016/09,46,14,Meropenem,30.43
1,Acinetobacter baumannii,2016,2016/10,53,18,Meropenem,33.96
1,Acinetobacter baumannii,2016,2016/11,59,33,Meropenem,55.93
1,Acinetobacter baumannii,2016,2016/12,72,50,Meropenem,69.44
1,Acinetobacter baumannii,2017,2017/01,224,164,Meropenem,73.21
1,Acinetobacter baumannii,2017,2017/02,182,142,Meropenem,78.02
1,Acinetobacter baumannii,2017,2017/03,170,114,Meropenem,67.06
1,Acinetobacter baumannii,2017,2017/04,223,151,Meropenem,67.71
1,Acinetobacter baumannii,2017,2017/05,182,115,Meropenem,63.19
1,Acinetobacter baumannii,2017,2017/06,150,79,Meropenem,52.67
1,Acinetobacter baumannii,2017,2017/07,141,87,Meropenem,61.7
1,Acinetobacter baumannii,2017,2017/08,151,87,Meropenem,57.62
1,Acinetobacter baumannii,2017,2017/09,148,88,Meropenem,59.46
1,Acinetobacter baumannii,2017,2017/10,208,147,Meropenem,70.67
1,Acinetobacter baumannii,2017,2017/11,166,118,Meropenem,71.08
1,Acinetobacter baumannii,2017,2017/12,186,136,Meropenem,73.12
1,Acinetobacter baumannii,2018,2018/01,221,169,Meropenem,76.47
1,Acinetobacter baumannii,2018,2018/02,356,270,Meropenem,75.84
1,Acinetobacter baumannii,2018,2018/03,240,176,Meropenem,73.33
1,Acinetobacter baumannii,2018,2018/04,347,255,Meropenem,73.49
1,Acinetobacter baumannii,2018,2018/05,375,259,Meropenem,69.07
1,Acinetobacter baumannii,2018,2018/06,408,289,Meropenem,70.83
1,Acinetobacter baumannii,2018,2018/07,342,219,Meropenem,64.04
1,Acinetobacter baumannii,2018,2018/08,373,254,Meropenem,68.1
1,Acinetobacter baumannii,2018,2018/09,329,201,Meropenem,61.09
1,Acinetobacter baumannii,2018,2018/10,395,274,Meropenem,69.37
1,Acinetobacter baumannii,2018,2018/11,362,276,Meropenem,76.24
1,Acinetobacter baumannii,2018,2018/12,357,280,Meropenem,78.43
1,Acinetobacter baumannii,2019,2019/01,450,349,Meropenem,77.56
1,Acinetobacter baumannii,2019,2019/02,324,243,Meropenem,75.0
1,Acinetobacter baumannii,2019,2019/03,225,171,Meropenem,76.0
1,Acinetobacter baumannii,2019,2019/04,266,203,Meropenem,76.32
1,Acinetobacter baumannii,2019,2019/05,283,189,Meropenem,66.78
1,Acinetobacter baumannii,2019,2019/06,305,208,Meropenem,68.2
1,Acinetobacter baumannii,2019,2019/07,376,277,Meropenem,73.67
1,Acinetobacter baumannii,2019,2019/08,405,285,Meropenem,70.37
1,Acinetobacter baumannii,2019,2019/09,328,230,Meropenem,70.12
1,Acinetobacter baumannii,2019,2019/10,350,242,Meropenem,69.14
1,Acinetobacter baumannii,2019,2019/11,381,298,Meropenem,78.22
1,Acinetobacter baumannii,2019,2019/12,347,295,Meropenem,85.01
1,Acinetobacter baumannii,2020,2020/01,523,418,Meropenem,79.92
1,Acinetobacter baumannii,2020,2020/02,343,263,Meropenem,76.68
1,Acinetobacter baumannii,2020,2020/03,362,260,Meropenem,71.82
1,Acinetobacter baumannii,2020,2020/04,383,284,Meropenem,74.15
1,Acinetobacter baumannii,2020,2020/05,441,343,Meropenem,77.78
1,Acinetobacter baumannii,2020,2020/06,447,320,Meropenem,71.59
1,Acinetobacter baumannii,2020,2020/07,301,202,Meropenem,67.11
1,Acinetobacter baumannii,2020,2020/08,378,256,Meropenem,67.72
1,Acinetobacter baumannii,2020,2020/09,345,254,Meropenem,73.62
1,Acinetobacter baumannii,2020,2020/10,287,205,Meropenem,71.43
1,Acinetobacter baumannii,2020,2020/11,342,261,Meropenem,76.32
1,Acinetobacter baumannii,2020,2020/12,308,251,Meropenem,81.49
1,Acinetobacter baumannii,2021,2021/01,379,324,Meropenem,85.49
1,Acinetobacter baumannii,2021,2021/02,323,263,Meropenem,81.42
1,Acinetobacter baumannii,2021,2021/03,420,340,Meropenem,80.95
1,Acinetobacter baumannii,2021,2021/04,364,276,Meropenem,75.82
1,Acinetobacter baumannii,2021,2021/05,341,247,Meropenem,72.43
1,Acinetobacter baumannii,2021,2021/06,355,249,Meropenem,70.14
1,Acinetobacter baumannii,2021,2021/07,403,303,Meropenem,75.19
1,Acinetobacter baumannii,2021,2021/08,382,281,Meropenem,73.56
1,Acinetobacter baumannii,2021,2021/09,445,307,Meropenem,68.99
1,Acinetobacter baumannii,2021,2021/10,432,327,Meropenem,75.69
1,Acinetobacter baumannii,2021,2021/11,375,278,Meropenem,74.13
1,Acinetobacter baumannii,2021,2021/12,237,178,Meropenem,75.11
1,Acinetobacter baumannii,2022,2022/01,431,372,Meropenem,86.31
1,Acinetobacter baumannii,2022,2022/02,370,311,Meropenem,84.05
1,Acinetobacter baumannii,2022,2022/03,509,420,Meropenem,82.51
1,Acinetobacter baumannii,2022,2022/04,484,383,Meropenem,79.13
1,Acinetobacter baumannii,2022,2022/05,465,349,Meropenem,75.05
1,Acinetobacter baumannii,2022,2022/06,340,263,Meropenem,77.35
1,Acinetobacter baumannii,2022,2022/07,322,244,Meropenem,75.78
1,Acinetobacter baumannii,2022,2022/08,254,205,Meropenem,80.71
1,Acinetobacter baumannii,2022,2022/09,266,190,Meropenem,71.43
1,Acinetobacter baumannii,2022,2022/10,261,205,Meropenem,78.54
1,Acinetobacter baumannii,2022,2022/11,239,195,Meropenem,81.59
1,Acinetobacter baumannii,2022,2022/12,256,222,Meropenem,86.72
1,Acinetobacter baumannii,2023,2023/01,406,348,Meropenem,85.71
1,Acinetobacter baumannii,2023,2023/02,387,319,Meropenem,82.43
1,Acinetobacter baumannii,2023,2023/03,394,325,Meropenem,82.49
1,Acinetobacter baumannii,2023,2023/04,484,382,Meropenem,78.93
1,Acinetobacter baumannii,2023,2023/05,490,376,Meropenem,76.73
1,Acinetobacter baumannii,2023,2023/06,447,335,Meropenem,74.94
1,Acinetobacter baumannii,2023,2023/07,435,348,Meropenem,80.0
1,Acinetobacter baumannii,2023,2023/08,452,344,Meropenem,76.11
1,Acinetobacter baumannii,2023,2023/09,403,310,Meropenem,76.92
1,Acinetobacter baumannii,2023,2023/10,465,368,Meropenem,79.14
1,Acinetobacter baumannii,2023,2023/11,388,316,Meropenem,81.44
1,Acinetobacter baumannii,2023,2023/12,381,312,Meropenem,81.89
1,Acinetobacter baumannii,2024,2024/01,291,236,Meropenem,81.1
1,Acinetobacter baumannii,2024,2024/02,258,206,Meropenem,79.84
1,Acinetobacter baumannii,2024,2024/03,241,186,Meropenem,77.18
1,Acinetobacter baumannii,2024,2024/04,286,221,Meropenem,77.27
1,Acinetobacter baumannii,2024,2024/05,295,214,Meropenem,72.54
1,Acinetobacter baumannii,2024,2024/06,287,197,Meropenem,68.64
1,Acinetobacter baumannii,2024,2024/07,281,192,Meropenem,68.33
1,Acinetobacter baumannii,2024,2024/08,325,227,Meropenem,69.85
1,Acinetobacter baumannii,2024,2024/09,271,195,Meropenem,71.96
1,Acinetobacter baumannii,2024,2024/10,288,215,Meropenem,74.65
1,Acinetobacter baumannii,2024,2024/11,247,173,Meropenem,70.04
1,Acinetobacter baumannii,2024,2024/12,268,209,Meropenem,77.99
2,Acinetobacter baumannii,2015,2015/01,115,105,Meropenem,91.3
2,Acinetobacter baumannii,2015,2015/02,105,91,Meropenem,86.67
2,Acinetobacter baumannii,2015,2015/03,95,78,Meropenem,82.11
2,Acinetobacter baumannii,2015,2015/04,105,84,Meropenem,80.0
2,Acinetobacter baumannii,2015,2015/05,57,45,Meropenem,78.95
2,Acinetobacter baumannii,2015,2015/06,106,72,Meropenem,67.92
2,Acinetobacter baumannii,2015,2015/07,87,67,Meropenem,77.01
2,Acinetobacter baumannii,2015,2015/08,101,72,Meropenem,71.29
2,Acinetobacter baumannii,2015,2015/09,90,60,Meropenem,66.67
2,Acinetobacter baumannii,2015,2015/10,102,73,Meropenem,71.57
2,Acinetobacter baumannii,2015,2015/11,87,63,Meropenem,72.41
2,Acinetobacter baumannii,2015,2015/12,63,41,Meropenem,65.08
2,Acinetobacter baumannii,2016,2016/01,280,219,Meropenem,78.21
2,Acinetobacter baumannii,2016,2016/02,228,185,Meropenem,81.14
2,Acinetobacter baumannii,2016,2016/03,209,166,Meropenem,79.43
2,Acinetobacter baumannii,2016,2016/04,230,162,Meropenem,70.43
2,Acinetobacter baumannii,2016,2016/05,246,158,Meropenem,64.23
2,Acinetobacter baumannii,2016,2016/06,222,146,Meropenem,65.77
2,Acinetobacter baumannii,2016,2016/07,252,170,Meropenem,67.46
2,Acinetobacter baumannii,2016,2016/08,189,124,Meropenem,65.61
2,Acinetobacter baumannii,2016,2016/09,252,171,Meropenem,67.86
2,Acinetobacter baumannii,2016,2016/10,281,214,Meropenem,76.16
2,Acinetobacter baumannii,2016,2016/11,233,163,Meropenem,69.96
2,Acinetobacter baumannii,2016,2016/12,148,109,Meropenem,73.65
2,Acinetobacter baumannii,2017,2017/01,302,236,Meropenem,78.15
2,Acinetobacter baumannii,2017,2017/02,261,189,Meropenem,72.41
2,Acinetobacter baumannii,2017,2017/03,243,178,Meropenem,73.25
2,Acinetobacter baumannii,2017,2017/04,281,210,Meropenem,74.73
2,Acinetobacter baumannii,2017,2017/05,256,166,Meropenem,64.84
2,Acinetobacter baumannii,2017,2017/06,274,170,Meropenem,62.04
2,Acinetobacter baumannii,2017,2017/07,305,216,Meropenem,70.82
2,Acinetobacter baumannii,2017,2017/08,273,197,Meropenem,72.16
2,Acinetobacter baumannii,2017,2017/09,252,179,Meropenem,71.03
2,Acinetobacter baumannii,2017,2017/10,297,209,Meropenem,70.37
2,Acinetobacter baumannii,2017,2017/11,253,184,Meropenem,72.73
2,Acinetobacter baumannii,2017,2017/12,267,205,Meropenem,76.78
2,Acinetobacter baumannii,2018,2018/01,295,242,Meropenem,82.03
2,Acinetobacter baumannii,2018,2018/02,265,222,Meropenem,83.77
2,Acinetobacter baumannii,2018,2018/03,238,180,Meropenem,75.63
2,Acinetobacter baumannii,2018,2018/04,216,163,Meropenem,75.46
2,Acinetobacter baumannii,2018,2018/05,211,155,Meropenem,73.46
2,Acinetobacter baumannii,2018,2018/06,277,189,Meropenem,68.23
2,Acinetobacter baumannii,2018,2018/07,257,198,Meropenem,77.04
2,Acinetobacter baumannii,2018,2018/08,252,175,Meropenem,69.44
2,Acinetobacter baumannii,2018,2018/09,294,218,Meropenem,74.15
2,Acinetobacter baumannii,2018,2018/10,269,194,Meropenem,72.12
2,Acinetobacter baumannii,2018,2018/11,212,158,Meropenem,74.53
2,Acinetobacter baumannii,2018,2018/12,180,129,Meropenem,71.67
2,Acinetobacter baumannii,2019,2019/01,275,225,Meropenem,81.82
2,Acinetobacter baumannii,2019,2019/02,216,169,Meropenem,78.24
2,Acinetobacter baumannii,2019,2019/03,241,190,Meropenem,78.84
2,Acinetobacter baumannii,2019,2019/04,256,196,Meropenem,76.56
2,Acinetobacter baumannii,2019,2019/05,297,227,Meropenem,76.43
2,Acinetobacter baumannii,2019,2019/06,225,164,Meropenem,72.89
2,Acinetobacter baumannii,2019,2019/07,153,107,Meropenem,69.93
2,Acinetobacter baumannii,2019,2019/08,155,120,Meropenem,77.42
2,Acinetobacter baumannii,2019,2019/09,176,149,Meropenem,84.66
2,Acinetobacter baumannii,2019,2019/10,269,221,Meropenem,82.16
2,Acinetobacter baumannii,2019,2019/11,245,196,Meropenem,80.0
2,Acinetobacter baumannii,2019,2019/12,206,172,Meropenem,83.5
2,Acinetobacter baumannii,2020,2020/01,293,246,Meropenem,83.96
2,Acinetobacter baumannii,2020,2020/02,253,223,Meropenem,88.14
2,Acinetobacter baumannii,2020,2020/03,248,208,Meropenem,83.87
2,Acinetobacter baumannii,2020,2020/04,195,164,Meropenem,84.1
2,Acinetobacter baumannii,2020,2020/05,283,223,Meropenem,78.8
2,Acinetobacter baumannii,2020,2020/06,291,223,Meropenem,76.63
2,Acinetobacter baumannii,2020,2020/07,199,160,Meropenem,80.4
2,Acinetobacter baumannii,2020,2020/08,211,158,Meropenem,74.88
2,Acinetobacter baumannii,2020,2020/09,191,132,Meropenem,69.11
2,Acinetobacter baumannii,2020,2020/10,330,260,Meropenem,78.79
2,Acinetobacter baumannii,2020,2020/11,277,240,Meropenem,86.64
2,Acinetobacter baumannii,2020,2020/12,303,257,Meropenem,84.82
2,Acinetobacter baumannii,2021,2021/01,304,273,Meropenem,89.8
2,Acinetobacter baumannii,2021,2021/02,266,233,Meropenem,87.59
2,Acinetobacter baumannii,2021,2021/03,306,255,Meropenem,83.33
2,Acinetobacter baumannii,2021,2021/04,227,185,Meropenem,81.5
2,Acinetobacter baumannii,2021,2021/05,305,249,Meropenem,81.64
2,Acinetobacter baumannii,2021,2021/06,315,252,Meropenem,80.0
2,Acinetobacter baumannii,2021,2021/07,264,208,Meropenem,78.79
2,Acinetobacter baumannii,2021,2021/08,250,203,Meropenem,81.2
2,Acinetobacter baumannii,2021,2021/09,214,182,Meropenem,85.05
2,Acinetobacter baumannii,2021,2021/10,251,212,Meropenem,84.46
2,Acinetobacter baumannii,2021,2021/11,236,201,Meropenem,85.17
2,Acinetobacter baumannii,2021,2021/12,265,224,Meropenem,84.53
2,Acinetobacter baumannii,2022,2022/01,165,146,Meropenem,88.48
2,Acinetobacter baumannii,2022,2022/02,66,58,Meropenem,87.88
2,Acinetobacter baumannii,2022,2022/03,66,60,Meropenem,90.91
2,Acinetobacter baumannii,2022,2022/04,76,65,Meropenem,85.53
2,Acinetobacter baumannii,2022,2022/05,85,63,Meropenem,74.12
2,Acinetobacter baumannii,2022,2022/06,76,64,Meropenem,84.21
2,Acinetobacter baumannii,2022,2022/07,39,31,Meropenem,79.49
2,Acinetobacter baumannii,2022,2022/08,39,33,Meropenem,84.62
2,Acinetobacter baumannii,2022,2022/09,42,33,Meropenem,78.57
2,Acinetobacter baumannii,2022,2022/10,50,47,Meropenem,94.0
2,Acinetobacter baumannii,2022,2022/11,33,30,Meropenem,90.91
2,Acinetobacter baumannii,2022,2022/12,29,24,Meropenem,82.76
2,Acinetobacter baumannii,2023,2023/01,271,241,Meropenem,88.93
2,Acinetobacter baumannii,2023,2023/02,263,236,Meropenem,89.73
2,Acinetobacter baumannii,2023,2023/03,288,248,Meropenem,86.11
2,Acinetobacter baumannii,2023,2023/04,297,250,Meropenem,84.18
2,Acinetobacter baumannii,2023,2023/05,315,253,Meropenem,80.32
2,Acinetobacter baumannii,2023,2023/06,287,230,Meropenem,80.14
2,Acinetobacter baumannii,2023,2023/07,299,248,Meropenem,82.94
2,Acinetobacter baumannii,2023,2023/08,306,247,Meropenem,80.72
2,Acinetobacter baumannii,2023,2023/09,320,244,Meropenem,76.25
2,Acinetobacter baumannii,2023,2023/10,341,287,Meropenem,84.16
2,Acinetobacter baumannii,2023,2023/11,282,238,Meropenem,84.4
2,Acinetobacter baumannii,2023,2023/12,263,228,Meropenem,86.69
2,Acinetobacter baumannii,2024,2024/01,326,276,Meropenem,84.66
2,Acinetobacter baumannii,2024,2024/02,296,261,Meropenem,88.18
2,Acinetobacter baumannii,2024,2024/03,287,242,Meropenem,84.32
2,Acinetobacter baumannii,2024,2024/04,298,240,Meropenem,80.54
2,Acinetobacter baumannii,2024,2024/05,272,211,Meropenem,77.57
2,Acinetobacter baumannii,2024,2024/06,289,230,Meropenem,79.58
2,Acinetobacter baumannii,2024,2024/07,119,92,Meropenem,77.31
2,Acinetobacter baumannii,2024,2024/08,136,111,Meropenem,81.62
2,Acinetobacter baumannii,2024,2024/09,119,93,Meropenem,78.15
2,Acinetobacter baumannii,2024,2024/10,119,91,Meropenem,76.47
2,Acinetobacter baumannii,2024,2024/11,83,64,Meropenem,77.11
2,Acinetobacter baumannii,2024,2024/12,86,66,Meropenem,76.74
3,Acinetobacter baumannii,2015,2015/05,37,30,Meropenem,81.08
3,Acinetobacter baumannii,2015,2015/12,15,11,Meropenem,73.33
3,Acinetobacter baumannii,2016,2016/01,119,86,Meropenem,72.27
3,Acinetobacter baumannii,2016,2016/02,102,66,Meropenem,64.71
3,Acinetobacter baumannii,2016,2016/03,127,88,Meropenem,69.29
3,Acinetobacter baumannii,2016,2016/04,146,89,Meropenem,60.96
3,Acinetobacter baumannii,2016,2016/05,107,59,Meropenem,55.14
3,Acinetobacter baumannii,2016,2016/06,102,54,Meropenem,52.94
3,Acinetobacter baumannii,2016,2016/07,84,45,Meropenem,53.57
3,Acinetobacter baumannii,2016,2016/08,104,48,Meropenem,46.15
3,Acinetobacter baumannii,2016,2016/09,147,82,Meropenem,55.78
3,Acinetobacter baumannii,2016,2016/10,169,111,Meropenem,65.68
3,Acinetobacter baumannii,2016,2016/11,132,83,Meropenem,62.88
3,Acinetobacter baumannii,2016,2016/12,122,82,Meropenem,67.21
3,Acinetobacter baumannii,2017,2017/01,162,107,Meropenem,66.05
3,Acinetobacter baumannii,2017,2017/02,129,96,Meropenem,74.42
3,Acinetobacter baumannii,2017,2017/03,197,139,Meropenem,70.56
3,Acinetobacter baumannii,2017,2017/04,166,100,Meropenem,60.24
3,Acinetobacter baumannii,2017,2017/05,185,114,Meropenem,61.62
3,Acinetobacter baumannii,2017,2017/06,156,88,Meropenem,56.41
3,Acinetobacter baumannii,2017,2017/07,171,93,Meropenem,54.39
3,Acinetobacter baumannii,2017,2017/08,208,123,Meropenem,59.13
3,Acinetobacter baumannii,2017,2017/09,177,113,Meropenem,63.84
3,Acinetobacter baumannii,2017,2017/10,216,134,Meropenem,62.04
3,Acinetobacter baumannii,2017,2017/11,173,120,Meropenem,69.36
3,Acinetobacter baumannii,2017,2017/12,170,128,Meropenem,75.29
3,Acinetobacter baumannii,2018,2018/01,228,162,Meropenem,71.05
3,Acinetobacter baumannii,2018,2018/02,184,131,Meropenem,71.2
3,Acinetobacter baumannii,2018,2018/03,152,105,Meropenem,69.08
3,Acinetobacter baumannii,2018,2018/04,176,124,Meropenem,70.45
3,Acinetobacter baumannii,2018,2018/05,147,100,Meropenem,68.03
3,Acinetobacter baumannii,2018,2018/06,172,114,Meropenem,66.28
3,Acinetobacter baumannii,2018,2018/07,216,145,Meropenem,67.13
3,Acinetobacter baumannii,2018,2018/08,115,82,Meropenem,71.3
3,Acinetobacter baumannii,2018,2018/09,190,107,Meropenem,56.32
3,Acinetobacter baumannii,2018,2018/10,216,136,Meropenem,62.96
3,Acinetobacter baumannii,2018,2018/11,160,111,Meropenem,69.38
3,Acinetobacter baumannii,2018,2018/12,99,71,Meropenem,71.72
3,Acinetobacter baumannii,2019,2019/01,178,133,Meropenem,74.72
3,Acinetobacter baumannii,2019,2019/02,167,123,Meropenem,73.65
3,Acinetobacter baumannii,2019,2019/03,202,143,Meropenem,70.79
3,Acinetobacter baumannii,2019,2019/04,281,204,Meropenem,72.6
3,Acinetobacter baumannii,2019,2019/05,312,234,Meropenem,75.0
3,Acinetobacter baumannii,2019,2019/06,240,174,Meropenem,72.5
3,Acinetobacter baumannii,2019,2019/07,230,168,Meropenem,73.04
3,Acinetobacter baumannii,2019,2019/08,227,170,Meropenem,74.89
3,Acinetobacter baumannii,2019,2019/09,252,181,Meropenem,71.83
3,Acinetobacter baumannii,2019,2019/10,240,173,Meropenem,72.08
3,Acinetobacter baumannii,2019,2019/11,194,134,Meropenem,69.07
3,Acinetobacter baumannii,2019,2019/12,229,196,Meropenem,85.59
3,Acinetobacter baumannii,2020,2020/01,130,107,Meropenem,82.31
3,Acinetobacter baumannii,2020,2020/02,149,116,Meropenem,77.85
3,Acinetobacter baumannii,2020,2020/03,169,133,Meropenem,78.7
3,Acinetobacter baumannii,2020,2020/04,76,59,Meropenem,77.63
3,Acinetobacter baumannii,2020,2020/05,100,71,Meropenem,71.0
3,Acinetobacter baumannii,2020,2020/06,69,50,Meropenem,72.46
3,Acinetobacter baumannii,2020,2020/07,93,62,Meropenem,66.67
3,Acinetobacter baumannii,2020,2020/08,99,76,Meropenem,76.77
3,Acinetobacter baumannii,2020,2020/09,97,76,Meropenem,78.35
3,Acinetobacter baumannii,2020,2020/10,101,81,Meropenem,80.2
3,Acinetobacter baumannii,2020,2020/11,84,72,Meropenem,85.71
3,Acinetobacter baumannii,2020,2020/12,74,59,Meropenem,79.73
3,Acinetobacter baumannii,2021,2021/01,252,226,Meropenem,89.68
3,Acinetobacter baumannii,2021,2021/02,203,166,Meropenem,81.77
3,Acinetobacter baumannii,2021,2021/03,289,239,Meropenem,82.7
3,Acinetobacter baumannii,2021,2021/04,242,202,Meropenem,83.47
3,Acinetobacter baumannii,2021,2021/05,266,203,Meropenem,76.32
3,Acinetobacter baumannii,2021,2021/06,249,200,Meropenem,80.32
3,Acinetobacter baumannii,2021,2021/07,235,185,Meropenem,78.72
3,Acinetobacter baumannii,2021,2021/08,230,186,Meropenem,80.87
3,Acinetobacter baumannii,2021,2021/09,258,194,Meropenem,75.19
3,Acinetobacter baumannii,2021,2021/10,282,224,Meropenem,79.43
3,Acinetobacter baumannii,2021,2021/11,267,200,Meropenem,74.91
3,Acinetobacter baumannii,2021,2021/12,243,211,Meropenem,86.83
3,Acinetobacter baumannii,2022,2022/01,291,254,Meropenem,87.29
3,Acinetobacter baumannii,2022,2022/02,234,195,Meropenem,83.33
3,Acinetobacter baumannii,2022,2022/03,273,226,Meropenem,82.78
3,Acinetobacter baumannii,2022,2022/04,253,216,Meropenem,85.38
3,Acinetobacter baumannii,2022,2022/05,227,183,Meropenem,80.62
3,Acinetobacter baumannii,2022,2022/06,210,153,Meropenem,72.86
3,Acinetobacter baumannii,2022,2022/07,168,122,Meropenem,72.62
3,Acinetobacter baumannii,2022,2022/08,186,139,Meropenem,74.73
3,Acinetobacter baumannii,2022,2022/09,225,176,Meropenem,78.22
3,Acinetobacter baumannii,2022,2022/10,213,178,Meropenem,83.57
3,Acinetobacter baumannii,2022,2022/11,200,167,Meropenem,83.5
3,Acinetobacter baumannii,2022,2022/12,196,162,Meropenem,82.65
3,Acinetobacter baumannii,2023,2023/01,207,182,Meropenem,87.92
3,Acinetobacter baumannii,2023,2023/02,187,165,Meropenem,88.24
3,Acinetobacter baumannii,2023,2023/03,187,158,Meropenem,84.49
3,Acinetobacter baumannii,2023,2023/04,174,133,Meropenem,76.44
3,Acinetobacter baumannii,2023,2023/05,189,141,Meropenem,74.6
3,Acinetobacter baumannii,2023,2023/06,183,134,Meropenem,73.22
3,Acinetobacter baumannii,2023,2023/07,176,135,Meropenem,76.7
3,Acinetobacter baumannii,2023,2023/08,188,144,Meropenem,76.6
3,Acinetobacter baumannii,2023,2023/09,164,133,Meropenem,81.1
3,Acinetobacter baumannii,2023,2023/10,170,121,Meropenem,71.18
3,Acinetobacter baumannii,2023,2023/11,146,109,Meropenem,74.66
3,Acinetobacter baumannii,2023,2023/12,153,132,Meropenem,86.27
3,Acinetobacter baumannii,2024,2024/01,232,197,Meropenem,84.91
3,Acinetobacter baumannii,2024,2024/02,216,181,Meropenem,83.8
3,Acinetobacter baumannii,2024,2024/03,198,156,Meropenem,78.79
3,Acinetobacter baumannii,2024,2024/04,241,193,Meropenem,80.08
3,Acinetobacter baumannii,2024,2024/05,243,179,Meropenem,73.66
3,Acinetobacter baumannii,2024,2024/06,200,146,Meropenem,73.0
3,Acinetobacter baumannii,2024,2024/07,223,158,Meropenem,70.85
3,Acinetobacter baumannii,2024,2024/08,218,170,Meropenem,77.98
3,Acinetobacter baumannii,2024,2024/09,207,144,Meropenem,69.57
3,Acinetobacter baumannii,2024,2024/10,265,192,Meropenem,72.45
3,Acinetobacter baumannii,2024,2024/11,167,129,Meropenem,77.25
3,Acinetobacter baumannii,2024,2024/12,189,155,Meropenem,82.01
4,Acinetobacter baumannii,2015,2015/01,166,136,Meropenem,81.93
4,Acinetobacter baumannii,2015,2015/02,203,159,Meropenem,78.33
4,Acinetobacter baumannii,2015,2015/03,155,119,Meropenem,76.77
4,Acinetobacter baumannii,2015,2015/04,111,80,Meropenem,72.07
4,Acinetobacter baumannii,2015,2015/05,180,131,Meropenem,72.78
4,Acinetobacter baumannii,2015,2015/06,88,63,Meropenem,71.59
4,Acinetobacter baumannii,2015,2015/07,197,138,Meropenem,70.05
4,Acinetobacter baumannii,2015,2015/08,222,143,Meropenem,64.41
4,Acinetobacter baumannii,2015,2015/09,199,142,Meropenem,71.36
4,Acinetobacter baumannii,2015,2015/10,193,133,Meropenem,68.91
4,Acinetobacter baumannii,2015,2015/11,111,79,Meropenem,71.17
4,Acinetobacter baumannii,2015,2015/12,215,162,Meropenem,75.35
4,Acinetobacter baumannii,2016,2016/01,203,156,Meropenem,76.85
4,Acinetobacter baumannii,2016,2016/02,190,153,Meropenem,80.53
4,Acinetobacter baumannii,2016,2016/03,160,120,Meropenem,75.0
4,Acinetobacter baumannii,2016,2016/04,189,139,Meropenem,73.54
4,Acinetobacter baumannii,2016,2016/05,169,104,Meropenem,61.54
4,Acinetobacter baumannii,2016,2016/06,201,133,Meropenem,66.17
4,Acinetobacter baumannii,2016,2016/07,150,87,Meropenem,58.0
4,Acinetobacter baumannii,2016,2016/08,176,120,Meropenem,68.18
4,Acinetobacter baumannii,2016,2016/09,172,114,Meropenem,66.28
4,Acinetobacter baumannii,2016,2016/10,211,127,Meropenem,60.19
4,Acinetobacter baumannii,2016,2016/11,178,124,Meropenem,69.66
4,Acinetobacter baumannii,2016,2016/12,199,145,Meropenem,72.86
4,Acinetobacter baumannii,2017,2017/01,374,297,Meropenem,79.41
4,Acinetobacter baumannii,2017,2017/02,284,236,Meropenem,83.1
4,Acinetobacter baumannii,2017,2017/03,289,237,Meropenem,82.01
4,Acinetobacter baumannii,2017,2017/04,272,215,Meropenem,79.04
4,Acinetobacter baumannii,2017,2017/05,300,215,Meropenem,71.67
4,Acinetobacter baumannii,2017,2017/06,334,256,Meropenem,76.65
4,Acinetobacter baumannii,2017,2017/07,336,244,Meropenem,72.62
4,Acinetobacter baumannii,2017,2017/08,355,262,Meropenem,73.8
4,Acinetobacter baumannii,2017,2017/09,360,276,Meropenem,76.67
4,Acinetobacter baumannii,2017,2017/10,392,282,Meropenem,71.94
4,Acinetobacter baumannii,2017,2017/11,294,221,Meropenem,75.17
4,Acinetobacter baumannii,2017,2017/12,295,238,Meropenem,80.68
4,Acinetobacter baumannii,2018,2018/01,456,379,Meropenem,83.11
4,Acinetobacter baumannii,2018,2018/02,336,278,Meropenem,82.74
