region,organism,year,date,n_tested,n_resistant,drug,percent_R
4,Acinetobacter baumannii,2017,2017/05,328,234,Imipenem,71.34
4,Acinetobacter baumannii,2017,2017/06,344,264,Imipenem,76.74
4,Acinetobacter baumannii,2017,2017/07,293,217,Imipenem,74.06
4,Acinetobacter baumannii,2017,2017/08,325,259,Imipenem,79.69
4,Acinetobacter baumannii,2017,2017/09,308,239,Imipenem,77.6
4,Acinetobacter baumannii,2017,2017/10,313,226,Imipenem,72.2
4,Acinetobacter baumannii,2017,2017/11,268,206,Imipenem,76.87
4,Acinetobacter baumannii,2017,2017/12,256,201,Imipenem,78.52
4,Acinetobacter baumannii,2018,2018/01,433,360,Imipenem,83.14
4,Acinetobacter baumannii,2018,2018/02,328,270,Imipenem,82.32
4,Acinetobacter baumannii,2018,2018/03,409,315,Imipenem,77.02
4,Acinetobacter baumannii,2018,2018/04,332,250,Imipenem,75.3
4,Acinetobacter baumannii,2018,2018/05,348,247,Imipenem,70.98
4,Acinetobacter baumannii,2018,2018/06,351,259,Imipenem,73.79
4,Acinetobacter baumannii,2018,2018/07,386,280,Imipenem,72.54
4,Acinetobacter baumannii,2018,2018/08,434,319,Imipenem,73.5
4,Acinetobacter baumannii,2018,2018/09,441,323,Imipenem,73.24
4,Acinetobacter baumannii,2018,2018/10,463,341,Imipenem,73.65
4,Acinetobacter baumannii,2018,2018/11,370,289,Imipenem,78.11
4,Acinetobacter baumannii,2018,2018/12,278,223,Imipenem,80.22
4,Acinetobacter baumannii,2019,2019/01,450,375,Imipenem,83.33
4,Acinetobacter baumannii,2019,2019/02,338,269,Imipenem,79.59
4,Acinetobacter baumannii,2019,2019/03,383,311,Imipenem,81.2
4,Acinetobacter baumannii,2019,2019/04,369,280,Imipenem,75.88
4,Acinetobacter baumannii,2019,2019/05,342,267,Imipenem,78.07
4,Acinetobacter baumannii,2019,2019/06,267,203,Imipenem,76.03
4,Acinetobacter baumannii,2019,2019/07,316,232,Imipenem,73.42
4,Acinetobacter baumannii,2019,2019/08,290,218,Imipenem,75.17
4,Acinetobacter baumannii,2019,2019/09,387,315,Imipenem,81.4
4,Acinetobacter baumannii,2019,2019/10,380,296,Imipenem,77.89
4,Acinetobacter baumannii,2019,2019/11,319,262,Imipenem,82.13
4,Acinetobacter baumannii,2019,2019/12,329,261,Imipenem,79.33
4,Acinetobacter baumannii,2020,2020/01,467,390,Imipenem,83.51
4,Acinetobacter baumannii,2020,2020/02,171,147,Imipenem,85.96
4,Acinetobacter baumannii,2020,2020/03,164,126,Imipenem,76.83
4,Acinetobacter baumannii,2020,2020/04,151,115,Imipenem,76.16
4,Acinetobacter baumannii,2020,2020/05,155,124,Imipenem,80.0
4,Acinetobacter baumannii,2020,2020/06,163,130,Imipenem,79.75
4,Acinetobacter baumannii,2020,2020/07,250,191,Imipenem,76.4
4,Acinetobacter baumannii,2020,2020/08,296,237,Imipenem,80.07
4,Acinetobacter baumannii,2020,2020/09,332,253,Imipenem,76.2
4,Acinetobacter baumannii,2020,2020/10,304,226,Imipenem,74.34
4,Acinetobacter baumannii,2020,2020/11,347,262,Imipenem,75.5
4,Acinetobacter baumannii,2020,2020/12,302,253,Imipenem,83.77
4,Acinetobacter baumannii,2021,2021/01,259,221,Imipenem,85.33
4,Acinetobacter baumannii,2021,2021/02,214,188,Imipenem,87.85
4,Acinetobacter baumannii,2021,2021/03,264,223,Imipenem,84.47
4,Acinetobacter baumannii,2021,2021/04,182,150,Imipenem,82.42
4,Acinetobacter baumannii,2021,2021/05,140,104,Imipenem,74.29
4,Acinetobacter baumannii,2021,2021/06,235,185,Imipenem,78.72
4,Acinetobacter baumannii,2021,2021/07,256,200,Imipenem,78.12
4,Acinetobacter baumannii,2021,2021/08,250,193,Imipenem,77.2
4,Acinetobacter baumannii,2021,2021/09,254,194,Imipenem,76.38
4,Acinetobacter baumannii,2021,2021/10,187,147,Imipenem,78.61
4,Acinetobacter baumannii,2021,2021/11,180,135,Imipenem,75.0
4,Acinetobacter baumannii,2021,2021/12,150,121,Imipenem,80.67
4,Acinetobacter baumannii,2022,2022/01,273,238,Imipenem,87.18
4,Acinetobacter baumannii,2022,2022/02,234,204,Imipenem,87.18
4,Acinetobacter baumannii,2022,2022/03,270,231,Imipenem,85.56
4,Acinetobacter baumannii,2022,2022/04,262,231,Imipenem,88.17
4,Acinetobacter baumannii,2022,2022/05,261,226,Imipenem,86.59
4,Acinetobacter baumannii,2022,2022/06,231,188,Imipenem,81.39
4,Acinetobacter baumannii,2022,2022/07,72,47,Imipenem,65.28
4,Acinetobacter baumannii,2022,2022/08,109,77,Imipenem,70.64
4,Acinetobacter baumannii,2022,2022/09,90,70,Imipenem,77.78
4,Acinetobacter baumannii,2022,2022/10,88,72,Imipenem,81.82
4,Acinetobacter baumannii,2022,2022/11,93,74,Imipenem,79.57
4,Acinetobacter baumannii,2022,2022/12,72,58,Imipenem,80.56
4,Acinetobacter baumannii,2023,2023/01,335,302,Imipenem,90.15
4,Acinetobacter baumannii,2023,2023/02,248,214,Imipenem,86.29
4,Acinetobacter baumannii,2023,2023/03,249,215,Imipenem,86.35
4,Acinetobacter baumannii,2023,2023/04,249,211,Imipenem,84.74
4,Acinetobacter baumannii,2023,2023/05,281,219,Imipenem,77.94
4,Acinetobacter baumannii,2023,2023/06,267,226,Imipenem,84.64
4,Acinetobacter baumannii,2023,2023/07,236,193,Imipenem,81.78
4,Acinetobacter baumannii,2023,2023/08,275,218,Imipenem,79.27
4,Acinetobacter baumannii,2023,2023/09,247,200,Imipenem,80.97
4,Acinetobacter baumannii,2023,2023/10,314,252,Imipenem,80.25
4,Acinetobacter baumannii,2023,2023/11,235,194,Imipenem,82.55
4,Acinetobacter baumannii,2023,2023/12,243,209,Imipenem,86.01
4,Acinetobacter baumannii,2024,2024/01,220,190,Imipenem,86.36
4,Acinetobacter baumannii,2024,2024/02,171,138,Imipenem,80.7
4,Acinetobacter baumannii,2024,2024/03,195,161,Imipenem,82.56
4,Acinetobacter baumannii,2024,2024/04,196,169,Imipenem,86.22
4,Acinetobacter baumannii,2024,2024/05,166,146,Imipenem,87.95
4,Acinetobacter baumannii,2024,2024/06,138,114,Imipenem,82.61
4,Acinetobacter baumannii,2024,2024/07,169,137,Imipenem,81.07
4,Acinetobacter baumannii,2024,2024/08,176,142,Imipenem,80.68
4,Acinetobacter baumannii,2024,2024/09,162,128,Imipenem,79.01
4,Acinetobacter baumannii,2024,2024/10,192,135,Imipenem,70.31
4,Acinetobacter baumannii,2024,2024/11,159,131,Imipenem,82.39
4,Acinetobacter baumannii,2024,2024/12,113,96,Imipenem,84.96
5,Acinetobacter baumannii,2015,2015/01,162,125,Imipenem,77.16
5,Acinetobacter baumannii,2015,2015/02,125,100,Imipenem,80.0
5,Acinetobacter baumannii,2015,2015/03,160,133,Imipenem,83.12
5,Acinetobacter baumannii,2015,2015/04,117,96,Imipenem,82.05
5,Acinetobacter baumannii,2015,2015/05,95,78,Imipenem,82.11
5,Acinetobacter baumannii,2015,2015/06,41,34,Imipenem,82.93
5,Acinetobacter baumannii,2015,2015/07,43,32,Imipenem,74.42
5,Acinetobacter baumannii,2015,2015/08,60,45,Imipenem,75.0
5,Acinetobacter baumannii,2015,2015/09,45,32,Imipenem,71.11
5,Acinetobacter baumannii,2015,2015/10,44,35,Imipenem,79.55
5,Acinetobacter baumannii,2015,2015/11,49,36,Imipenem,73.47
5,Acinetobacter baumannii,2015,2015/12,95,73,Imipenem,76.84
5,Acinetobacter baumannii,2016,2016/01,228,198,Imipenem,86.84
5,Acinetobacter baumannii,2016,2016/02,242,207,Imipenem,85.54
5,Acinetobacter baumannii,2016,2016/03,226,178,Imipenem,78.76
5,Acinetobacter baumannii,2016,2016/04,242,180,Imipenem,74.38
5,Acinetobacter baumannii,2016,2016/05,232,178,Imipenem,76.72
5,Acinetobacter baumannii,2016,2016/06,244,181,Imipenem,74.18
5,Acinetobacter baumannii,2016,2016/07,221,165,Imipenem,74.66
5,Acinetobacter baumannii,2016,2016/08,226,178,Imipenem,78.76
5,Acinetobacter baumannii,2016,2016/09,259,184,Imipenem,71.04
5,Acinetobacter baumannii,2016,2016/10,233,177,Imipenem,75.97
5,Acinetobacter baumannii,2016,2016/11,200,152,Imipenem,76.0
5,Acinetobacter baumannii,2016,2016/12,209,169,Imipenem,80.86
5,Acinetobacter baumannii,2017,2017/01,249,215,Imipenem,86.35
5,Acinetobacter baumannii,2017,2017/02,223,178,Imipenem,79.82
5,Acinetobacter baumannii,2017,2017/03,270,218,Imipenem,80.74
5,Acinetobacter baumannii,2017,2017/04,193,148,Imipenem,76.68
5,Acinetobacter baumannii,2017,2017/05,244,179,Imipenem,73.36
5,Acinetobacter baumannii,2017,2017/06,220,157,Imipenem,71.36
5,Acinetobacter baumannii,2017,2017/07,268,197,Imipenem,73.51
5,Acinetobacter baumannii,2017,2017/08,258,174,Imipenem,67.44
5,Acinetobacter baumannii,2017,2017/09,249,183,Imipenem,73.49
5,Acinetobacter baumannii,2017,2017/10,227,157,Imipenem,69.16
5,Acinetobacter baumannii,2017,2017/11,215,165,Imipenem,76.74
5,Acinetobacter baumannii,2017,2017/12,253,217,Imipenem,85.77
5,Acinetobacter baumannii,2018,2018/01,269,223,Imipenem,82.9
5,Acinetobacter baumannii,2018,2018/02,206,166,Imipenem,80.58
5,Acinetobacter baumannii,2018,2018/03,261,210,Imipenem,80.46
5,Acinetobacter baumannii,2018,2018/04,276,215,Imipenem,77.9
5,Acinetobacter baumannii,2018,2018/05,244,189,Imipenem,77.46
5,Acinetobacter baumannii,2018,2018/06,201,138,Imipenem,68.66
5,Acinetobacter baumannii,2018,2018/07,290,202,Imipenem,69.66
5,Acinetobacter baumannii,2018,2018/08,170,128,Imipenem,75.29
5,Acinetobacter baumannii,2018,2018/09,238,177,Imipenem,74.37
5,Acinetobacter baumannii,2018,2018/10,219,168,Imipenem,76.71
5,Acinetobacter baumannii,2018,2018/11,153,112,Imipenem,73.2
5,Acinetobacter baumannii,2018,2018/12,203,160,Imipenem,78.82
5,Acinetobacter baumannii,2019,2019/01,327,276,Imipenem,84.4
5,Acinetobacter baumannii,2019,2019/02,309,261,Imipenem,84.47
5,Acinetobacter baumannii,2019,2019/03,385,309,Imipenem,80.26
5,Acinetobacter baumannii,2019,2019/04,415,320,Imipenem,77.11
5,Acinetobacter baumannii,2019,2019/05,400,293,Imipenem,73.25
5,Acinetobacter baumannii,2019,2019/06,389,273,Imipenem,70.18
5,Acinetobacter baumannii,2019,2019/07,397,295,Imipenem,74.31
5,Acinetobacter baumannii,2019,2019/08,417,303,Imipenem,72.66
5,Acinetobacter baumannii,2019,2019/09,344,262,Imipenem,76.16
5,Acinetobacter baumannii,2019,2019/10,360,271,Imipenem,75.28
5,Acinetobacter baumannii,2019,2019/11,298,233,Imipenem,78.19
5,Acinetobacter baumannii,2019,2019/12,288,237,Imipenem,82.29
5,Acinetobacter baumannii,2020,2020/01,393,333,Imipenem,84.73
5,Acinetobacter baumannii,2020,2020/02,351,307,Imipenem,87.46
5,Acinetobacter baumannii,2020,2020/03,369,302,Imipenem,81.84
5,Acinetobacter baumannii,2020,2020/04,278,214,Imipenem,76.98
5,Acinetobacter baumannii,2020,2020/05,301,220,Imipenem,73.09
5,Acinetobacter baumannii,2020,2020/06,321,228,Imipenem,71.03
5,Acinetobacter baumannii,2020,2020/07,319,249,Imipenem,78.06
5,Acinetobacter baumannii,2020,2020/08,374,283,Imipenem,75.67
5,Acinetobacter baumannii,2020,2020/09,332,235,Imipenem,70.78
5,Acinetobacter baumannii,2020,2020/10,325,256,Imipenem,78.77
5,Acinetobacter baumannii,2020,2020/11,309,254,Imipenem,82.2
5,Acinetobacter baumannii,2020,2020/12,316,270,Imipenem,85.44
5,Acinetobacter baumannii,2021,2021/01,410,360,Imipenem,87.8
5,Acinetobacter baumannii,2021,2021/02,312,265,Imipenem,84.94
5,Acinetobacter baumannii,2021,2021/03,365,307,Imipenem,84.11
5,Acinetobacter baumannii,2021,2021/04,329,274,Imipenem,83.28
5,Acinetobacter baumannii,2021,2021/05,351,291,Imipenem,82.91
5,Acinetobacter baumannii,2021,2021/06,327,250,Imipenem,76.45
5,Acinetobacter baumannii,2021,2021/07,410,335,Imipenem,81.71
5,Acinetobacter baumannii,2021,2021/08,412,338,Imipenem,82.04
5,Acinetobacter baumannii,2021,2021/09,370,302,Imipenem,81.62
5,Acinetobacter baumannii,2021,2021/10,357,280,Imipenem,78.43
5,Acinetobacter baumannii,2021,2021/11,344,296,Imipenem,86.05
5,Acinetobacter baumannii,2021,2021/12,352,300,Imipenem,85.23
5,Acinetobacter baumannii,2022,2022/01,240,202,Imipenem,84.17
5,Acinetobacter baumannii,2022,2022/02,232,196,Imipenem,84.48
5,Acinetobacter baumannii,2022,2022/03,210,164,Imipenem,78.1
5,Acinetobacter baumannii,2022,2022/04,238,203,Imipenem,85.29
5,Acinetobacter baumannii,2022,2022/05,278,224,Imipenem,80.58
5,Acinetobacter baumannii,2022,2022/06,214,173,Imipenem,80.84
5,Acinetobacter baumannii,2022,2022/07,60,51,Imipenem,85.0
5,Acinetobacter baumannii,2022,2022/08,74,59,Imipenem,79.73
5,Acinetobacter baumannii,2022,2022/09,60,42,Imipenem,70.0
5,Acinetobacter baumannii,2022,2022/10,116,92,Imipenem,79.31
5,Acinetobacter baumannii,2022,2022/11,94,77,Imipenem,81.91
5,Acinetobacter baumannii,2022,2022/12,76,55,Imipenem,72.37
5,Acinetobacter baumannii,2023,2023/01,205,187,Imipenem,91.22
5,Acinetobacter baumannii,2023,2023/02,182,157,Imipenem,86.26
5,Acinetobacter baumannii,2023,2023/03,185,158,Imipenem,85.41
5,Acinetobacter baumannii,2023,2023/04,168,135,Imipenem,80.36
5,Acinetobacter baumannii,2023,2023/05,232,188,Imipenem,81.03
5,Acinetobacter baumannii,2023,2023/06,200,163,Imipenem,81.5
5,Acinetobacter baumannii,2023,2023/07,272,215,Imipenem,79.04
5,Acinetobacter baumannii,2023,2023/08,258,209,Imipenem,81.01
5,Acinetobacter baumannii,2023,2023/09,267,195,Imipenem,73.03
5,Acinetobacter baumannii,2023,2023/10,301,228,Imipenem,75.75
5,Acinetobacter baumannii,2023,2023/11,218,174,Imipenem,79.82
5,Acinetobacter baumannii,2023,2023/12,240,195,Imipenem,81.25
5,Acinetobacter baumannii,2024,2024/01,222,190,Imipenem,85.59
5,Acinetobacter baumannii,2024,2024/02,239,190,Imipenem,79.5
5,Acinetobacter baumannii,2024,2024/03,253,191,Imipenem,75.49
5,Acinetobacter baumannii,2024,2024/04,229,171,Imipenem,74.67
5,Acinetobacter baumannii,2024,2024/05,258,192,Imipenem,74.42
5,Acinetobacter baumannii,2024,2024/06,196,154,Imipenem,78.57
5,Acinetobacter baumannii,2024,2024/07,224,166,Imipenem,74.11
5,Acinetobacter baumannii,2024,2024/08,225,154,Imipenem,68.44
5,Acinetobacter baumannii,2024,2024/09,250,185,Imipenem,74.0
5,Acinetobacter baumannii,2024,2024/10,306,219,Imipenem,71.57
5,Acinetobacter baumannii,2024,2024/11,186,125,Imipenem,67.2
5,Acinetobacter baumannii,2024,2024/12,201,152,Imipenem,75.62
6,Acinetobacter baumannii,2015,2015/01,108,84,Imipenem,77.78
6,Acinetobacter baumannii,2015,2015/02,82,71,Imipenem,86.59
6,Acinetobacter baumannii,2015,2015/03,88,71,Imipenem,80.68
6,Acinetobacter baumannii,2015,2015/04,83,68,Imipenem,81.93
6,Acinetobacter baumannii,2015,2015/05,100,76,Imipenem,76.0
6,Acinetobacter baumannii,2015,2015/06,96,76,Imipenem,79.17
6,Acinetobacter baumannii,2015,2015/07,91,72,Imipenem,79.12
6,Acinetobacter baumannii,2015,2015/08,97,71,Imipenem,73.2
6,Acinetobacter baumannii,2015,2015/09,112,83,Imipenem,74.11
6,Acinetobacter baumannii,2015,2015/10,103,68,Imipenem,66.02
6,Acinetobacter baumannii,2015,2015/11,101,77,Imipenem,76.24
6,Acinetobacter baumannii,2015,2015/12,92,69,Imipenem,75.0
6,Acinetobacter baumannii,2016,2016/01,174,143,Imipenem,82.18
6,Acinetobacter baumannii,2016,2016/02,146,116,Imipenem,79.45
6,Acinetobacter baumannii,2016,2016/03,179,142,Imipenem,79.33
6,Acinetobacter baumannii,2016,2016/04,142,101,Imipenem,71.13
6,Acinetobacter baumannii,2016,2016/05,130,90,Imipenem,69.23
6,Acinetobacter baumannii,2016,2016/06,125,80,Imipenem,64.0
6,Acinetobacter baumannii,2016,2016/07,146,115,Imipenem,78.77
6,Acinetobacter baumannii,2016,2016/08,171,120,Imipenem,70.18
6,Acinetobacter baumannii,2016,2016/09,133,92,Imipenem,69.17
6,Acinetobacter baumannii,2016,2016/10,176,131,Imipenem,74.43
6,Acinetobacter baumannii,2016,2016/11,166,114,Imipenem,68.67
6,Acinetobacter baumannii,2016,2016/12,144,115,Imipenem,79.86
6,Acinetobacter baumannii,2017,2017/01,309,262,Imipenem,84.79
6,Acinetobacter baumannii,2017,2017/02,239,192,Imipenem,80.33
6,Acinetobacter baumannii,2017,2017/03,213,156,Imipenem,73.24
6,Acinetobacter baumannii,2017,2017/04,305,236,Imipenem,77.38
6,Acinetobacter baumannii,2017,2017/05,321,228,Imipenem,71.03
6,Acinetobacter baumannii,2017,2017/06,282,192,Imipenem,68.09
6,Acinetobacter baumannii,2017,2017/07,274,192,Imipenem,70.07
6,Acinetobacter baumannii,2017,2017/08,272,200,Imipenem,73.53
6,Acinetobacter baumannii,2017,2017/09,267,193,Imipenem,72.28
6,Acinetobacter baumannii,2017,2017/10,231,186,Imipenem,80.52
6,Acinetobacter baumannii,2017,2017/11,244,197,Imipenem,80.74
6,Acinetobacter baumannii,2017,2017/12,200,157,Imipenem,78.5
6,Acinetobacter baumannii,2018,2018/01,220,172,Imipenem,78.18
6,Acinetobacter baumannii,2018,2018/02,233,187,Imipenem,80.26
6,Acinetobacter baumannii,2018,2018/03,277,218,Imipenem,78.7
6,Acinetobacter baumannii,2018,2018/04,303,238,Imipenem,78.55
6,Acinetobacter baumannii,2018,2018/05,336,252,Imipenem,75.0
6,Acinetobacter baumannii,2018,2018/06,252,192,Imipenem,76.19
6,Acinetobacter baumannii,2018,2018/07,303,222,Imipenem,73.27
6,Acinetobacter baumannii,2018,2018/08,300,220,Imipenem,73.33
6,Acinetobacter baumannii,2018,2018/09,302,212,Imipenem,70.2
6,Acinetobacter baumannii,2018,2018/10,300,220,Imipenem,73.33
6,Acinetobacter baumannii,2018,2018/11,276,192,Imipenem,69.57
6,Acinetobacter baumannii,2018,2018/12,251,172,Imipenem,68.53
6,Acinetobacter baumannii,2019,2019/01,290,201,Imipenem,69.31
6,Acinetobacter baumannii,2019,2019/02,250,201,Imipenem,80.4
6,Acinetobacter baumannii,2019,2019/03,263,205,Imipenem,77.95
6,Acinetobacter baumannii,2019,2019/04,234,177,Imipenem,75.64
6,Acinetobacter baumannii,2019,2019/05,270,204,Imipenem,75.56
6,Acinetobacter baumannii,2019,2019/06,227,151,Imipenem,66.52
6,Acinetobacter baumannii,2019,2019/07,262,200,Imipenem,76.34
6,Acinetobacter baumannii,2019,2019/08,228,162,Imipenem,71.05
6,Acinetobacter baumannii,2019,2019/09,233,161,Imipenem,69.1
6,Acinetobacter baumannii,2019,2019/10,274,200,Imipenem,72.99
6,Acinetobacter baumannii,2019,2019/11,235,185,Imipenem,78.72
6,Acinetobacter baumannii,2019,2019/12,195,156,Imipenem,80.0
6,Acinetobacter baumannii,2020,2020/01,471,383,Imipenem,81.32
6,Acinetobacter baumannii,2020,2020/02,341,254,Imipenem,74.49
6,Acinetobacter baumannii,2020,2020/03,320,242,Imipenem,75.62
6,Acinetobacter baumannii,2020,2020/04,219,149,Imipenem,68.04
6,Acinetobacter baumannii,2020,2020/05,323,224,Imipenem,69.35
6,Acinetobacter baumannii,2020,2020/06,307,228,Imipenem,74.27
6,Acinetobacter baumannii,2020,2020/07,306,201,Imipenem,65.69
6,Acinetobacter baumannii,2020,2020/08,367,278,Imipenem,75.75
6,Acinetobacter baumannii,2020,2020/09,388,261,Imipenem,67.27
6,Acinetobacter baumannii,2020,2020/10,362,229,Imipenem,63.26
6,Acinetobacter baumannii,2020,2020/11,379,272,Imipenem,71.77
6,Acinetobacter baumannii,2020,2020/12,377,272,Imipenem,72.15
6,Acinetobacter baumannii,2021,2021/01,16,11,Imipenem,68.75
6,Acinetobacter baumannii,2021,2021/02,47,35,Imipenem,74.47
6,Acinetobacter baumannii,2021,2021/03,47,29,Imipenem,61.7
6,Acinetobacter baumannii,2021,2021/04,110,76,Imipenem,69.09
6,Acinetobacter baumannii,2021,2021/05,127,78,Imipenem,61.42
6,Acinetobacter baumannii,2021,2021/06,107,86,Imipenem,80.37
6,Acinetobacter baumannii,2021,2021/07,153,108,Imipenem,70.59
6,Acinetobacter baumannii,2021,2021/08,148,115,Imipenem,77.7
6,Acinetobacter baumannii,2021,2021/09,160,113,Imipenem,70.62
6,Acinetobacter baumannii,2021,2021/10,132,93,Imipenem,70.45
6,Acinetobacter baumannii,2021,2021/11,142,96,Imipenem,67.61
6,Acinetobacter baumannii,2021,2021/12,140,107,Imipenem,76.43
6,Acinetobacter baumannii,2022,2022/01,280,234,Imipenem,83.57
6,Acinetobacter baumannii,2022,2022/02,214,183,Imipenem,85.51
6,Acinetobacter baumannii,2022,2022/03,247,190,Imipenem,76.92
6,Acinetobacter baumannii,2022,2022/04,280,241,Imipenem,86.07
6,Acinetobacter baumannii,2022,2022/05,298,228,Imipenem,76.51
6,Acinetobacter baumannii,2022,2022/06,251,204,Imipenem,81.27
6,Acinetobacter baumannii,2022,2022/07,269,215,Imipenem,79.93
6,Acinetobacter baumannii,2022,2022/08,228,181,Imipenem,79.39
6,Acinetobacter baumannii,2022,2022/09,232,184,Imipenem,79.31
6,Acinetobacter baumannii,2022,2022/10,154,113,Imipenem,73.38
6,Acinetobacter baumannii,2022,2022/11,137,99,Imipenem,72.26
6,Acinetobacter baumannii,2022,2022/12,150,101,Imipenem,67.33
6,Acinetobacter baumannii,2023,2023/01,250,222,Imipenem,88.8
6,Acinetobacter baumannii,2023,2023/02,212,178,Imipenem,83.96
6,Acinetobacter baumannii,2023,2023/03,221,191,Imipenem,86.43
6,Acinetobacter baumannii,2023,2023/04,234,187,Imipenem,79.91
6,Acinetobacter baumannii,2023,2023/05,288,233,Imipenem,80.9
6,Acinetobacter baumannii,2023,2023/06,246,203,Imipenem,82.52
6,Acinetobacter baumannii,2023,2023/07,221,172,Imipenem,77.83
6,Acinetobacter baumannii,2023,2023/08,178,146,Imipenem,82.02
6,Acinetobacter baumannii,2023,2023/09,255,206,Imipenem,80.78
6,Acinetobacter baumannii,2023,2023/10,278,226,Imipenem,81.29
6,Acinetobacter baumannii,2023,2023/11,220,174,Imipenem,79.09
6,Acinetobacter baumannii,2023,2023/12,210,172,Imipenem,81.9
6,Acinetobacter baumannii,2024,2024/01,18,18,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/02,16,16,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/03,20,20,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/04,24,24,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/05,11,11,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/06,17,17,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/07,24,24,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/08,27,27,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/09,15,15,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/10,11,11,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/11,16,16,Imipenem,100.0
6,Acinetobacter baumannii,2024,2024/12,12,12,Imipenem,100.0
7,Acinetobacter baumannii,2015,2015/01,134,106,Imipenem,79.1
7,Acinetobacter baumannii,2015,2015/02,118,90,Imipenem,76.27
7,Acinetobacter baumannii,2015,2015/03,146,95,Imipenem,65.07
7,Acinetobacter baumannii,2015,2015/04,138,89,Imipenem,64.49
7,Acinetobacter baumannii,2015,2015/05,152,94,Imipenem,61.84
7,Acinetobacter baumannii,2015,2015/06,120,76,Imipenem,63.33
7,Acinetobacter baumannii,2015,2015/07,153,103,Imipenem,67.32
7,Acinetobacter baumannii,2015,2015/08,202,133,Imipenem,65.84
7,Acinetobacter baumannii,2015,2015/09,149,102,Imipenem,68.46
7,Acinetobacter baumannii,2015,2015/10,66,49,Imipenem,74.24
7,Acinetobacter baumannii,2015,2015/11,163,113,Imipenem,69.33
7,Acinetobacter baumannii,2015,2015/12,155,117,Imipenem,75.48
7,Acinetobacter baumannii,2016,2016/01,245,203,Imipenem,82.86
7,Acinetobacter baumannii,2016,2016/02,172,147,Imipenem,85.47
7,Acinetobacter baumannii,2016,2016/03,222,177,Imipenem,79.73
7,Acinetobacter baumannii,2016,2016/04,203,163,Imipenem,80.3
7,Acinetobacter baumannii,2016,2016/05,227,166,Imipenem,73.13
7,Acinetobacter baumannii,2016,2016/06,240,165,Imipenem,68.75
7,Acinetobacter baumannii,2016,2016/07,198,148,Imipenem,74.75
7,Acinetobacter baumannii,2016,2016/08,249,182,Imipenem,73.09
7,Acinetobacter baumannii,2016,2016/09,179,134,Imipenem,74.86
7,Acinetobacter baumannii,2016,2016/10,240,177,Imipenem,73.75
7,Acinetobacter baumannii,2016,2016/11,229,183,Imipenem,79.91
7,Acinetobacter baumannii,2016,2016/12,198,162,Imipenem,81.82
7,Acinetobacter baumannii,2017,2017/01,174,145,Imipenem,83.33
7,Acinetobacter baumannii,2017,2017/02,234,175,Imipenem,74.79
7,Acinetobacter baumannii,2017,2017/03,236,173,Imipenem,73.31
7,Acinetobacter baumannii,2017,2017/04,141,117,Imipenem,82.98
7,Acinetobacter baumannii,2017,2017/05,204,138,Imipenem,67.65
7,Acinetobacter baumannii,2017,2017/06,210,145,Imipenem,69.05
7,Acinetobacter baumannii,2017,2017/07,245,167,Imipenem,68.16
7,Acinetobacter baumannii,2017,2017/08,226,127,Imipenem,56.19
7,Acinetobacter baumannii,2017,2017/09,162,103,Imipenem,63.58
7,Acinetobacter baumannii,2017,2017/10,112,69,Imipenem,61.61
7,Acinetobacter baumannii,2017,2017/11,123,93,Imipenem,75.61
7,Acinetobacter baumannii,2017,2017/12,227,155,Imipenem,68.28
7,Acinetobacter baumannii,2018,2018/01,198,157,Imipenem,79.29
7,Acinetobacter baumannii,2018,2018/02,56,46,Imipenem,82.14
7,Acinetobacter baumannii,2018,2018/03,121,82,Imipenem,67.77
7,Acinetobacter baumannii,2018,2018/04,173,119,Imipenem,68.79
7,Acinetobacter baumannii,2018,2018/05,243,159,Imipenem,65.43
7,Acinetobacter baumannii,2018,2018/06,232,151,Imipenem,65.09
7,Acinetobacter baumannii,2018,2018/07,277,172,Imipenem,62.09
7,Acinetobacter baumannii,2018,2018/08,261,158,Imipenem,60.54
7,Acinetobacter baumannii,2018,2018/09,248,173,Imipenem,69.76
7,Acinetobacter baumannii,2018,2018/10,156,112,Imipenem,71.79
7,Acinetobacter baumannii,2018,2018/11,204,138,Imipenem,67.65
7,Acinetobacter baumannii,2018,2018/12,125,87,Imipenem,69.6
7,Acinetobacter baumannii,2019,2019/01,417,327,Imipenem,78.42
7,Acinetobacter baumannii,2019,2019/02,300,238,Imipenem,79.33
7,Acinetobacter baumannii,2019,2019/03,366,281,Imipenem,76.78
7,Acinetobacter baumannii,2019,2019/04,368,259,Imipenem,70.38
7,Acinetobacter baumannii,2019,2019/05,371,248,Imipenem,66.85
7,Acinetobacter baumannii,2019,2019/06,312,213,Imipenem,68.27
7,Acinetobacter baumannii,2019,2019/07,156,123,Imipenem,78.85
7,Acinetobacter baumannii,2019,2019/08,176,127,Imipenem,72.16
