year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2018,1,meropenem,1426,13809,10.33,Acinetobacter baumannii
2018,1,piperacillin/tazobactam,1421,13809,10.29,Acinetobacter baumannii
2018,1,ciprofloxacin,1368,13809,9.91,Acinetobacter baumannii
2018,1,gentamicin,1222,13809,8.85,Acinetobacter baumannii
2018,1,imipenem,1216,13809,8.81,Acinetobacter baumannii
2018,1,trimethoprim/sulfamethoxazole,1174,13809,8.5,Acinetobacter baumannii
2018,1,amikacin,1134,13809,8.21,Acinetobacter baumannii
2018,1,ceftriaxone,970,13809,7.02,Acinetobacter baumannii
2018,1,cefotaxime,764,13809,5.53,Acinetobacter baumannii
2018,1,levofloxacin,681,13809,4.93,Acinetobacter baumannii
2018,1,ampicillin/sulbactam,450,13809,3.26,Acinetobacter baumannii
2018,1,cefepime,281,13809,2.03,Acinetobacter baumannii
2018,1,,263,13809,1.9,Acinetobacter baumannii
2018,2,meropenem,1124,10786,10.42,Acinetobacter baumannii
2018,2,ceftazidime,1111,10786,10.3,Acinetobacter baumannii
2018,2,piperacillin/tazobactam,1077,10786,9.99,Acinetobacter baumannii
2018,2,ciprofloxacin,1052,10786,9.75,Acinetobacter baumannii
2018,2,imipenem,972,10786,9.01,Acinetobacter baumannii
2018,2,gentamicin,946,10786,8.77,Acinetobacter baumannii
2018,2,amikacin,913,10786,8.46,Acinetobacter baumannii
2018,2,trimethoprim/sulfamethoxazole,875,10786,8.11,Acinetobacter baumannii
2018,2,ceftriaxone,738,10786,6.84,Acinetobacter baumannii
2018,2,cefotaxime,587,10786,5.44,Acinetobacter baumannii
2018,2,levofloxacin,562,10786,5.21,Acinetobacter baumannii
2018,2,ampicillin/sulbactam,416,10786,3.86,Acinetobacter baumannii
2018,2,,219,10786,2.03,Acinetobacter baumannii
2018,2,cefepime,194,10786,1.8,Acinetobacter baumannii
2018,3,ceftazidime,1254,12074,10.39,Acinetobacter baumannii
2018,3,ciprofloxacin,1206,12074,9.99,Acinetobacter baumannii
2018,3,meropenem,1185,12074,9.81,Acinetobacter baumannii
2018,3,piperacillin/tazobactam,1178,12074,9.76,Acinetobacter baumannii
2018,3,gentamicin,1066,12074,8.83,Acinetobacter baumannii
2018,3,imipenem,1003,12074,8.31,Acinetobacter baumannii
2018,3,trimethoprim/sulfamethoxazole,995,12074,8.24,Acinetobacter baumannii
