organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2017,12,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,80,8.75
Escherichia coli,2017,12,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,80,5.0
Escherichia coli,2017,12,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,80,3.75
Escherichia coli,2018,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,109,14.68
Escherichia coli,2018,1,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,109,13.76
Escherichia coli,2018,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,109,11.01
Escherichia coli,2018,1,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,109,7.34
Escherichia coli,2018,1,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,109,3.67
Escherichia coli,2018,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,100,18.0
Escherichia coli,2018,2,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,100,11.0
Escherichia coli,2018,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,100,9.0
Escherichia coli,2018,2,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,100,8.0
Escherichia coli,2018,2,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,100,3.0
Escherichia coli,2018,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,96,10.42
Escherichia coli,2018,3,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,96,10.42
Escherichia coli,2018,3,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,96,9.38
Escherichia coli,2018,3,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,96,8.33
Escherichia coli,2018,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,96,6.25
Escherichia coli,2018,4,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,89,14.61
Escherichia coli,2018,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,89,13.48
Escherichia coli,2018,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,89,8.99
Escherichia coli,2018,4,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,89,4.49
Escherichia coli,2018,4,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",1,89,1.12
Escherichia coli,2018,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,105,14.29
Escherichia coli,2018,5,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,105,9.52
Escherichia coli,2018,5,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,105,9.52
Escherichia coli,2018,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,105,7.62
Escherichia coli,2018,5,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,105,2.86
Escherichia coli,2018,6,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,103,16.5
Escherichia coli,2018,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,103,14.56
Escherichia coli,2018,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,103,5.83
Escherichia coli,2018,6,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,103,5.83
Escherichia coli,2018,6,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,103,4.85
Escherichia coli,2018,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,85,14.12
Escherichia coli,2018,7,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,85,12.94
Escherichia coli,2018,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,85,7.06
Escherichia coli,2018,7,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,85,7.06
Escherichia coli,2018,7,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",1,85,1.18
Escherichia coli,2018,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,97,18.56
Escherichia coli,2018,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,97,9.28
Escherichia coli,2018,8,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,97,7.22
Escherichia coli,2018,8,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,97,7.22
Escherichia coli,2018,8,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,97,2.06
Escherichia coli,2018,9,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,96,17.71
Escherichia coli,2018,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,96,11.46
Escherichia coli,2018,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,96,8.33
Escherichia coli,2018,9,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,96,7.29
Escherichia coli,2018,9,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,96,3.12
Escherichia coli,2018,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,65,15.38
Escherichia coli,2018,10,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,65,12.31
Escherichia coli,2018,10,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,65,9.23
Escherichia coli,2018,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",4,65,6.15
Escherichia coli,2018,10,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,65,6.15
Escherichia coli,2018,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,91,16.48
Escherichia coli,2018,11,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,91,10.99
Escherichia coli,2018,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,91,7.69
Escherichia coli,2018,11,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,91,7.69
Escherichia coli,2018,11,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,91,3.3
Escherichia coli,2018,12,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,96,15.62
Escherichia coli,2018,12,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,96,14.58
Escherichia coli,2018,12,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,96,12.5
Escherichia coli,2018,12,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,96,9.38
Escherichia coli,2018,12,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,96,3.12
Escherichia coli,2019,1,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,202,17.82
Escherichia coli,2019,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,202,13.86
Escherichia coli,2019,1,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,202,11.88
Escherichia coli,2019,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,202,5.94
Escherichia coli,2019,1,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,202,5.45
Escherichia coli,2019,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,193,16.58
Escherichia coli,2019,2,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,193,13.99
Escherichia coli,2019,2,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,193,8.29
Escherichia coli,2019,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,193,5.7
Escherichia coli,2019,2,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,193,4.66
Escherichia coli,2019,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,243,10.7
Escherichia coli,2019,3,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,243,10.7
Escherichia coli,2019,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,243,9.05
Escherichia coli,2019,3,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,243,7.41
Escherichia coli,2019,3,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,243,5.35
Escherichia coli,2019,4,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,213,14.08
Escherichia coli,2019,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,213,10.8
Escherichia coli,2019,4,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,213,8.92
Escherichia coli,2019,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,213,7.98
Escherichia coli,2019,4,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",14,213,6.57
Escherichia coli,2019,5,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,229,13.54
Escherichia coli,2019,5,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,229,9.61
Escherichia coli,2019,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,229,8.73
Escherichia coli,2019,5,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",14,229,6.11
Escherichia coli,2019,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,229,5.24
Escherichia coli,2019,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,218,9.63
Escherichia coli,2019,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,218,8.72
Escherichia coli,2019,6,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,218,7.8
Escherichia coli,2019,6,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,218,7.34
Escherichia coli,2019,6,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,218,6.88
Escherichia coli,2019,7,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,216,14.35
Escherichia coli,2019,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,216,11.57
Escherichia coli,2019,7,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,216,7.41
Escherichia coli,2019,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,216,6.94
Escherichia coli,2019,7,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,216,6.02
Escherichia coli,2019,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,177,14.12
Escherichia coli,2019,8,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,177,11.3
Escherichia coli,2019,8,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,177,9.04
Escherichia coli,2019,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,177,8.47
Escherichia coli,2019,8,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,177,5.65
Escherichia coli,2019,9,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,166,16.27
Escherichia coli,2019,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,166,11.45
Escherichia coli,2019,9,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,166,7.23
Escherichia coli,2019,9,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,166,6.02
Escherichia coli,2019,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,166,4.82
Escherichia coli,2019,10,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,146,16.44
Escherichia coli,2019,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,146,12.33
Escherichia coli,2019,10,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,146,8.22
Escherichia coli,2019,10,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,146,6.85
Escherichia coli,2019,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,146,4.11
Escherichia coli,2019,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,132,16.67
Escherichia coli,2019,11,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,132,11.36
Escherichia coli,2019,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,132,9.09
Escherichia coli,2019,11,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,132,7.58
Escherichia coli,2019,11,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,132,6.06
Escherichia coli,2019,12,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,117,18.8
Escherichia coli,2019,12,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,117,10.26
Escherichia coli,2019,12,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,117,9.4
Escherichia coli,2019,12,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,117,9.4
Escherichia coli,2019,12,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,117,3.42
Escherichia coli,2020,1,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",51,253,20.16
Escherichia coli,2020,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,253,10.28
Escherichia coli,2020,1,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,253,7.91
Escherichia coli,2020,1,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,253,5.53
Escherichia coli,2020,1,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",14,253,5.53
Escherichia coli,2020,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,195,15.9
Escherichia coli,2020,2,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,195,14.87
Escherichia coli,2020,2,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,195,6.67
Escherichia coli,2020,2,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,195,4.62
Escherichia coli,2020,2,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,195,4.1
Escherichia coli,2020,3,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,178,18.54
Escherichia coli,2020,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,178,15.17
Escherichia coli,2020,3,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,178,6.74
Escherichia coli,2020,3,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,178,6.74
Escherichia coli,2020,3,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,178,6.18
Escherichia coli,2020,4,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,127,17.32
Escherichia coli,2020,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,127,15.75
Escherichia coli,2020,4,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,127,8.66
Escherichia coli,2020,4,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,127,4.72
Escherichia coli,2020,4,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,127,4.72
Escherichia coli,2020,5,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",34,166,20.48
Escherichia coli,2020,5,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,166,13.86
Escherichia coli,2020,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,166,8.43
Escherichia coli,2020,5,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,166,5.42
Escherichia coli,2020,5,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,166,4.22
Escherichia coli,2020,6,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,171,14.62
Escherichia coli,2020,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,171,10.53
Escherichia coli,2020,6,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,171,8.19
Escherichia coli,2020,6,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,171,4.09
Escherichia coli,2020,6,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,171,3.51
Escherichia coli,2020,7,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",40,211,18.96
Escherichia coli,2020,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,211,9.48
Escherichia coli,2020,7,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,211,8.53
Escherichia coli,2020,7,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,211,7.58
Escherichia coli,2020,7,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",16,211,7.58
Escherichia coli,2020,8,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,196,14.29
Escherichia coli,2020,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,196,10.71
Escherichia coli,2020,8,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",17,196,8.67
Escherichia coli,2020,8,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,196,8.16
Escherichia coli,2020,8,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,196,7.14
Escherichia coli,2020,9,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,149,15.44
Escherichia coli,2020,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,149,14.09
Escherichia coli,2020,9,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,149,8.05
Escherichia coli,2020,9,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,149,6.71
Escherichia coli,2020,9,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,149,6.71
Escherichia coli,2020,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,156,14.74
Escherichia coli,2020,10,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,156,12.18
Escherichia coli,2020,10,ps,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,156,7.05
Escherichia coli,2020,10,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,156,5.77
Escherichia coli,2020,10,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,156,3.85
Escherichia coli,2020,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,173,14.45
Escherichia coli,2020,11,ps,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,173,13.87
Escherichia coli,2020,11,ps,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,173,9.25
Escherichia coli,2020,11,ps,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,173,6.36
