organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2022,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",53,868,6.11
Escherichia coli,2022,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",52,868,5.99
Escherichia coli,2022,7,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",106,532,19.92
Escherichia coli,2022,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",45,532,8.46
Escherichia coli,2022,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,532,8.27
Escherichia coli,2022,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",42,532,7.89
Escherichia coli,2022,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,532,3.57
Escherichia coli,2022,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",87,607,14.33
Escherichia coli,2022,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",43,607,7.08
Escherichia coli,2022,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",40,607,6.59
Escherichia coli,2022,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",37,607,6.1
Escherichia coli,2022,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",33,607,5.44
Escherichia coli,2022,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,552,11.41
Escherichia coli,2022,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",51,552,9.24
Escherichia coli,2022,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",51,552,9.24
Escherichia coli,2022,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",35,552,6.34
Escherichia coli,2022,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",35,552,6.34
Escherichia coli,2022,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",59,441,13.38
Escherichia coli,2022,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",38,441,8.62
Escherichia coli,2022,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,441,8.16
Escherichia coli,2022,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",33,441,7.48
Escherichia coli,2022,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",24,441,5.44
Escherichia coli,2022,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",80,448,17.86
Escherichia coli,2022,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",49,448,10.94
Escherichia coli,2022,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",42,448,9.38
Escherichia coli,2022,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",36,448,8.04
Escherichia coli,2022,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,448,5.8
Escherichia coli,2022,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",71,487,14.58
Escherichia coli,2022,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",54,487,11.09
Escherichia coli,2022,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",39,487,8.01
Escherichia coli,2022,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",38,487,7.8
Escherichia coli,2022,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",31,487,6.37
Escherichia coli,2023,1,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",163,1153,14.14
Escherichia coli,2023,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",108,1153,9.37
Escherichia coli,2023,1,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",82,1153,7.11
Escherichia coli,2023,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",80,1153,6.94
Escherichia coli,2023,1,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,1153,6.07
Escherichia coli,2023,2,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",146,1003,14.56
Escherichia coli,2023,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",79,1003,7.88
Escherichia coli,2023,2,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",76,1003,7.58
Escherichia coli,2023,2,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",65,1003,6.48
Escherichia coli,2023,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",61,1003,6.08
Escherichia coli,2023,3,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",162,1043,15.53
Escherichia coli,2023,3,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",81,1043,7.77
Escherichia coli,2023,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",77,1043,7.38
Escherichia coli,2023,3,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",71,1043,6.81
Escherichia coli,2023,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",69,1043,6.62
Escherichia coli,2023,4,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",162,1077,15.04
Escherichia coli,2023,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",88,1077,8.17
Escherichia coli,2023,4,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",85,1077,7.89
Escherichia coli,2023,4,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",79,1077,7.34
Escherichia coli,2023,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",71,1077,6.59
Escherichia coli,2023,5,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",176,1167,15.08
Escherichia coli,2023,5,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",104,1167,8.91
Escherichia coli,2023,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",84,1167,7.2
Escherichia coli,2023,5,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",82,1167,7.03
Escherichia coli,2023,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",63,1167,5.4
Escherichia coli,2023,6,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",159,1094,14.53
Escherichia coli,2023,6,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",109,1094,9.96
Escherichia coli,2023,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",87,1094,7.95
Escherichia coli,2023,6,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",65,1094,5.94
Escherichia coli,2023,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",60,1094,5.48
Escherichia coli,2023,7,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",142,946,15.01
Escherichia coli,2023,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",70,946,7.4
Escherichia coli,2023,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",67,946,7.08
Escherichia coli,2023,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",66,946,6.98
Escherichia coli,2023,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",65,946,6.87
Escherichia coli,2023,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",157,996,15.76
Escherichia coli,2023,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",73,996,7.33
Escherichia coli,2023,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,996,7.03
Escherichia coli,2023,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",69,996,6.93
Escherichia coli,2023,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",62,996,6.22
Escherichia coli,2023,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",150,971,15.45
Escherichia coli,2023,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",80,971,8.24
Escherichia coli,2023,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",76,971,7.83
Escherichia coli,2023,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",74,971,7.62
Escherichia coli,2023,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",46,971,4.74
Escherichia coli,2023,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",138,964,14.32
Escherichia coli,2023,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",66,964,6.85
Escherichia coli,2023,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",63,964,6.54
Escherichia coli,2023,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",60,964,6.22
Escherichia coli,2023,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",58,964,6.02
Escherichia coli,2023,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",151,894,16.89
Escherichia coli,2023,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",73,894,8.17
Escherichia coli,2023,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",60,894,6.71
Escherichia coli,2023,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",53,894,5.93
Escherichia coli,2023,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",52,894,5.82
Escherichia coli,2023,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",121,827,14.63
Escherichia coli,2023,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",71,827,8.59
Escherichia coli,2023,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,827,8.46
Escherichia coli,2023,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",62,827,7.5
Escherichia coli,2023,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",49,827,5.93
Escherichia coli,2024,1,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",210,1238,16.96
Escherichia coli,2024,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",105,1238,8.48
Escherichia coli,2024,1,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",91,1238,7.35
Escherichia coli,2024,1,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",82,1238,6.62
Escherichia coli,2024,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",54,1238,4.36
Escherichia coli,2024,2,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",188,1051,17.89
Escherichia coli,2024,2,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",93,1051,8.85
Escherichia coli,2024,2,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,1051,8.09
Escherichia coli,2024,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",78,1051,7.42
Escherichia coli,2024,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",60,1051,5.71
Escherichia coli,2024,3,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",178,1117,15.94
Escherichia coli,2024,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,1117,8.33
Escherichia coli,2024,3,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",81,1117,7.25
Escherichia coli,2024,3,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",80,1117,7.16
Escherichia coli,2024,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",64,1117,5.73
Escherichia coli,2024,4,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",163,1100,14.82
Escherichia coli,2024,4,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",104,1100,9.45
Escherichia coli,2024,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",95,1100,8.64
Escherichia coli,2024,4,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,1100,7.82
Escherichia coli,2024,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",57,1100,5.18
Escherichia coli,2024,5,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",183,1134,16.14
Escherichia coli,2024,5,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",99,1134,8.73
Escherichia coli,2024,5,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",83,1134,7.32
Escherichia coli,2024,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",75,1134,6.61
Escherichia coli,2024,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",66,1134,5.82
Escherichia coli,2024,6,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",155,1009,15.36
Escherichia coli,2024,6,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",76,1009,7.53
Escherichia coli,2024,6,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",75,1009,7.43
Escherichia coli,2024,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",70,1009,6.94
Escherichia coli,2024,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",46,1009,4.56
Escherichia coli,2024,7,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",141,976,14.45
Escherichia coli,2024,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",83,976,8.5
Escherichia coli,2024,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,976,7.17
Escherichia coli,2024,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",67,976,6.86
Escherichia coli,2024,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",51,976,5.23
Escherichia coli,2024,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",129,924,13.96
Escherichia coli,2024,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",73,924,7.9
Escherichia coli,2024,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",66,924,7.14
Escherichia coli,2024,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,924,6.82
Escherichia coli,2024,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",50,924,5.41
Escherichia coli,2024,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,924,13.64
Escherichia coli,2024,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,924,9.2
Escherichia coli,2024,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",67,924,7.25
Escherichia coli,2024,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",56,924,6.06
Escherichia coli,2024,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",54,924,5.84
Escherichia coli,2024,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",134,904,14.82
Escherichia coli,2024,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",76,904,8.41
Escherichia coli,2024,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",69,904,7.63
Escherichia coli,2024,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",68,904,7.52
Escherichia coli,2024,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",51,904,5.64
Escherichia coli,2024,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,849,14.84
Escherichia coli,2024,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",63,849,7.42
Escherichia coli,2024,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",62,849,7.3
Escherichia coli,2024,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",53,849,6.24
Escherichia coli,2024,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",42,849,4.95
Escherichia coli,2024,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",127,786,16.16
Escherichia coli,2024,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",71,786,9.03
Escherichia coli,2024,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",67,786,8.52
Escherichia coli,2024,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",51,786,6.49
Escherichia coli,2024,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",40,786,5.09
