organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Staphylococcus aureus,2024,6,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,16,12.5
Staphylococcus aureus,2024,6,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,16,6.25
Staphylococcus aureus,2024,6,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,16,6.25
Staphylococcus aureus,2024,7,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,12,33.33
Staphylococcus aureus,2024,7,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,12,25.0
Staphylococcus aureus,2024,7,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,12,8.33
Staphylococcus aureus,2024,8,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,22,27.27
Staphylococcus aureus,2024,8,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",4,22,18.18
Staphylococcus aureus,2024,8,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,22,9.09
Staphylococcus aureus,2024,8,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,22,9.09
Staphylococcus aureus,2024,8,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,22,4.55
Staphylococcus aureus,2024,9,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,12,25.0
Staphylococcus aureus,2024,9,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,12,16.67
Staphylococcus aureus,2024,10,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,16,37.5
Staphylococcus aureus,2024,10,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,16,6.25
Staphylococcus aureus,2024,10,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,16,6.25
Staphylococcus aureus,2024,10,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,16,6.25
Staphylococcus aureus,2024,11,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,12,50.0
Staphylococcus aureus,2024,11,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,12,8.33
Staphylococcus aureus,2024,11,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,12,8.33
Staphylococcus aureus,2024,11,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,12,8.33
Staphylococcus aureus,2024,12,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,19,21.05
Staphylococcus aureus,2024,12,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,19,10.53
Staphylococcus aureus,2024,12,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,19,5.26
Staphylococcus aureus,2024,12,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,19,5.26
Staphylococcus aureus,2024,12,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,19,5.26
