organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2022,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,301,1.66
Escherichia coli,2023,1,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",80,636,12.58
Escherichia coli,2023,1,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,636,9.91
Escherichia coli,2023,1,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",48,636,7.55
Escherichia coli,2023,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",39,636,6.13
Escherichia coli,2023,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",27,636,4.25
Escherichia coli,2023,2,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,542,15.68
Escherichia coli,2023,2,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,542,11.62
Escherichia coli,2023,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",40,542,7.38
Escherichia coli,2023,2,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",34,542,6.27
Escherichia coli,2023,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,542,3.51
Escherichia coli,2023,3,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",107,614,17.43
Escherichia coli,2023,3,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",73,614,11.89
Escherichia coli,2023,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",54,614,8.79
Escherichia coli,2023,3,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",42,614,6.84
Escherichia coli,2023,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,614,4.23
Escherichia coli,2023,4,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",90,622,14.47
Escherichia coli,2023,4,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",66,622,10.61
Escherichia coli,2023,4,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",48,622,7.72
Escherichia coli,2023,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",41,622,6.59
Escherichia coli,2023,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",27,622,4.34
Escherichia coli,2023,5,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",97,622,15.59
Escherichia coli,2023,5,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",82,622,13.18
Escherichia coli,2023,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",39,622,6.27
Escherichia coli,2023,5,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",31,622,4.98
Escherichia coli,2023,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",30,622,4.82
Escherichia coli,2023,6,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,559,15.38
Escherichia coli,2023,6,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,559,11.27
Escherichia coli,2023,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,559,5.72
Escherichia coli,2023,6,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",32,559,5.72
Escherichia coli,2023,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,559,3.58
Escherichia coli,2023,7,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,549,15.66
Escherichia coli,2023,7,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",51,549,9.29
Escherichia coli,2023,7,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",48,549,8.74
Escherichia coli,2023,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",43,549,7.83
Escherichia coli,2023,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,549,2.91
Escherichia coli,2023,8,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",73,594,12.29
Escherichia coli,2023,8,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",70,594,11.78
Escherichia coli,2023,8,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",43,594,7.24
Escherichia coli,2023,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",38,594,6.4
Escherichia coli,2023,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,594,3.87
Escherichia coli,2023,9,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",102,554,18.41
Escherichia coli,2023,9,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",66,554,11.91
Escherichia coli,2023,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",57,554,10.29
Escherichia coli,2023,9,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",37,554,6.68
Escherichia coli,2023,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,554,4.69
Escherichia coli,2023,10,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,505,16.83
Escherichia coli,2023,10,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",60,505,11.88
Escherichia coli,2023,10,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",38,505,7.52
Escherichia coli,2023,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,505,5.35
Escherichia coli,2023,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",21,505,4.16
Escherichia coli,2023,11,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",74,503,14.71
Escherichia coli,2023,11,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",55,503,10.93
Escherichia coli,2023,11,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",37,503,7.36
Escherichia coli,2023,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,503,6.96
Escherichia coli,2023,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",25,503,4.97
Escherichia coli,2023,12,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",81,463,17.49
Escherichia coli,2023,12,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",58,463,12.53
Escherichia coli,2023,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,463,6.48
Escherichia coli,2023,12,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",27,463,5.83
Escherichia coli,2023,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,463,3.89
Escherichia coli,2024,1,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",133,750,17.73
Escherichia coli,2024,1,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",75,750,10.0
Escherichia coli,2024,1,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",57,750,7.6
Escherichia coli,2024,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",53,750,7.07
Escherichia coli,2024,1,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",34,750,4.53
Escherichia coli,2024,2,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",115,658,17.48
Escherichia coli,2024,2,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",72,658,10.94
Escherichia coli,2024,2,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",60,658,9.12
Escherichia coli,2024,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",41,658,6.23
Escherichia coli,2024,2,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",24,658,3.65
Escherichia coli,2024,3,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",99,689,14.37
Escherichia coli,2024,3,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",72,689,10.45
Escherichia coli,2024,3,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",60,689,8.71
Escherichia coli,2024,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,689,6.39
Escherichia coli,2024,3,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",29,689,4.21
Escherichia coli,2024,4,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",113,692,16.33
Escherichia coli,2024,4,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",83,692,11.99
Escherichia coli,2024,4,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",56,692,8.09
Escherichia coli,2024,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",40,692,5.78
Escherichia coli,2024,4,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,692,3.76
Escherichia coli,2024,5,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",107,637,16.8
Escherichia coli,2024,5,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",58,637,9.11
Escherichia coli,2024,5,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",55,637,8.63
Escherichia coli,2024,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,637,6.91
Escherichia coli,2024,5,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,637,3.61
Escherichia coli,2024,6,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,565,15.04
Escherichia coli,2024,6,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",75,565,13.27
Escherichia coli,2024,6,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",45,565,7.96
Escherichia coli,2024,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,565,6.37
Escherichia coli,2024,6,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",31,565,5.49
Escherichia coli,2024,7,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",94,553,17.0
Escherichia coli,2024,7,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",66,553,11.93
Escherichia coli,2024,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",51,553,9.22
Escherichia coli,2024,7,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",46,553,8.32
Escherichia coli,2024,7,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,553,3.44
Escherichia coli,2024,8,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,542,15.87
Escherichia coli,2024,8,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",77,542,14.21
Escherichia coli,2024,8,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",47,542,8.67
Escherichia coli,2024,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",40,542,7.38
Escherichia coli,2024,8,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,542,4.24
Escherichia coli,2024,9,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",83,497,16.7
Escherichia coli,2024,9,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",47,497,9.46
Escherichia coli,2024,9,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",46,497,9.26
Escherichia coli,2024,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,497,5.84
Escherichia coli,2024,9,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,497,4.63
Escherichia coli,2024,10,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",88,532,16.54
Escherichia coli,2024,10,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",76,532,14.29
Escherichia coli,2024,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",49,532,9.21
Escherichia coli,2024,10,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",49,532,9.21
Escherichia coli,2024,10,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",28,532,5.26
Escherichia coli,2024,11,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",77,458,16.81
Escherichia coli,2024,11,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,458,9.61
Escherichia coli,2024,11,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",37,458,8.08
Escherichia coli,2024,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,458,7.21
Escherichia coli,2024,11,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,458,4.15
Escherichia coli,2024,12,out,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",60,412,14.56
Escherichia coli,2024,12,out,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",33,412,8.01
Escherichia coli,2024,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,412,7.04
Escherichia coli,2024,12,out,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,412,6.55
Escherichia coli,2024,12,out,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,412,4.37
